Datum,<15_1_m,<15_1_w,15-24_1_m,15-24_1_w,25-34_1_m,25-34_1_w,35-44_1_m,35-44_1_w,45-54_1_m,45-54_1_w,55-64_1_m,55-64_1_w,65-74_1_m,65-74_1_w,75-84_1_m,75-84_1_w,>84_1_m,>84_1_w,<15_2_m,<15_2_w,15-24_2_m,15-24_2_w,25-34_2_m,25-34_2_w,35-44_2_m,35-44_2_w,45-54_2_m,45-54_2_w,55-64_2_m,55-64_2_w,65-74_2_m,65-74_2_w,75-84_2_m,75-84_2_w,>84_2_m,>84_2_w,bp_1,bp_2,mo_1,mo_2,az_1,az_2,ja,unb_1,unb_2
2021-01-12T23:59:59+01:00,0,0,5,7,49,66,79,108,67,135,63,74,11,19,16,20,7,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,0,0,0,0,0,0
2021-01-11T23:59:59+01:00,0,0,4,5,43,50,67,83,53,107,48,55,10,14,8,11,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0
2021-01-10T23:59:59+01:00,0,0,4,5,39,39,50,67,39,86,40,47,9,9,7,10,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,0,0,0,0,0,0,0
2021-01-09T23:59:59+01:00,0,0,4,4,36,38,45,64,36,78,37,43,9,9,7,8,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0
2021-01-08T23:59:59+01:00,0,0,4,4,29,29,38,56,27,65,31,38,6,6,5,7,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0
2021-01-07T23:59:59+01:00,0,0,4,1,11,3,11,18,11,29,8,18,5,3,4,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0
2021-01-06T23:59:59+01:00,0,0,4,0,4,3,6,15,8,23,7,10,3,3,3,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0
2021-01-05T23:59:59+01:00,0,0,2,0,2,3,6,14,8,21,7,9,3,2,3,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2021-01-04T23:59:59+01:00,0,0,1,0,2,3,6,13,7,17,7,9,2,2,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0
2021-01-03T23:59:59+01:00,0,0,1,0,1,3,5,13,7,17,7,9,2,2,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
2021-01-02T23:59:59+01:00,0,0,1,0,1,3,5,13,6,17,6,9,2,2,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
2021-01-01T23:59:59+01:00,0,0,1,0,1,3,5,13,6,17,6,9,2,2,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
2020-12-31T23:59:59+01:00,0,0,1,0,1,3,5,12,6,17,6,9,2,2,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
2020-12-30T23:59:59+01:00,0,0,1,0,1,3,5,12,6,16,6,9,2,2,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0
2020-12-29T23:59:59+01:00,0,0,1,0,1,3,4,8,4,13,4,7,1,1,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0
2020-12-28T23:59:59+01:00,0,0,1,0,1,1,1,1,2,6,3,4,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
2020-12-27T23:59:59+01:00,0,0,1,0,0,0,0,1,1,6,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
