Datum,<15_1_m,<15_1_w,15-24_1_m,15-24_1_w,25-34_1_m,25-34_1_w,35-44_1_m,35-44_1_w,45-54_1_m,45-54_1_w,55-64_1_m,55-64_1_w,65-74_1_m,65-74_1_w,75-84_1_m,75-84_1_w,>84_1_m,>84_1_w,<15_2_m,<15_2_w,15-24_2_m,15-24_2_w,25-34_2_m,25-34_2_w,35-44_2_m,35-44_2_w,45-54_2_m,45-54_2_w,55-64_2_m,55-64_2_w,65-74_2_m,65-74_2_w,75-84_2_m,75-84_2_w,>84_2_m,>84_2_w,bp_1,bp_2,mo_1,mo_2,az_1,az_2,ja,unb_1,unb_2
2021-06-19T23:59:59+02:00,712,680,7232,7203,10594,9933,13687,13806,18054,18364,20987,20045,13881,14991,9617,11782,2976,5180,0,0,1607,1776,2877,3261,4319,5419,11408,12382,16179,15894,11008,12055,8744,10662,2838,4894,141818,88628,18427,13193,35572,19594,3904,5,4
2021-06-18T23:59:59+02:00,15,13,6425,6470,10586,9932,13686,13804,18052,18361,20987,20045,13881,14990,9617,11781,2975,5178,0,0,1478,1665,2638,3104,3688,4788,10264,11237,15967,15738,10966,12015,8721,10641,2824,4865,138902,83969,18426,13191,35572,19540,3895,5,4
2021-06-17T23:59:59+02:00,13,12,6354,6402,10468,9826,13362,13501,17665,18038,20875,19947,13862,14952,9605,11767,2967,5172,0,0,1397,1547,2482,2955,3331,4450,8652,9874,15453,15306,10790,11835,8665,10563,2807,4837,137009,78486,18425,13185,35571,19489,3780,5,4
2021-06-16T23:59:59+02:00,13,12,6347,6396,10456,9822,13359,13499,17662,18037,20874,19946,13862,14952,9604,11766,2967,5172,0,0,1344,1502,2380,2878,3147,4271,7562,8933,14953,14919,10708,11724,8629,10516,2796,4821,136974,74659,18422,13181,35571,19463,3776,5,4
2021-06-15T23:59:59+02:00,13,12,6315,6378,10414,9792,13329,13483,17642,18017,20860,19932,13853,14944,9601,11760,2964,5169,0,0,1263,1445,2253,2775,3030,4185,6638,8198,14751,14752,10683,11695,8616,10494,2787,4814,136958,74647,18421,10760,35570,19443,3525,5,4
2021-06-14T23:59:59+02:00,13,12,6297,6359,10379,9766,13308,13463,17625,17999,20841,19921,13842,14935,9598,11758,2964,5164,0,0,1237,1429,2217,2748,3008,4164,6622,8178,14730,14742,10670,11686,8613,10493,2786,4809,136940,74637,18420,10760,35570,19422,3309,5,4
2021-06-13T23:59:59+02:00,13,12,6296,6358,10376,9764,13308,13459,17625,17999,20841,19921,13841,14935,9598,11758,2964,5164,0,0,1233,1424,2213,2739,2998,4154,6605,8161,14629,14677,10657,11663,8607,10481,2783,4809,136930,74345,18420,10760,35570,19417,3307,5,4
2021-06-12T23:59:59+02:00,10,10,5516,5600,10331,9725,13274,13434,17597,17978,20814,19890,13759,14863,9598,11755,2963,5164,0,0,1225,1406,2200,2722,2978,4128,6531,8077,14457,14539,10428,11378,8126,9943,2781,4808,134979,73839,18420,10760,35570,17817,3307,5,4
2021-06-11T23:59:59+02:00,9,10,5512,5593,10321,9718,13259,13422,17590,17973,20809,19888,13759,14862,9598,11753,2963,5164,0,0,1150,1323,2081,2563,2807,3874,5022,6741,12736,13157,10288,11232,8039,9837,2774,4792,134904,66541,18420,10759,35570,17808,3304,5,4
2021-06-10T23:59:59+02:00,3,4,4524,4654,10153,9591,13146,13337,17334,17738,20569,19705,13749,14851,9592,11743,2960,5161,0,0,1095,1262,1966,2457,2643,3697,4414,6101,11568,12166,9987,10907,7954,9752,2762,4767,131597,61706,18416,10758,35570,17803,3227,4,4
2021-06-09T23:59:59+02:00,3,4,3940,4070,9948,9443,13056,13265,17022,17471,20341,19523,13734,14838,9587,11737,2959,5156,0,0,1022,1218,1866,2387,2548,3584,4087,5797,11144,11841,9857,10749,7908,9686,2751,4758,129254,61625,18401,8910,35570,17796,2868,4,4
2021-06-08T23:59:59+02:00,3,4,3928,4064,9935,9431,13044,13258,17015,17462,20333,19521,13732,14835,9586,11734,2958,5154,0,0,976,1210,1843,2370,2520,3570,4061,5777,11133,11838,9854,10744,7907,9684,2750,4756,129237,61507,18398,8902,35569,17791,2789,4,4
2021-06-07T23:59:59+02:00,3,4,3914,4055,9902,9419,13034,13239,16992,17449,20316,19510,13728,14831,9583,11730,2956,5152,0,0,965,1202,1808,2357,2510,3551,4037,5763,11115,11824,9851,10738,7904,9681,2748,4754,129221,61496,18396,8899,35567,17780,2629,4,4
2021-06-06T23:59:59+02:00,3,4,3910,4051,9896,9414,13032,13239,16989,17448,20315,19508,13726,14830,9583,11730,2956,5152,0,0,962,1199,1796,2355,2504,3542,4023,5755,10987,11680,9840,10731,7903,9681,2748,4754,129205,61170,18395,8898,35565,17771,2617,4,4
2021-06-05T23:59:59+02:00,2,1,3618,3752,7400,7411,12792,13054,16960,17419,20271,19467,13610,14686,9508,11639,2952,5140,0,0,887,1128,1635,2255,2338,3461,3796,5614,10085,10838,9452,10275,7790,9525,2740,4734,123232,57893,18395,8898,35565,17272,2486,4,4
2021-06-04T23:59:59+02:00,2,1,3552,3696,7248,7296,12322,12657,16821,17306,20036,19231,13492,14541,9450,11560,2938,5123,0,0,862,1063,1605,2150,2299,3294,3720,5356,9444,10158,8607,9254,7514,9121,2736,4723,120829,56416,18395,8896,35565,14111,2479,4,4
2021-06-03T23:59:59+02:00,2,1,3144,3311,7220,7280,12195,12539,16789,17264,19948,19164,13480,14524,9448,11557,2937,5122,0,0,835,994,1559,2026,2218,3094,3531,4975,8867,9543,7846,8382,7040,8505,2733,4715,119600,54788,18391,8894,35561,10808,2369,4,4
2021-06-02T23:59:59+02:00,0,1,2762,2997,6063,6345,11889,12302,16729,17213,19825,19058,13417,14468,9426,11536,2935,5114,0,0,820,959,1493,2002,2104,3056,3360,4872,7502,8459,7766,8303,7024,8477,2729,4710,115866,51675,18390,8894,35561,10804,2259,4,4
2021-06-01T23:59:59+02:00,0,1,2479,2697,5581,5914,11563,12018,16705,17190,19774,19021,13294,14345,9419,11532,2934,5111,0,0,803,952,1477,1991,2083,3043,3334,4853,7202,8135,7727,8269,7014,8462,2728,4710,115843,50989,16048,8874,35561,10794,2122,4,4
2021-05-31T23:59:59+02:00,0,1,2464,2693,5561,5906,11535,11996,16669,17178,19733,18999,13291,14341,9415,11530,2934,5109,0,0,787,944,1458,1981,2052,3023,3298,4839,7161,8113,7723,8264,7010,8460,2728,4708,115830,50974,16044,8868,35560,10786,1917,4,4
2021-05-30T23:59:59+02:00,0,1,2461,2691,5558,5902,11534,11995,16666,17177,19731,18998,13291,14341,9415,11530,2934,5109,0,0,786,940,1452,1978,2049,3021,3296,4837,7160,8113,7723,8264,7010,8459,2728,4708,115814,50966,16044,8868,35557,10771,1915,4,4
2021-05-29T23:59:59+02:00,0,1,2447,2677,5393,5748,11467,11938,16658,17171,19724,18997,13290,14339,9413,11530,2934,5109,0,0,750,890,1339,1883,1770,2769,2890,4415,6875,7841,7539,8040,6834,8231,2725,4702,115316,50319,16044,8868,35557,8387,1915,4,4
2021-05-28T23:59:59+02:00,0,1,2315,2552,4973,5355,10777,11319,16592,17109,19698,18968,13281,14325,9394,11501,2932,5100,0,0,729,867,1279,1829,1681,2699,2756,4310,5287,6146,7374,7844,6792,8175,2722,4692,112677,46024,16044,8867,35557,8377,1910,4,4
2021-05-27T23:59:59+02:00,0,1,2295,2532,4922,5288,10109,10749,16552,17077,19683,18957,13271,14315,9392,11499,2932,5100,0,0,676,775,1173,1755,1470,2558,2383,4004,4405,5234,7137,7533,6700,8058,2705,4673,111287,42232,16041,8861,35555,8355,1787,4,4
2021-05-26T23:59:59+02:00,0,1,2257,2471,4749,5110,9673,10388,16500,17024,19615,18903,13257,14296,9381,11497,2928,5087,0,0,660,732,1123,1722,1381,2478,2174,3832,4276,5096,6974,7319,6620,7959,2693,4659,109877,40828,16036,8860,35555,8341,1665,4,4
2021-05-25T23:59:59+02:00,0,1,2254,2462,4719,5093,9647,10362,16475,17006,19601,18896,13252,14294,9378,11494,2928,5087,0,0,653,719,1078,1704,1327,2432,2104,3772,3735,4518,6672,6976,6586,7922,2692,4657,109870,40820,16034,6905,35554,8331,1487,4,4
2021-05-24T23:59:59+02:00,0,1,2246,2455,4707,5087,9638,10356,16448,16985,19575,18871,13241,14283,9375,11484,2927,5083,0,0,644,714,1066,1697,1317,2425,2079,3752,3709,4493,6660,6965,6583,7912,2691,4653,109861,40813,16031,6905,35554,8326,1312,4,4
2021-05-23T23:59:59+02:00,0,1,2230,2425,4618,5013,9504,10234,16445,16984,19575,18869,13239,14281,9372,11480,2925,5082,0,0,643,711,1064,1696,1316,2425,2079,3752,3709,4491,6659,6965,6583,7912,2691,4653,109378,40806,16030,6904,35553,8323,1312,4,4
2021-05-22T23:59:59+02:00,0,1,2210,2406,4609,4996,9424,10153,16422,16970,19523,18826,13211,14251,9369,11474,2925,5081,0,0,642,709,1063,1693,1314,2422,2076,3747,3693,4477,5826,6065,6511,7831,2683,4648,108952,38857,16030,6904,35553,8323,1312,4,4
2021-05-21T23:59:59+02:00,0,1,2176,2373,4499,4909,9224,9976,16394,16937,19508,18819,13201,14242,9367,11472,2920,5070,0,0,631,682,1026,1625,1264,2299,1989,3567,3347,4042,4061,3956,6467,7765,2678,4633,108206,34845,16030,6904,35549,6980,1299,4,4
2021-05-20T23:59:59+02:00,0,1,2147,2332,4415,4848,9002,9743,16344,16885,19455,18768,13172,14208,9349,11455,2919,5065,0,0,577,579,901,1312,1092,1893,1767,3030,2788,3358,3222,2999,6420,7714,2674,4628,107349,33007,16026,6903,35540,3851,1189,4,4
2021-05-19T23:59:59+02:00,0,1,1987,2164,3915,4428,7622,8550,16071,16639,19332,18644,13124,14161,9339,11429,2917,5062,0,0,562,544,865,1255,1062,1843,1741,2976,2738,3314,3214,2987,6416,7711,2674,4627,102735,32981,16023,6901,35538,3558,1085,4,4
2021-05-18T23:59:59+02:00,0,1,1941,2113,3608,4138,6958,7950,15922,16523,19248,18561,13090,14127,9283,11355,2911,5048,0,0,555,541,858,1252,1053,1834,1711,2960,2729,3295,3209,2982,6412,7707,2674,4627,102714,32974,13550,6896,35534,3550,975,4,4
2021-05-17T23:59:59+02:00,0,1,1933,2105,3589,4124,6913,7926,15894,16505,19227,18542,13080,14105,9281,11354,2911,5048,0,0,547,534,838,1236,1010,1810,1683,2942,2706,3274,3197,2963,6412,7706,2674,4627,102707,32968,13547,6895,35532,3544,748,4,4
2021-05-16T23:59:59+02:00,0,1,1928,2102,3582,4118,6726,7762,15871,16486,19222,18537,13074,14104,9280,11353,2911,5048,0,0,547,534,837,1233,1009,1809,1683,2941,2704,3274,3197,2963,6412,7706,2674,4627,102283,32965,13543,6895,35528,3539,747,4,4
2021-05-15T23:59:59+02:00,0,1,1900,2066,3542,4080,6640,7659,15601,16218,19166,18495,13054,14085,9271,11348,2911,5046,0,0,547,534,837,1232,1009,1809,1681,2940,2704,3274,3196,2963,6411,7706,2674,4627,101261,32961,13543,6895,35528,3537,747,4,4
2021-05-14T23:59:59+02:00,0,1,1792,1922,3294,3832,5052,6178,12946,14019,19101,18409,13029,14055,9264,11335,2908,5040,0,0,547,533,833,1232,1009,1809,1680,2939,2698,3272,3191,2957,6408,7703,2674,4626,92369,32942,13543,6893,35526,3537,735,4,4
2021-05-13T23:59:59+02:00,0,1,1766,1874,3255,3783,4940,6076,12740,13835,18941,18281,12953,13960,9231,11284,2908,5039,0,0,541,530,826,1223,999,1796,1661,2920,2591,3179,2528,2150,4952,5904,2664,4608,91154,29926,13452,4873,35524,3536,733,4,4
2021-05-12T23:59:59+02:00,0,1,1766,1874,3253,3782,4940,6076,12740,13835,18940,18281,12952,13959,9231,11284,2908,5039,0,0,541,530,826,1223,998,1796,1661,2919,2588,3177,2527,2149,4952,5902,2664,4608,91149,29920,13452,4868,35523,3536,733,4,4
2021-05-11T23:59:59+02:00,0,1,1722,1831,3162,3704,4849,6009,11805,13103,18746,18122,12937,13938,9224,11270,2902,5035,0,0,540,528,823,1218,997,1795,1660,2918,2578,3172,2526,2147,4950,5901,2663,4608,91135,29909,10981,4856,35515,3530,725,4,4
2021-05-10T23:59:59+02:00,0,1,1705,1828,3155,3699,4842,6005,11804,13102,18745,18122,12937,13938,9224,11270,2902,5035,0,0,539,526,823,1218,996,1795,1659,2918,2578,3172,2525,2146,4950,5901,2663,4608,91121,29908,10974,4855,35490,3525,725,4,4
2021-05-09T23:59:59+02:00,0,1,1669,1782,3101,3684,4772,5970,11737,13081,18682,18062,12916,13919,9221,11260,2900,5033,0,0,536,523,813,1217,988,1789,1646,2915,2574,3171,2525,2144,4949,5900,2663,4607,90648,29903,10970,4854,35483,3514,685,4,4
2021-05-08T23:59:59+02:00,0,1,1636,1748,3065,3636,4695,5899,11400,12779,18649,18028,12909,13912,9220,11258,2898,5033,0,0,525,522,806,1217,977,1789,1638,2915,2558,3159,2524,2144,4949,5899,2662,4606,89624,29899,10970,4854,35483,3448,685,4,4
2021-05-07T23:59:59+02:00,0,1,1495,1625,2814,3465,4022,5236,10190,11585,18448,17877,12870,13878,9200,11241,2890,5026,0,0,436,372,683,990,831,1472,1492,2499,2389,2801,2515,2134,4945,5895,2659,4603,84853,29892,10969,4854,35471,1400,566,4,4
2021-05-06T23:59:59+02:00,0,1,1432,1456,2680,3333,3694,4925,8477,10102,17931,17453,12702,13710,9153,11169,2887,5018,0,0,322,315,577,890,695,1382,1245,2285,2174,2605,2463,2101,4943,5888,2659,4602,79309,29868,10968,4853,35454,33,388,4,4
2021-05-05T23:59:59+02:00,0,1,1376,1381,2593,3261,3517,4750,7323,9084,17423,17055,12615,13597,9121,11124,2878,5003,0,0,322,315,574,889,694,1380,1198,2232,2162,2598,2459,2099,4942,5884,2659,4598,75429,29856,10962,4852,35445,31,262,4,4
2021-05-04T23:59:59+02:00,0,1,1363,1379,2586,3253,3514,4749,7321,9083,17422,17054,12615,13597,9121,11124,2878,5003,0,0,322,314,573,888,692,1380,1198,2232,2162,2598,2458,2098,4942,5884,2659,4597,75417,29851,10950,4852,35431,29,261,4,4
2021-05-03T23:59:59+02:00,0,1,1361,1373,2577,3247,3511,4743,7243,9023,17408,17046,12611,13595,9121,11124,2877,5002,0,0,319,308,569,883,689,1375,1120,2172,2148,2590,2454,2096,4942,5884,2658,4596,75408,29849,10950,4852,35430,27,71,4,4
2021-05-02T23:59:59+02:00,0,1,1353,1369,2574,3241,3498,4734,7223,9003,17302,16978,12598,13570,9115,11113,2874,5002,0,0,317,307,568,882,689,1375,1120,2171,2146,2590,2454,2096,4941,5882,2658,4596,75098,29843,10949,4851,35429,26,68,4,4
2021-05-01T23:59:59+02:00,0,1,1349,1363,2565,3231,3488,4716,7164,8942,17159,16860,12573,13546,9103,11107,2874,5002,0,0,317,307,568,882,689,1375,1120,2171,2146,2590,2454,2096,4939,5882,2657,4594,74594,29838,10948,4851,35429,26,68,4,4
2021-04-30T23:59:59+02:00,0,1,1279,1285,2444,3064,3320,4443,5605,7540,15403,15424,12430,13386,9007,10990,2859,4969,0,0,317,307,567,881,688,1375,1117,2169,2143,2587,2453,2086,4925,5873,2649,4576,67056,29821,10948,4850,35429,26,12,4,4
2021-04-29T23:59:59+02:00,0,1,1225,1245,2342,2954,3184,4273,4994,6889,14225,14398,12118,13057,8916,10908,2845,4941,0,0,314,305,567,880,688,1374,1116,2169,2141,2585,2451,2082,4924,5869,2648,4574,62126,29799,10947,4847,35427,26,11,4,4
2021-04-28T23:59:59+02:00,0,1,1163,1228,2280,2914,3118,4192,4684,6599,13809,14082,11999,12912,8875,10849,2837,4935,0,0,313,305,564,878,685,1374,1114,2166,2139,2578,2448,2079,4921,5864,2645,4571,62003,29793,9040,4818,35426,25,4,4,4
2021-04-27T23:59:59+02:00,0,1,1144,1225,2274,2912,3114,4190,4682,6599,13808,14081,11998,12911,8875,10849,2837,4935,0,0,313,305,564,878,684,1372,1114,2166,2138,2578,2448,2077,4921,5864,2645,4571,61971,29791,9032,4814,35424,25,4,4,4
2021-04-26T23:59:59+02:00,0,1,1144,1222,2272,2911,3110,4190,4668,6585,13768,14048,11994,12908,8875,10848,2837,4934,0,0,313,305,564,877,683,1372,1114,2166,2136,2577,2448,2077,4920,5863,2645,4571,61958,29787,9028,4812,35322,25,3,4,4
2021-04-25T23:59:59+02:00,0,1,1143,1222,2265,2911,3107,4183,4655,6577,13630,13894,11984,12902,8874,10847,2837,4934,0,0,313,305,563,877,682,1371,1112,2164,2136,2577,2448,2077,4920,5863,2645,4571,61630,29783,9025,4809,35304,25,3,4,4
2021-04-24T23:59:59+02:00,0,1,1080,1177,2130,2824,2966,4126,4444,6460,12760,13089,11707,12572,8808,10744,2830,4921,0,0,313,305,563,877,681,1370,1112,2164,2136,2577,2447,2077,4916,5862,2645,4571,58306,29776,9024,4809,35302,24,3,4,4
2021-04-23T23:59:59+02:00,0,1,982,1157,1915,2796,2806,4092,4330,6347,11415,12029,11652,12509,8785,10697,2828,4918,0,0,312,305,563,877,680,1370,1111,2164,2134,2577,2446,2077,4915,5856,2645,4569,56819,29770,9023,4806,33411,19,2,4,4
2021-04-22T23:59:59+02:00,0,1,972,1148,1889,2782,2741,4066,4154,6228,10796,11517,11563,12421,8754,10650,2825,4913,0,0,311,304,563,877,680,1369,1109,2164,2133,2577,2446,2075,4913,5854,2645,4569,55123,29763,9022,4801,33269,19,2,4,4
2021-04-21T23:59:59+02:00,0,1,957,1133,1813,2757,2622,4031,4008,6153,9300,10355,11486,12352,8742,10626,2821,4910,0,0,310,304,562,877,679,1369,1107,2164,2133,2576,2442,2071,4910,5853,2644,4567,51947,29744,9021,4799,33093,19,2,4,4
2021-04-20T23:59:59+02:00,0,1,957,1132,1811,2755,2618,4027,4004,6152,9002,10032,11459,12327,8738,10616,2820,4909,0,0,310,304,562,877,679,1369,1107,2163,2132,2575,2442,2070,4908,5851,2643,4567,51244,29738,9018,4796,33092,19,2,4,4
2021-04-19T23:59:59+02:00,0,1,955,1129,1811,2752,2617,4026,4001,6150,9001,10031,11459,12327,8738,10615,2819,4909,0,0,310,304,560,876,679,1369,1106,2163,2130,2575,2442,2070,4908,5851,2643,4567,51234,29733,9013,4796,33088,18,2,4,4
2021-04-18T23:59:59+02:00,0,1,955,1128,1808,2752,2615,4024,4000,6150,9001,10031,11459,12327,8738,10613,2819,4908,0,0,310,304,560,876,678,1369,1106,2162,2130,2575,2442,2070,4908,5851,2643,4567,51225,29732,9012,4795,33086,18,2,4,4
2021-04-17T23:59:59+02:00,0,1,955,1127,1805,2746,2539,3933,3943,6068,8984,10013,11336,12175,8735,10611,2819,4907,0,0,305,298,556,869,670,1359,1088,2149,2083,2549,2396,2017,4858,5782,2637,4560,50593,29358,9012,4795,33086,17,2,4,4
2021-04-16T23:59:59+02:00,0,1,926,1093,1696,2663,2338,3799,3693,5892,7255,8201,11137,11930,8680,10548,2816,4893,0,0,298,294,541,850,637,1323,1006,2093,1857,2388,2247,1904,4671,5513,2575,4438,46242,29343,8937,3274,32376,12,2,4,4
2021-04-15T23:59:59+02:00,0,1,857,1043,1567,2575,2058,3646,3160,5563,6244,7235,10880,11591,8579,10425,2797,4870,0,0,298,294,540,849,635,1322,1005,2090,1622,2247,2095,1772,4484,5300,2521,4334,42434,29297,8934,2097,31717,8,2,4,4
2021-04-14T23:59:59+02:00,0,1,842,1014,1521,2538,1969,3565,2990,5427,6150,7123,10717,11383,8497,10325,2785,4856,0,0,278,285,506,822,564,1262,797,1947,1403,2123,2028,1697,4354,5136,2507,4306,41054,27904,8929,2097,31714,8,2,4,4
2021-04-13T23:59:59+02:00,0,1,837,1009,1509,2535,1945,3545,2959,5392,5626,6545,10417,11044,8466,10291,2784,4855,0,0,278,283,506,821,564,1262,797,1947,1402,2122,2025,1696,4354,5135,2507,4303,41042,27900,7003,2088,31709,8,2,4,4
2021-04-12T23:59:59+02:00,0,1,837,1007,1508,2532,1945,3545,2958,5391,5625,6545,10416,11043,8465,10291,2784,4855,0,0,278,282,506,821,562,1262,795,1946,1401,2122,2025,1696,4354,5134,2507,4303,41035,27894,7000,2086,31707,8,2,4,4
2021-04-11T23:59:59+02:00,0,1,837,1007,1506,2532,1943,3544,2957,5391,5625,6545,10414,11041,8465,10291,2784,4855,0,0,278,281,505,820,560,1262,794,1946,1399,2122,2025,1696,4354,5134,2507,4303,41031,27888,6999,2085,31703,8,1,4,4
2021-04-10T23:59:59+02:00,0,1,835,1004,1503,2528,1926,3532,2889,5326,5499,6448,10184,10822,8412,10241,2780,4854,0,0,278,280,505,819,559,1262,793,1946,1399,2122,2021,1692,4349,5125,2506,4300,40459,27858,6999,2085,31321,8,1,4,4
2021-04-09T23:59:59+02:00,0,1,797,971,1406,2473,1822,3474,2760,5272,5359,6383,7800,7993,8345,10147,2770,4836,0,0,278,280,503,818,557,1260,790,1946,1397,2118,2001,1670,4327,5106,2503,4295,34976,27751,6997,2085,30631,8,1,4,4
2021-04-08T23:59:59+02:00,0,1,796,968,1402,2470,1820,3471,2748,5263,5348,6369,7006,7075,8302,10096,2767,4833,0,0,276,279,503,817,557,1259,789,1946,1395,2117,1999,1670,4326,5103,2503,4295,33110,27737,6997,2084,30623,8,1,4,4
2021-04-07T23:59:59+02:00,0,1,746,948,1328,2400,1734,3402,2557,5156,4604,5885,6338,6434,8243,10035,2760,4827,0,0,276,279,503,817,557,1256,789,1946,1395,2117,1999,1670,4325,5103,2503,4294,33104,27735,6995,2083,27294,7,1,4,3
2021-04-06T23:59:59+02:00,0,1,714,941,1309,2364,1710,3361,2527,5110,4530,5808,5975,6077,8222,10011,2755,4821,0,0,276,278,503,816,557,1256,788,1946,1395,2117,1999,1669,4325,5103,2503,4294,33097,27732,6995,2082,26139,7,1,4,3
2021-04-05T23:59:59+02:00,0,1,711,913,1268,2241,1638,3196,2407,4840,4370,5537,5666,5768,8205,9985,2753,4817,0,0,276,278,503,815,557,1256,788,1946,1395,2117,1999,1669,4325,5103,2503,4294,33093,27731,6995,2082,24223,7,1,4,3
2021-04-04T23:59:59+02:00,0,1,692,888,1175,2027,1505,2932,2192,4405,4019,5038,5421,5543,8172,9931,2752,4809,0,0,276,278,502,814,555,1255,787,1945,1321,2080,1636,1395,4164,4922,2458,4228,33089,26524,6995,2082,21413,6,1,4,3
2021-04-03T23:59:59+02:00,0,1,692,888,1174,2026,1504,2932,2191,4405,4019,5038,5421,5542,8172,9931,2752,4809,0,0,276,278,502,814,555,1255,787,1945,1321,2080,1636,1395,4164,4922,2458,4228,33085,26524,6995,2082,21412,6,1,4,3
2021-04-02T23:59:59+02:00,0,1,692,887,1174,2026,1503,2932,2191,4405,4018,5037,5420,5541,8171,9929,2751,4807,0,0,276,278,502,814,554,1255,787,1945,1320,2080,1636,1395,4164,4922,2458,4228,33083,26523,6995,2082,21403,6,0,4,3
2021-04-01T23:59:59+02:00,0,1,687,885,1170,2020,1495,2923,2177,4387,3927,4952,4926,4939,7465,9032,2749,4802,0,0,276,276,501,811,554,1254,784,1944,1282,2052,1486,1298,4064,4821,2447,4215,30172,25981,6968,2076,21393,6,0,4,2
2021-03-31T23:59:59+02:00,0,1,687,884,1168,2019,1491,2918,2173,4386,3909,4941,4750,4719,6695,8099,2736,4781,0,0,275,275,500,810,550,1251,779,1938,1178,1975,1088,1032,3652,4355,2338,4040,30051,24015,4939,2014,21363,5,0,4,2
2021-03-30T23:59:59+02:00,0,1,687,884,1166,2016,1478,2909,2164,4377,3864,4914,4551,4538,6445,7801,2727,4765,0,0,275,274,500,808,550,1251,779,1937,1178,1975,1088,1032,3652,4355,2337,4039,30046,24010,4934,2014,20303,4,0,4,2
2021-03-29T23:59:59+02:00,0,1,687,882,1165,2016,1476,2909,2164,4377,3859,4912,4548,4536,6442,7792,2725,4746,0,0,275,273,500,808,550,1251,778,1936,1178,1975,1088,1031,3652,4355,2337,4038,30036,24005,4929,2014,20268,4,0,4,2
2021-03-28T23:59:59+02:00,0,1,686,882,1165,2012,1474,2907,2163,4374,3858,4912,4547,4536,6439,7788,2725,4744,0,0,274,273,499,808,550,1251,777,1936,1178,1975,1088,1030,3652,4355,2337,4038,30034,24002,4924,2013,20251,4,0,4,2
2021-03-27T23:59:59+01:00,0,1,682,877,1161,2004,1466,2897,2144,4359,3816,4886,4497,4478,6393,7730,2718,4731,0,0,270,268,485,798,539,1239,729,1901,1017,1882,826,841,3512,4200,2175,3722,29683,23030,4924,1368,20229,4,0,4,2
2021-03-26T23:59:59+01:00,0,1,682,877,1160,2003,1462,2896,2141,4358,3811,4883,4486,4456,6386,7715,2709,4717,0,0,269,268,485,796,537,1239,727,1901,1010,1874,689,746,2530,3038,2003,3508,29638,20246,4922,1368,20179,4,0,4,2
2021-03-25T23:59:59+01:00,0,1,681,876,1159,2002,1461,2893,2137,4352,3807,4879,4477,4445,6373,7686,2684,4663,0,0,269,268,485,796,536,1236,726,1900,1008,1873,667,739,1348,1592,1720,3143,29631,16933,4917,1368,20024,4,0,4,1
2021-03-24T23:59:59+01:00,0,1,657,866,1121,1971,1390,2832,1930,4207,3584,4753,4416,4386,6238,7519,2670,4631,0,0,269,268,485,795,533,1236,724,1900,1007,1873,667,739,1348,1591,1719,3141,28256,16923,4915,1367,19997,4,0,4,1
2021-03-23T23:59:59+01:00,0,1,657,864,1119,1970,1390,2832,1930,4207,3582,4750,4416,4385,6237,7519,2670,4630,0,0,269,268,485,795,533,1235,724,1900,1007,1873,667,739,1348,1591,1719,3141,28250,16922,4912,1367,19993,4,0,4,1
2021-03-22T23:59:59+01:00,0,1,657,862,1117,1966,1387,2832,1929,4207,3581,4750,4416,4384,6237,7518,2670,4630,0,0,269,268,485,795,533,1234,723,1900,1007,1872,667,738,1348,1591,1719,3141,28246,16919,4912,1367,19982,3,0,4,1
2021-03-21T23:59:59+01:00,0,1,657,862,1115,1965,1387,2830,1928,4206,3580,4749,4416,4384,6236,7518,2670,4630,0,0,269,268,485,795,533,1234,723,1900,1007,1872,667,737,1348,1591,1719,3141,28243,16918,4911,1367,19976,3,0,4,1
2021-03-20T23:59:59+01:00,0,1,655,861,1113,1963,1382,2827,1911,4199,3549,4730,4197,4108,5718,6908,2660,4594,0,0,264,266,480,790,516,1223,702,1884,971,1844,601,659,1117,1333,1364,2595,28160,15239,4809,1366,18403,3,0,4,1
2021-03-19T23:59:59+01:00,0,1,647,855,1099,1942,1348,2791,1831,4144,3327,4568,4048,3998,5542,6664,2607,4504,0,0,264,266,480,790,516,1223,702,1882,970,1844,601,659,1117,1332,1363,2594,28157,15234,3361,1365,18395,3,0,3,1
2021-03-18T23:59:59+01:00,0,1,646,854,1098,1941,1347,2789,1831,4140,3098,4424,3894,3868,5362,6461,2554,4402,0,0,264,265,479,790,516,1221,702,1881,969,1843,599,656,878,1074,1251,2426,28148,14447,2167,1364,18392,2,0,3,1
2021-03-17T23:59:59+01:00,0,1,646,854,1097,1941,1346,2788,1831,4140,3098,4424,3894,3866,5361,6461,2554,4402,0,0,264,264,479,790,516,1221,702,1881,968,1843,598,656,878,1073,1251,2426,28146,14444,2167,1363,18388,2,0,3,1
2021-03-16T23:59:59+01:00,0,1,646,854,1097,1937,1344,2788,1828,4140,3098,4422,3893,3865,5361,6461,2554,4401,0,0,262,260,465,785,507,1209,686,1867,952,1833,596,655,876,1072,1250,2425,28139,14334,2163,1363,18385,2,0,3,1
2021-03-15T23:59:59+01:00,0,1,646,853,1095,1936,1341,2788,1824,4139,3097,4422,3893,3864,5360,6461,2554,4401,0,0,262,260,465,785,507,1209,685,1867,951,1832,596,655,876,1072,1250,2425,28134,14331,2161,1363,18377,2,0,3,1
