Datum,<15_1_m,<15_1_w,15-24_1_m,15-24_1_w,25-34_1_m,25-34_1_w,35-44_1_m,35-44_1_w,45-54_1_m,45-54_1_w,55-64_1_m,55-64_1_w,65-74_1_m,65-74_1_w,75-84_1_m,75-84_1_w,>84_1_m,>84_1_w,<15_2_m,<15_2_w,15-24_2_m,15-24_2_w,25-34_2_m,25-34_2_w,35-44_2_m,35-44_2_w,45-54_2_m,45-54_2_w,55-64_2_m,55-64_2_w,65-74_2_m,65-74_2_w,75-84_2_m,75-84_2_w,>84_2_m,>84_2_w,bp_1,bp_2,mo_1,mo_2,az_1,az_2,ja,unb_1,unb_2
2021-05-19T23:59:59+02:00,14,8,7113,6244,13677,13862,17267,19922,42333,44759,67886,69174,53699,57372,36888,47293,11864,21209,6,2,2074,2002,3559,4478,3928,6475,5313,9385,9326,10672,16153,16535,27414,35306,10491,18744,375123,137511,46590,28124,107850,15221,980,41,27
2021-05-18T23:59:59+02:00,14,7,6917,6068,13128,13428,16168,19062,37609,40737,66431,67849,53145,56830,36738,47069,11822,21153,6,2,2028,1879,3419,4287,3743,6155,4978,8901,8459,9798,14569,14795,26704,34449,10400,18569,359004,130862,46525,27557,107690,13780,915,41,27
2021-05-17T23:59:59+02:00,14,7,6782,5973,12802,13175,15667,18672,35427,38869,65598,67061,52869,56517,36655,46960,11807,21116,6,2,1956,1815,3230,4105,3522,5921,4655,8528,7677,9098,11303,10764,25794,33299,10319,18398,355267,125629,42247,21453,107605,12472,811,41,27
2021-05-16T23:59:59+02:00,14,7,6716,5888,12676,13020,15496,18504,34934,38396,65412,66891,52813,56455,36643,46933,11802,21111,6,2,1897,1716,3126,3982,3442,5819,4547,8381,7492,8909,9108,8162,25309,32616,10285,18339,353785,124475,41737,16099,107569,11958,580,40,26
2021-05-15T23:59:59+02:00,14,7,6711,5879,12669,13013,15491,18498,34925,38392,65410,66889,52812,56454,36643,46933,11802,21111,6,2,1896,1716,3124,3977,3437,5816,4542,8378,7490,8906,9106,8159,25308,32616,10285,18339,353735,124444,41737,16099,107564,11957,577,40,26
2021-05-14T23:59:59+02:00,14,7,6510,5784,12427,12950,15257,18405,33951,37600,64873,66480,52716,56367,36626,46899,11800,21106,6,2,1780,1628,3012,3906,3381,5707,4492,8231,7442,8776,9099,8153,25307,32616,10285,18338,350360,124384,41706,16095,107100,11090,567,39,25
2021-05-13T23:59:59+02:00,14,7,6261,5600,12020,12695,14684,17957,30420,34810,62390,64398,52084,55694,36487,46678,11788,21058,5,2,1738,1588,2956,3830,3349,5616,4449,8128,7360,8657,9059,8092,25288,32573,10280,18333,336352,124130,41481,16071,106668,10572,505,39,25
2021-05-12T23:59:59+02:00,14,7,6243,5577,11946,12628,14570,17847,29786,34231,61882,63945,51910,55521,36450,46633,11781,21045,5,2,1738,1585,2954,3829,3346,5616,4444,8126,7358,8651,9052,8089,25288,32571,10280,18332,333343,124104,41468,16061,106662,10571,505,38,25
2021-05-11T23:59:59+02:00,13,7,5923,5445,11500,12343,14022,17462,25522,30742,59497,61935,51249,54842,36262,46386,11757,20982,5,2,1698,1470,2851,3567,3224,5243,4302,7686,7204,8329,8966,8003,25259,32531,10276,18321,318388,123856,41414,15871,105671,8805,380,36,25
2021-05-10T23:59:59+02:00,13,7,5796,5371,11338,12226,13802,17291,22047,27981,58240,60815,50888,54488,36169,46262,11742,20951,5,2,1658,1372,2765,3338,3121,4912,4189,7196,7083,7889,8926,7942,25247,32509,10274,18317,308448,123706,41254,15722,105377,6981,312,36,24
2021-05-09T23:59:59+02:00,13,7,5721,5339,11250,12162,13699,17209,20447,26799,57776,60429,50786,54388,36144,46221,11735,20946,5,2,1641,1350,2708,3213,3070,4770,4144,7076,7035,7795,8915,7930,25240,32503,10273,18317,307877,123666,37686,15676,105175,6323,298,35,24
2021-05-08T23:59:59+02:00,13,7,5718,5337,11239,12157,13689,17197,20439,26793,57767,60423,50783,54379,36140,46218,11733,20943,5,2,1640,1350,2705,3210,3070,4769,4141,7073,7033,7794,8913,7930,25239,32501,10273,18317,307785,123648,37684,15676,105174,6320,297,35,24
2021-05-07T23:59:59+02:00,13,7,5678,5301,11170,12109,13580,17116,19985,26436,56769,59612,50654,54249,36110,46187,11730,20929,5,2,1540,1308,2625,3166,3028,4740,4106,7049,7011,7762,8905,7922,25237,32500,10273,18316,304617,123612,37664,15668,105027,5899,292,35,24
2021-05-06T23:59:59+02:00,13,7,5426,5189,10654,11800,12872,16661,18685,25450,52502,55954,49458,52868,35778,45786,11678,20828,5,2,1322,1178,2385,2994,2855,4575,3955,6851,6858,7611,8829,7839,25217,32465,10270,18309,289467,123333,37473,15527,104469,4467,169,31,24
2021-05-05T23:59:59+02:00,13,7,5171,5093,10160,11561,12115,16206,17352,24466,48133,51815,47794,50947,35338,45214,11603,20705,5,2,1277,1084,2322,2866,2769,4396,3861,6610,6751,7412,8716,7742,25155,32390,10264,18293,272279,122847,37247,15482,104082,3508,54,31,24
2021-05-04T23:59:59+02:00,13,7,5086,5008,9843,11342,11662,15814,16370,23599,46257,49781,46722,49638,34962,44728,11535,20596,5,2,1266,1065,2294,2825,2727,4311,3808,6502,6679,7333,8674,7703,25134,32373,10263,18288,261877,122627,37223,15418,103801,3152,31,31,24
2021-05-03T23:59:59+02:00,13,7,4986,4920,9489,11170,11196,15548,15313,22737,44683,48162,45839,48684,34740,44384,11507,20503,5,2,1251,1040,2258,2792,2686,4247,3759,6446,6603,7279,8103,7013,23386,30037,10125,18049,252850,116792,37213,15337,103768,2909,19,31,24
2021-05-02T23:59:59+02:00,13,7,4924,4902,9373,11131,11048,15486,14701,22246,44163,47752,45697,48518,34690,44323,11500,20492,5,1,1247,1034,2239,2789,2673,4239,3730,6431,6583,7265,7913,6770,21407,27623,10078,17961,251634,116770,35575,10316,103712,2864,14,31,24
2021-05-01T23:59:59+02:00,13,7,4924,4900,9369,11125,11045,15484,14696,22241,44161,47748,45696,48518,34690,44323,11500,20492,5,1,1246,1034,2239,2789,2673,4239,3729,6431,6582,7265,7913,6769,21407,27623,10078,17961,251601,116767,35575,10316,103711,2863,14,31,24
2021-04-30T23:59:59+02:00,13,7,4878,4876,9302,11109,10989,15459,14620,22214,42677,46335,45362,48188,34653,44271,11495,20482,5,1,1040,939,2042,2699,2574,4179,3643,6371,6517,7206,7906,6752,21406,27621,10078,17961,247612,116758,35575,10313,103699,1832,14,30,23
2021-04-29T23:59:59+02:00,13,7,4639,4793,8825,10960,10386,15283,13935,22005,37739,42020,44350,47156,34531,44153,11491,20451,5,1,861,863,1869,2621,2489,4113,3533,6300,6450,7156,7883,6732,21401,27614,10078,17961,233867,116725,35471,10208,103355,960,14,30,23
2021-04-28T23:59:59+02:00,13,7,4463,4759,8575,10874,10032,15192,13580,21848,33085,37507,43102,45898,34405,44005,11476,20433,5,1,819,836,1831,2572,2457,4037,3497,6191,6402,7066,7863,6712,21388,27601,10073,17954,220619,116638,35452,10160,103141,472,13,29,22
2021-04-27T23:59:59+02:00,12,6,4233,4546,8230,10422,9644,14608,13106,21201,31952,36379,42820,45611,34389,43977,11472,20430,5,1,792,822,1796,2549,2439,4019,3479,6170,6367,7039,7853,6703,21383,27597,10070,17948,217878,116580,35437,10131,99681,287,13,29,21
2021-04-26T23:59:59+02:00,12,6,4211,4519,8157,10384,9538,14554,12956,21140,27540,31998,41601,44390,34309,43876,11459,20419,5,1,760,811,1766,2530,2409,3997,3454,6149,6315,6993,7805,6654,21353,27566,10070,17941,206003,116378,35427,10085,99597,83,13,29,20
2021-04-25T23:59:59+02:00,12,6,4189,4506,8125,10359,9475,14522,12863,21093,25571,29955,40901,43630,34262,43817,11455,20413,5,1,748,803,1754,2516,2391,3982,3429,6128,6282,6964,7785,6637,21336,27545,10069,17937,205337,116351,30314,9850,99462,79,12,29,20
2021-04-24T23:59:59+02:00,12,6,4170,4495,8095,10330,9433,14506,12811,21072,24069,28290,40144,42786,34197,43741,11452,20407,5,1,747,802,1750,2514,2389,3978,3429,6124,6282,6961,7783,6634,21334,27545,10069,17937,200271,116327,30313,9849,99391,76,12,29,20
2021-04-23T23:59:59+02:00,11,6,3906,4343,7623,10031,9004,14151,12249,20669,23588,27989,40055,42724,34176,43707,11446,20400,5,1,734,791,1733,2501,2369,3962,3407,6101,6260,6942,7769,6615,21329,27534,10069,17936,199918,116311,30297,9650,95824,65,12,27,20
2021-04-22T23:59:59+02:00,11,6,3813,4283,7432,9915,8723,13958,11803,20342,21259,25630,37297,39481,33649,43036,11375,20276,5,1,721,782,1704,2470,2311,3904,3336,6029,6150,6845,7690,6528,21273,27490,10066,17921,186887,116193,30105,8940,95258,63,12,27,18
2021-04-21T23:59:59+02:00,11,4,3785,4250,7302,9836,8541,13784,11464,20052,20000,24424,34083,35759,33167,42335,11310,20147,5,1,697,764,1669,2442,2267,3880,3303,5995,6110,6806,7658,6501,21253,27466,10062,17917,175110,116079,29929,8628,95176,59,12,27,18
2021-04-20T23:59:59+02:00,11,4,3752,4223,7197,9767,8329,13624,11094,19754,18903,23271,30770,32112,32690,41736,11253,20030,4,1,689,754,1654,2430,2233,3858,3260,5949,6069,6764,7616,6456,21228,27443,10056,17914,163461,115920,29906,8371,95114,57,12,27,18
2021-04-19T23:59:59+02:00,11,4,3734,4207,7121,9729,8211,13514,10838,19570,18237,22610,29895,30979,32397,41372,11211,19956,4,1,681,749,1633,2416,2209,3828,3224,5916,6035,6733,7573,6423,21197,27415,10053,17910,158622,115788,29888,8126,95047,56,12,27,18
2021-04-18T23:59:59+02:00,11,4,3731,4200,7105,9716,8197,13497,10801,19544,18150,22527,29773,30853,32369,41349,11208,19948,4,1,679,744,1618,2404,2192,3812,3199,5890,6005,6710,7550,6410,21179,27393,10050,17907,158129,115728,29820,7934,94996,55,12,26,18
2021-04-17T23:59:59+02:00,11,4,3729,4198,7101,9713,8193,13497,10795,19537,18137,22516,29750,30840,32367,41346,11208,19948,4,1,678,744,1616,2403,2190,3811,3195,5889,6003,6708,7550,6410,21179,27393,10050,17907,158044,115713,29819,7934,94989,54,12,26,18
2021-04-16T23:59:59+02:00,11,4,3562,4161,6756,9583,7822,13310,10395,19292,17683,22243,29545,30677,32284,41255,11193,19929,4,1,665,724,1604,2388,2163,3796,3141,5852,5961,6658,7457,6319,20766,26826,10020,17846,157283,114383,29811,7727,92573,51,12,26,18
2021-04-15T23:59:59+02:00,11,4,3462,4081,6403,9211,7243,12809,9618,18458,16360,21014,28342,29380,31767,40615,11112,19753,4,1,635,701,1551,2348,2077,3710,3032,5732,5632,6420,6958,5933,20020,25903,9920,17676,151531,110996,29517,7181,88557,46,12,26,18
2021-04-14T23:59:59+02:00,10,4,3409,4034,6165,8972,6913,12432,8999,17910,15240,19980,26924,27875,31136,39733,11000,19556,4,1,602,675,1505,2310,2002,3631,2889,5609,5324,6187,6411,5423,18996,24609,9833,17496,144710,106709,29317,6727,86229,41,12,24,18
2021-04-13T23:59:59+02:00,10,4,3378,4001,6075,8894,6765,12299,8695,17665,14438,19286,23575,24304,30200,38554,10894,19381,4,1,597,666,1492,2287,1970,3596,2788,5538,5106,6003,6044,5079,18694,24261,9791,17429,133056,104583,29306,6694,86020,40,12,24,17
2021-04-12T23:59:59+02:00,10,4,3356,3980,6024,8835,6677,12212,8476,17470,13821,18760,22567,23153,29775,37995,10825,19254,4,1,587,658,1481,2279,1947,3575,2731,5488,4957,5898,5720,4796,18398,23957,9752,17367,127963,102981,29287,6546,85908,40,12,24,17
2021-04-11T23:59:59+02:00,10,4,3350,3974,6006,8811,6648,12195,8434,17447,13729,18701,22438,23003,29723,37930,10815,19230,4,1,583,653,1468,2269,1934,3567,2714,5471,4920,5860,5661,4736,18225,23724,9731,17336,127421,102316,29221,6472,85770,40,12,24,17
2021-04-10T23:59:59+02:00,10,4,3342,3973,5983,8810,6626,12194,8412,17446,13705,18699,22433,23000,29719,37929,10815,19230,4,1,580,650,1460,2261,1929,3564,2707,5462,4904,5852,5647,4719,18061,23469,9717,17312,127400,101792,29130,6439,85765,40,11,24,17
2021-04-09T23:59:59+02:00,9,4,3305,3961,5935,8796,6567,12175,8373,17419,13655,18653,20478,20585,29235,37310,10785,19180,4,1,566,636,1433,2239,1902,3540,2665,5426,4831,5790,5531,4616,17481,22737,9679,17241,126701,100020,24006,6239,85685,32,10,23,17
2021-04-08T23:59:59+02:00,9,4,3280,3942,5867,8765,6494,12136,8283,17355,13510,18535,17878,17512,28714,36644,10747,19130,4,1,524,607,1345,2158,1807,3443,2485,5242,4331,5429,4726,4006,15684,20491,9488,16932,125837,92986,18130,5668,84806,23,9,23,17
2021-04-07T23:59:59+02:00,7,4,3201,3913,5660,8714,6286,12075,8072,17279,13247,18438,15206,14430,28034,35843,10717,19077,4,1,500,578,1290,2101,1710,3362,2332,5102,3917,5096,4003,3435,14822,19620,9372,16745,125623,88627,16586,5320,77965,20,6,23,17
2021-04-06T23:59:59+02:00,6,4,3172,3903,5615,8695,6215,12051,7986,17242,13174,18365,13215,12057,27399,35126,10704,19047,4,1,470,555,1221,2045,1624,3278,2170,4983,3545,4818,3477,3021,13975,18611,9296,16624,125488,84963,16382,4717,72077,16,6,23,16
2021-04-05T23:59:59+02:00,6,4,3170,3900,5580,8680,6178,12038,7941,17225,13101,18329,13170,12011,27388,35110,10703,19044,4,1,439,525,1169,2008,1573,3236,2103,4929,3456,4742,3421,2969,13830,18440,9287,16606,125463,84470,16173,4231,71914,16,5,23,16
2021-04-04T23:59:59+02:00,6,4,3169,3898,5580,8678,6176,12037,7940,17223,13100,18329,13167,12010,27387,35109,10703,19044,4,1,438,523,1168,2008,1572,3236,2102,4929,3456,4742,3421,2969,13829,18440,9287,16606,125450,84464,16173,4230,71909,16,5,23,16
2021-04-03T23:59:59+02:00,6,4,3168,3898,5579,8677,6176,12037,7940,17223,13100,18329,13167,12008,27386,35106,10703,19044,4,1,438,521,1168,2008,1571,3236,2102,4928,3450,4739,3415,2959,13742,18303,9278,16590,125443,84186,16173,4230,71907,16,5,23,16
2021-04-02T23:59:59+02:00,6,4,3168,3894,5575,8672,6171,12028,7932,17210,13073,18298,13120,11955,27358,35087,10700,19040,4,1,435,514,1166,2004,1559,3227,2091,4906,3419,4706,3383,2930,12805,17052,9211,16481,125273,81711,16169,4148,71821,16,5,23,14
2021-04-01T23:59:59+02:00,6,4,3154,3880,5536,8653,6104,11995,7861,17175,12960,18226,13006,11828,27300,35010,10691,19025,4,1,387,470,1067,1936,1459,3138,1939,4793,3215,4575,3146,2728,10765,14449,9095,16299,124958,76076,16046,3356,71384,16,4,22,14
2021-03-31T23:59:59+02:00,6,4,3153,3866,5519,8619,6068,11959,7817,17129,12879,18157,12892,11706,27249,34948,10683,19015,3,1,349,447,1031,1893,1386,3098,1834,4689,2956,4374,2729,2411,8165,11218,8914,16057,124646,68510,16005,3012,70993,15,4,21,14
2021-03-30T23:59:59+02:00,6,4,3147,3854,5495,8593,6035,11927,7777,17088,12801,18091,12806,11567,27211,34900,10677,19005,3,1,328,429,1009,1861,1327,3063,1710,4608,2709,4203,2360,2164,7277,10137,8847,15928,124512,65195,15974,2737,70475,15,3,20,14
2021-03-29T23:59:59+02:00,6,4,3135,3850,5466,8573,5999,11892,7733,17054,12727,18014,12158,10809,25341,32410,10528,18748,3,1,322,426,1002,1846,1307,3038,1676,4567,2560,4115,2072,2013,6617,9425,8803,15850,118511,62879,15804,2734,70109,13,3,20,14
2021-03-28T23:59:59+02:00,6,4,3105,3834,5418,8535,5948,11847,7652,16999,12616,17944,11894,10505,23355,29942,10473,18649,3,1,321,424,999,1845,1298,3034,1672,4565,2548,4107,2047,1993,6593,9410,8801,15845,118453,62746,10615,2732,69635,13,3,20,12
2021-03-27T23:59:59+01:00,6,4,3093,3829,5378,8524,5911,11832,7603,16984,12570,17897,11859,10461,23351,29934,10473,18649,3,1,321,424,999,1845,1298,3034,1671,4563,2546,4104,2045,1991,6545,9335,8769,15797,118381,62531,10614,2732,69340,13,3,20,12
2021-03-26T23:59:59+01:00,6,4,2965,3508,4929,7371,5415,10515,6992,14938,11764,15611,11636,10277,22867,29206,10428,18578,3,1,320,421,995,1842,1292,3029,1668,4561,2541,4097,2037,1985,6416,9146,8625,15610,116828,61850,10357,2720,59802,4,3,20,12
2021-03-25T23:59:59+01:00,6,3,2845,3246,4770,6604,5184,9368,6667,13216,11035,13809,10774,9470,22137,28356,10351,18421,3,1,315,412,988,1833,1277,3010,1649,4528,2505,4047,1969,1926,6126,8718,8344,15156,113895,60074,9653,2716,52691,3,3,20,11
2021-03-24T23:59:59+01:00,6,3,2799,3201,4694,6540,5050,9261,6462,13045,10522,13404,9935,8649,21118,27098,10254,18233,3,1,312,407,981,1827,1260,2999,1634,4504,2458,3991,1900,1851,5760,8242,7926,14480,109860,57816,9306,2705,51088,3,1,19,11
2021-03-23T23:59:59+01:00,6,3,2771,3168,4626,6470,4939,9168,6247,12883,10063,12981,9216,7978,20604,26491,10199,18126,3,1,300,394,964,1816,1245,2976,1604,4482,2408,3942,1821,1785,5476,7858,7523,13853,107454,55733,8974,2704,49491,2,1,19,11
2021-03-22T23:59:59+01:00,6,3,2753,3129,4566,6431,4863,9100,6109,12744,9701,12708,8612,7407,20182,26053,10139,18032,1,1,298,391,953,1809,1231,2962,1591,4470,2381,3914,1794,1763,5337,7684,7072,13027,105966,53967,8716,2699,47836,2,1,19,10
2021-03-21T23:59:59+01:00,6,3,2746,3112,4520,6407,4812,9064,6015,12677,9512,12521,8304,7147,20014,25886,10127,18004,1,1,298,391,952,1809,1228,2962,1590,4469,2378,3914,1787,1757,5328,7679,7041,12969,105763,53859,8483,2682,46611,2,1,19,10
2021-03-20T23:59:59+01:00,6,3,2745,3105,4513,6401,4805,9061,6011,12669,9492,12507,8271,7115,19841,25609,10111,17978,1,1,298,391,952,1807,1227,2962,1589,4468,2374,3906,1775,1744,5313,7630,6863,12729,105206,53360,8470,2657,46547,2,1,19,10
2021-03-19T23:59:59+01:00,6,3,2709,3078,4443,6356,4698,9010,5871,12611,9224,12319,7967,6888,19356,25018,10079,17919,1,1,298,390,951,1806,1227,2959,1587,4467,2367,3901,1759,1733,5276,7587,6449,12106,103902,52218,8228,2634,45405,2,1,19,10
2021-03-18T23:59:59+01:00,6,3,2643,3005,4279,6218,4449,8805,5513,12304,8308,11648,6702,5865,18094,23651,9924,17686,1,1,295,385,946,1796,1213,2946,1548,4451,2302,3855,1680,1691,5201,7480,5706,10987,98972,49881,7684,2592,42427,1,1,19,9
2021-03-17T23:59:59+01:00,6,3,2607,2965,4197,6121,4311,8696,5258,12028,7632,11081,5712,4964,16742,22110,9757,17426,1,1,291,383,942,1788,1209,2937,1531,4429,2236,3830,1615,1646,5156,7414,5126,10098,93525,48087,7185,2535,40886,1,1,19,9
2021-03-16T23:59:59+01:00,5,3,2587,2937,4134,6054,4217,8599,5081,11872,7183,10693,4946,4346,15881,21128,9650,17252,1,1,287,381,939,1783,1206,2930,1523,4419,2214,3812,1582,1629,5119,7371,4615,9277,89862,46625,7147,2456,39539,0,1,19,7
2021-03-15T23:59:59+01:00,5,3,2584,2926,4119,6034,4185,8573,5032,11825,7065,10576,4799,4184,15560,20715,9618,17193,1,1,285,377,938,1777,1200,2923,1509,4410,2193,3790,1538,1612,5059,7296,4028,8414,89087,45030,7048,2313,38841,0,1,19,7
2021-03-14T23:59:59+01:00,5,2,2578,2918,4098,6013,4155,8553,4991,11791,6971,10487,4693,4068,15426,20545,9601,17153,1,1,283,376,938,1775,1194,2916,1504,4399,2182,3783,1528,1606,5051,7288,4022,8400,88778,44967,7029,2272,38222,0,1,18,7
2021-03-13T23:59:59+01:00,5,2,2571,2908,4090,6001,4147,8546,4983,11781,6952,10474,4669,4042,15112,20108,9581,17117,1,1,283,376,938,1775,1194,2916,1504,4399,2182,3783,1527,1606,5051,7287,4022,8400,87890,44966,7007,2271,38173,0,1,18,7
2021-03-12T23:59:59+01:00,5,2,2507,2833,3980,5830,4027,8323,4846,11483,6773,10202,4516,3904,14182,18846,9518,17015,1,1,283,375,936,1772,1194,2912,1501,4394,2181,3776,1520,1604,5044,7268,4020,8383,85406,44888,6946,2269,36423,0,1,16,7
2021-03-11T23:59:59+01:00,4,2,2383,2608,3751,5503,3771,7889,4518,10720,6140,9391,3993,3400,12565,16844,9416,16865,1,1,283,374,932,1767,1191,2898,1492,4382,2169,3749,1479,1576,5003,7231,4008,8356,81037,44739,6783,2145,31926,0,1,16,7
2021-03-10T23:59:59+01:00,4,2,2264,2477,3594,5265,3576,7565,4246,10236,5583,8822,3418,2952,10276,14115,9267,16627,1,1,279,370,927,1757,1184,2887,1488,4366,2147,3734,1450,1568,4973,7216,3999,8346,74679,44673,6611,2012,28982,0,1,16,7
2021-03-09T23:59:59+01:00,4,2,2239,2426,3528,5176,3462,7475,4076,10039,5188,8473,2935,2593,8749,12097,9161,16476,1,1,278,369,927,1751,1177,2877,1484,4358,2139,3723,1435,1562,4965,7211,3996,8344,69791,44632,6463,1959,27828,0,1,16,6
2021-03-08T23:59:59+01:00,4,2,2215,2351,3469,5107,3388,7391,3953,9926,4891,8279,2492,2329,6811,9697,9040,16298,1,1,278,366,926,1741,1171,2861,1478,4347,2134,3716,1424,1555,4949,7191,3989,8334,64080,44523,6126,1932,27420,0,1,16,6
2021-03-07T23:59:59+01:00,4,2,2153,2294,3373,4999,3291,7301,3854,9839,4754,8184,2441,2277,6788,9676,9040,16290,1,1,278,364,925,1741,1171,2859,1478,4347,2134,3716,1424,1555,4948,7191,3989,8333,63951,44518,5442,1930,27150,0,1,16,6
2021-03-06T23:59:59+01:00,4,2,2145,2281,3359,4989,3287,7296,3845,9829,4744,8179,2439,2274,6742,9606,9008,16240,1,1,278,364,924,1737,1170,2858,1478,4344,2130,3711,1423,1550,4942,7186,3987,8323,63740,44470,5382,1930,27130,0,1,16,6
2021-03-05T23:59:59+01:00,4,2,2015,2195,3134,4803,3047,6984,3567,9434,4410,7842,2350,2212,6534,9284,8811,15974,1,1,278,362,922,1734,1169,2857,1477,4338,2127,3705,1417,1548,4936,7180,3986,8316,62746,44418,4535,1930,25305,0,0,16,6
2021-03-04T23:59:59+01:00,4,2,1764,1975,2721,4366,2589,6345,3001,8534,3724,7029,2131,2052,6238,8917,8527,15511,1,1,275,361,921,1725,1167,2840,1476,4322,2118,3693,1406,1546,4924,7166,3980,8305,61084,44295,3255,1926,21075,0,0,16,6
2021-03-03T23:59:59+01:00,4,2,1693,1887,2614,4183,2456,6118,2860,8244,3537,6766,2047,1974,5897,8441,8161,14921,1,1,274,357,921,1715,1164,2817,1472,4298,2113,3678,1381,1534,4919,7160,3976,8297,59054,44147,3111,1926,19624,0,0,16,5
2021-03-02T23:59:59+01:00,4,2,1658,1811,2544,4062,2375,5966,2753,8063,3423,6614,1972,1906,5580,8000,7748,14242,1,1,272,352,918,1696,1161,2797,1469,4279,2112,3667,1356,1528,4909,7143,3971,8289,56922,43990,2869,1926,18916,0,0,16,5
2021-03-01T23:59:59+01:00,2,2,1648,1784,2506,3954,2327,5851,2717,7962,3370,6535,1930,1885,5442,7837,7267,13365,1,1,271,350,914,1690,1159,2785,1467,4266,2110,3651,1350,1523,4906,7141,3969,8282,55041,43905,2858,1926,18469,0,0,16,5
2021-02-28T23:59:59+01:00,2,2,1632,1746,2472,3882,2296,5796,2674,7881,3343,6487,1924,1881,5434,7832,7230,13305,1,1,271,350,913,1690,1159,2785,1467,4265,2110,3650,1350,1523,4906,7140,3969,8282,54916,43902,2856,1925,18031,0,0,16,5
2021-02-27T23:59:59+01:00,2,2,1630,1739,2469,3875,2293,5796,2672,7880,3340,6485,1918,1871,5424,7788,7057,13081,1,1,271,350,903,1685,1149,2778,1457,4256,2093,3641,1349,1520,4906,7139,3969,8282,54445,43898,2856,1847,18005,0,0,16,5
2021-02-26T23:59:59+01:00,2,1,1441,1579,2340,3634,2215,5388,2579,7376,3253,6027,1903,1847,5399,7755,6787,12686,1,1,269,348,895,1678,1141,2758,1451,4234,2083,3628,1342,1511,4898,7127,3965,8269,53686,43816,2836,1778,15674,0,0,16,5
2021-02-25T23:59:59+01:00,2,1,1228,1297,2120,3203,2043,4638,2381,6436,3010,5130,1812,1775,5347,7675,6203,11833,1,1,267,340,888,1618,1107,2663,1418,4123,2027,3553,1304,1490,4854,7085,3945,8214,51782,43343,2824,1550,11514,0,0,14,5
2021-02-24T23:59:59+01:00,2,1,1175,1089,2015,2939,1937,4300,2248,6032,2840,4861,1735,1720,5286,7586,5435,10641,1,1,265,334,851,1570,1057,2572,1357,4006,1938,3425,1264,1462,4836,7058,3935,8193,49424,43077,2813,1043,9591,0,0,14,5
2021-02-23T23:59:59+01:00,2,1,1158,1038,1979,2875,1911,4202,2222,5947,2806,4798,1726,1705,5250,7538,4789,9608,1,1,265,333,824,1543,1007,2520,1304,3928,1832,3350,1212,1435,4812,7032,3922,8155,47625,42871,2785,600,9132,0,0,13,5
2021-02-22T23:59:59+01:00,2,1,1150,995,1930,2731,1867,4056,2166,5753,2752,4693,1714,1694,5216,7490,4174,8715,1,1,264,324,782,1505,953,2437,1215,3820,1692,3252,1122,1376,4768,6961,3893,8044,45997,42395,2767,10,8324,0,0,11,5
2021-02-21T23:59:59+01:00,2,1,1147,981,1901,2669,1840,3959,2139,5648,2732,4630,1707,1688,5213,7481,4174,8711,1,1,262,322,777,1499,945,2405,1213,3783,1679,3212,1113,1361,4750,6934,3868,8000,45944,42110,2757,10,7911,0,0,11,5
2021-02-20T23:59:59+01:00,2,1,1147,981,1900,2668,1839,3959,2139,5648,2728,4624,1698,1679,5206,7474,4172,8708,1,1,262,322,777,1498,944,2401,1212,3779,1678,3210,1113,1361,4697,6874,3821,7942,45929,41879,2729,9,7904,0,0,11,5
2021-02-19T23:59:59+01:00,2,1,1147,979,1897,2663,1839,3949,2138,5639,2724,4620,1679,1670,5191,7456,4169,8703,1,1,261,320,773,1488,935,2376,1205,3737,1649,3156,1085,1322,4504,6621,3642,7641,45849,40703,2707,9,7899,0,0,11,5
2021-02-18T23:59:59+01:00,2,1,1116,897,1857,2544,1800,3812,2085,5433,2663,4447,1662,1653,5175,7424,4164,8674,1,1,234,291,727,1363,886,2170,1119,3398,1532,2859,973,1132,4006,5836,3225,6737,45697,36476,2674,9,7027,0,0,11,5
2021-02-17T23:59:59+01:00,2,1,1070,770,1776,2312,1722,3516,1976,5073,2588,4200,1637,1644,5154,7409,4155,8671,1,1,229,288,717,1345,877,2148,1107,3363,1513,2837,967,1129,3622,5309,2924,6310,45656,34673,2614,9,5395,0,0,11,5
2021-02-16T23:59:59+01:00,2,1,1029,731,1721,2208,1653,3344,1905,4867,2509,4092,1597,1630,5127,7386,4146,8659,1,1,222,282,700,1309,855,2094,1076,3245,1474,2750,943,1105,3263,4759,2580,5812,45602,32461,2447,6,4549,0,0,9,4
2021-02-15T23:59:59+01:00,2,1,1023,712,1701,2131,1635,3244,1886,4758,2495,4013,1567,1616,5097,7370,4113,8603,1,1,210,272,684,1274,836,2044,1055,3180,1432,2685,913,1074,2834,4200,2241,5233,45475,30160,2361,5,4122,0,0,9,4
2021-02-14T23:59:59+01:00,2,1,929,678,1625,2098,1573,3225,1843,4736,2460,4000,1560,1614,5088,7358,4110,8597,1,1,203,261,675,1256,818,2004,1039,3114,1401,2617,883,1028,2742,4059,2162,5034,45430,29291,2326,4,3733,0,0,8,3
2021-02-13T23:59:59+01:00,2,1,877,654,1595,2075,1558,3216,1827,4729,2452,3999,1559,1613,5088,7357,4109,8596,1,1,201,260,673,1255,818,2000,1039,3112,1400,2614,882,1027,2638,3933,2096,4933,45423,28877,2326,3,3550,0,0,8,3
