Datum,0,<15_1_m,<15_1_w,15-24_1_m,15-24_1_w,25-34_1_m,25-34_1_w,35-44_1_m,35-44_1_w,45-54_1_m,45-54_1_w,55-64_1_m,55-64_1_w,65-74_1_m,65-74_1_w,75-84_1_m,75-84_1_w,>84_1_m,>84_1_w,<15_2_m,<15_2_w,15-24_2_m,15-24_2_w,25-34_2_m,25-34_2_w,35-44_2_m,35-44_2_w,45-54_2_m,45-54_2_w,55-64_2_m,55-64_2_w,65-74_2_m,65-74_2_w,75-84_2_m,75-84_2_w,>84_2_m,>84_2_w,bp_1,bp_2,mo_1,mo_2,az_1,az_2,ja,unb_1,unb_2,0
2021/05/21,0,17,13,12157,11310,21954,21757,26164,30174,39957,47246,62095,64213,62123,67752,47212,57239,13793,23497,6,3,4864,3984,7745,8586,9027,13241,12482,19816,16780,20408,29085,32977,35306,43447,10897,18541,370292,223755,54855,34121,177418,23238,6044,64,37,0
2021/05/20,0,16,13,11548,10738,20829,20857,25009,29146,38450,45968,59746,62138,61303,66852,47011,56977,13759,23441,6,3,4589,3807,7342,8299,8582,12842,12027,19303,16357,19884,28964,32878,35255,43391,10893,18531,359780,223337,52499,34010,176133,20244,5325,64,37,0
2021/05/19,0,16,13,11103,10424,20042,20300,24158,28543,37544,45282,56509,58497,60611,66148,46903,56842,13736,23394,6,3,4436,3649,7086,8052,8302,12510,11692,18869,15984,19462,28864,32765,35212,43315,10882,18516,349281,222840,50880,33891,175004,18000,4838,62,36,0
2021/05/18,0,16,13,10776,10139,19457,19848,23500,27976,36132,44048,55088,57362,60237,65720,46772,56681,13711,23368,6,3,4331,3522,6839,7815,8037,12224,11455,18463,15635,19026,28777,32671,35182,43273,10878,18509,343857,222536,49022,33808,173525,15888,4378,62,36,0
2021/05/17,0,15,12,10556,9963,19018,19557,23063,27663,34932,43057,53771,56320,59985,65472,46708,56582,13695,23334,6,3,4261,3436,6631,7596,7785,11930,11198,18068,15322,18618,28682,32581,35157,43231,10872,18495,339767,222229,48028,33739,172005,14025,3843,60,36,0
2021/05/16,0,15,11,10365,9833,18725,19353,22728,27420,34291,42595,52532,55149,59791,65306,46671,56528,13684,23314,6,3,4193,3361,6414,7431,7496,11675,10926,17713,15026,18253,28616,32519,35141,43213,10865,18491,337320,221969,47145,33677,170391,12264,3396,59,36,0
2021/05/15,0,15,11,10269,9733,18572,19205,22557,27274,33908,42228,52134,54769,59675,65159,46623,56482,13681,23298,6,3,4152,3325,6329,7364,7402,11572,10824,17593,14920,18122,28522,32401,35047,43121,10861,18486,334914,220875,47144,33674,170257,12245,3220,58,36,0
2021/05/14,0,14,11,9986,9531,18143,18965,22153,26983,31561,40448,49984,52911,59453,64930,46575,56396,13664,23277,6,3,4024,3243,6041,7198,7095,11346,10476,17240,14571,17794,27948,31695,34924,42929,10842,18458,325753,217570,47091,33668,169646,12121,2438,57,36,0
2021/05/13,0,14,11,9522,9164,17346,18398,21284,26299,30442,39457,47735,50740,58602,63952,46364,56112,13625,23203,6,3,3525,3050,5700,6943,6782,11035,10063,16850,14195,17356,27043,30495,34497,42407,10811,18398,317239,212951,45227,33110,167619,10932,2130,55,36,0
2021/05/12,0,14,11,9232,8971,16911,18138,20807,26008,29911,39072,44735,47092,58028,63310,46280,55998,13607,23178,6,3,3386,2962,5467,6832,6501,10888,9781,16641,13957,17089,26395,29670,34331,42214,10785,18364,308038,209916,44410,33083,167326,10763,1474,55,36,0
2021/05/11,0,14,11,8798,8697,16138,17618,19940,25387,28171,37627,42795,45586,57651,62861,46196,55863,13586,23150,6,3,3264,2833,5233,6489,6203,10474,9413,16081,13518,16528,24971,27999,33820,41586,10734,18276,302532,203928,41354,32899,164843,9263,1305,55,36,0
2021/05/10,0,14,10,8537,8545,15625,17361,19309,25064,27177,36935,41333,44438,57383,62586,46117,55758,13565,23119,6,2,3154,2706,5003,6250,5947,10150,9087,15603,13153,16103,23922,26667,33331,41001,10698,18218,299216,199267,40447,32869,162171,7841,988,54,36,0
2021/05/09,0,14,10,8381,8460,15321,17177,18927,24805,26507,36505,39550,42770,57086,62307,46061,55700,13557,23099,6,2,3033,2650,4822,6108,5777,9974,8887,15395,12982,15928,23645,26333,33185,40827,10688,18203,296234,198061,40066,32825,159173,6811,712,52,36,0
2021/05/08,0,14,10,8305,8387,15138,17031,18717,24605,26278,36264,39313,42572,56958,62156,46023,55663,13554,23088,6,2,3025,2629,4791,6072,5733,9928,8810,15328,12895,15858,23274,25905,32899,40513,10680,18187,294656,196870,39609,32109,159048,6808,712,51,36,0
2021/05/07,0,13,10,8135,8288,14809,16846,18324,24367,25851,35975,38853,42190,56682,61801,45974,55615,13547,23078,6,2,2726,2494,4442,5885,5462,9668,8494,15016,12499,15460,22174,24524,32248,39677,10652,18137,292102,193393,39176,30608,158714,5215,316,50,34,0
2021/05/06,0,12,10,7486,7930,13909,16241,17265,23510,24502,34861,36706,40523,55553,60480,45729,55309,13512,23011,6,2,2600,2382,4268,5687,5250,9361,8149,14575,12064,15002,20865,22847,31395,38666,10598,18023,281438,187762,37890,29646,156892,4021,279,50,32,0
2021/05/05,0,10,10,6949,7622,13123,15695,16220,22746,23113,33832,34875,39028,53707,58437,45408,54963,13478,22945,6,2,2514,2325,4092,5531,5058,9149,7800,14234,11693,14642,19473,21063,30198,37247,10558,17920,269957,181616,36962,28468,155092,3289,100,50,32,0
2021/05/04,0,10,9,6759,7530,12753,15518,15728,22473,22466,33486,33911,38325,52853,57474,45285,54836,13460,22904,6,2,2460,2255,3937,5359,4881,8895,7456,13823,11267,14181,17820,19129,29095,35912,10462,17800,266164,174775,36091,27527,153429,2360,47,49,31,0
2021/05/03,0,10,8,6613,7381,12373,15297,15217,22159,21753,33078,32756,37433,52550,57154,45189,54727,13445,22872,6,2,2400,2187,3843,5179,4740,8660,7237,13474,10947,13772,16615,17630,28214,34807,10397,17692,262847,169190,35628,27177,151457,1369,35,48,31,0
2021/05/02,0,10,8,6533,7290,12159,15126,14915,21924,21274,32756,31602,36482,52266,56864,45127,54636,13427,22841,6,2,2385,2180,3821,5146,4709,8624,7170,13403,10861,13678,16302,17233,27916,34502,10385,17678,260400,167613,35553,27063,149206,1262,34,47,29,0
2021/05/01,0,10,8,6515,7265,12095,15075,14834,21861,21171,32684,31475,36385,52260,56849,45123,54635,13425,22839,6,2,2382,2172,3797,5129,4668,8600,7132,13366,10800,13622,16104,17010,27801,34365,10382,17668,259821,166647,35552,27036,149055,1260,34,47,29,0
2021/04/30,0,10,8,6477,7227,12002,14981,14728,21740,20975,32496,31233,36193,51989,56489,45078,54582,13419,22827,6,2,2353,2151,3735,5067,4571,8489,6982,13184,10521,13357,15288,15984,26931,33292,10341,17580,258031,163436,35508,25145,148835,1191,33,47,29,0
2021/04/29,0,10,8,6272,7100,11681,14794,14369,21498,20453,32205,30477,35700,51340,55661,44987,54463,13393,22747,6,2,2315,2105,3643,4978,4447,8353,6790,12964,10243,13067,14312,14749,25623,31740,10278,17483,254830,157718,35412,24393,146837,928,32,47,27,0
2021/04/28,0,10,8,6009,6935,11299,14450,13872,21031,19808,31600,29308,34565,48672,52652,44693,54138,13330,22669,6,2,2277,2063,3573,4915,4331,8238,6628,12781,9991,12847,13166,13267,24131,29859,10215,17380,244858,151730,35285,23186,144843,711,18,45,25,0
2021/04/27,0,10,8,5906,6844,11143,14326,13670,20865,19521,31386,28744,34177,48463,52428,44637,54084,13321,22647,6,2,2235,2028,3482,4822,4238,8129,6463,12595,9707,12571,11948,11698,22471,27698,10136,17234,243458,144888,35238,22000,143422,534,18,44,23,0
2021/04/26,0,10,8,5857,6802,11020,14258,13507,20739,19292,31174,27906,33608,48124,52057,44583,54018,13312,22618,6,2,2213,2001,3427,4777,4175,8062,6359,12462,9519,12395,11029,10538,21190,25935,10075,17143,242707,139597,35210,21250,140916,423,18,42,20,0
2021/04/25,0,10,8,5812,6755,10913,14160,13343,20581,19042,30887,27143,32866,47627,51546,44499,53921,13298,22598,6,2,2188,1991,3395,4757,4156,8041,6326,12420,9461,12334,10867,10344,20948,25611,10065,17129,240983,138740,35165,20898,138802,365,18,41,20,0
2021/04/24,0,10,8,5790,6707,10832,14066,13243,20435,18907,30707,26979,32681,47524,51423,44406,53825,13294,22593,6,2,2181,1980,3370,4729,4117,7994,6255,12348,9330,12217,10710,10163,20814,25480,10049,17111,239481,138215,35147,20257,138743,346,18,41,20,0
2021/04/23,0,10,8,5729,6618,10698,13866,13037,20179,18591,30326,26575,32319,46576,50284,44252,53580,13271,22561,6,2,2163,1958,3328,4692,4067,7940,6161,12256,9166,12089,10443,9862,20488,25060,10000,17028,235063,137087,35088,19249,138270,335,18,41,20,0
2021/04/22,0,10,8,5628,6505,10486,13667,12683,19840,18075,29852,25941,31721,44845,48128,43683,52850,13225,22462,5,2,2149,1947,3287,4639,3990,7865,6031,12157,8907,11926,10009,9456,20030,24467,9950,16950,228792,134954,34975,18473,135783,303,18,41,19,0
2021/04/21,0,10,7,5530,6370,10256,13465,12350,19525,17569,29354,25222,30987,40562,43256,43206,52315,13158,22357,5,2,2136,1938,3250,4602,3934,7807,5949,12064,8731,11766,9677,9071,19529,23874,9884,16852,216645,133301,34912,17458,133883,279,18,41,15,0
2021/04/20,0,10,7,5452,6279,10058,13243,12071,19257,17145,28943,24662,30415,38807,41239,42550,51535,13087,22217,5,2,2111,1925,3209,4578,3868,7763,5818,11965,8559,11639,9393,8751,19056,23203,9787,16712,210381,131929,34821,16157,131716,225,18,41,15,0
2021/04/19,0,10,6,5372,6203,9898,13113,11863,19047,16783,28560,24115,29941,37250,39446,41957,50814,13032,22129,5,2,2095,1908,3173,4543,3827,7717,5778,11894,8476,11547,9155,8466,18647,22636,9740,16619,205339,130227,34763,15764,129378,204,18,41,15,0
2021/04/18,0,10,5,5310,6154,9764,13027,11661,18907,16501,28361,23703,29626,35934,38080,41603,50407,12998,22065,5,2,2082,1893,3146,4521,3800,7701,5733,11847,8423,11497,9057,8377,18494,22449,9727,16593,203776,129739,34720,15376,125561,199,18,41,15,0
2021/04/17,0,10,5,5304,6138,9730,12996,11614,18867,16423,28293,23639,29567,35621,37738,41494,50309,12992,22054,5,2,2072,1885,3118,4508,3741,7656,5663,11794,8335,11445,8945,8266,18388,22331,9706,16580,202545,128925,34710,15284,125480,198,18,41,15,0
2021/04/16,0,10,5,5239,6098,9643,12934,11477,18755,16209,28131,23287,29218,34536,36471,41081,49784,12972,22020,5,2,1939,1798,2889,4325,3380,7334,4887,11253,6836,10347,6404,6179,16561,20622,9510,16280,198369,119495,34620,10830,124824,195,17,40,14,0
2021/04/15,0,10,5,5172,6008,9438,12760,11178,18509,15711,27737,22592,28613,32633,34156,40033,48575,12890,21853,5,2,1896,1765,2821,4258,3260,7212,4669,11070,6458,10036,5944,5779,15970,19936,9318,15945,192528,116351,34566,9777,120724,186,17,38,13,0
2021/04/14,0,10,5,5110,5963,9271,12633,10959,18332,15306,27419,21937,28129,30700,31904,38814,47152,12815,21667,5,2,1811,1710,2738,4189,3147,7118,4465,10905,6148,9786,5466,5364,15386,19246,9114,15590,186132,113714,34425,8317,117514,129,17,38,13,0
2021/04/13,0,10,5,5062,5909,9133,12503,10779,18164,14961,27142,21413,27667,28591,29448,37548,45551,12672,21460,5,2,1768,1692,2701,4146,3091,7055,4331,10765,5878,9573,5125,5061,14935,18795,8978,15385,179212,112286,34358,6936,114394,34,17,37,13,0
2021/04/12,0,10,5,4997,5860,9025,12363,10572,18017,14639,26860,20872,27210,26549,27175,36387,44085,12542,21259,5,2,1733,1648,2670,4124,3062,7000,4272,10697,5775,9472,4959,4914,14633,18427,8866,15185,173486,111433,34277,5948,110610,33,17,37,13,0
2021/04/11,0,10,5,4961,5817,8931,12283,10412,17915,14374,26682,20445,26886,25342,25883,35682,43299,12453,21108,5,2,1724,1642,2647,4103,3037,6971,4237,10650,5688,9404,4866,4858,14517,18301,8827,15133,171692,111219,34203,5337,106540,27,16,37,13,0
2021/04/10,0,10,5,4949,5802,8889,12255,10355,17881,14306,26631,20347,26805,25027,25507,35334,42879,12446,21087,5,2,1720,1636,2637,4094,3023,6954,4207,10619,5628,9365,4788,4781,14387,18135,8780,15047,170475,110416,33476,5336,106511,27,16,37,13,0
2021/04/09,0,10,5,4902,5770,8804,12175,10229,17756,14137,26456,20085,26558,24184,24352,34378,41667,12413,21013,4,2,1692,1607,2581,4059,2951,6893,4057,10509,5371,9139,4371,4405,13816,17418,8552,14678,167095,106726,31958,5327,105793,27,12,36,13,0
2021/04/08,0,10,5,4828,5705,8657,12067,10014,17584,13737,26140,19481,26084,22472,22356,32679,39690,12263,20776,4,2,1662,1591,2526,4013,2867,6808,3909,10372,5078,8875,3910,3977,12819,16171,8066,13914,161310,101723,31050,4793,102141,23,12,35,13,0
2021/04/07,0,10,4,4781,5651,8472,11986,9788,17435,13418,25911,19007,25722,20659,20237,30917,37427,12145,20560,4,2,1629,1575,2470,3959,2806,6726,3802,10227,4887,8685,3644,3685,12126,15363,7689,13354,155252,98380,29869,4215,98967,14,11,31,13,0
2021/04/06,0,10,4,4732,5605,8329,11874,9628,17268,13099,25643,18486,25334,18802,18165,28985,34932,11942,20215,4,2,1594,1556,2445,3933,2772,6686,3738,10182,4804,8591,3532,3560,11648,14712,7401,12939,148388,96049,28903,4014,95722,13,11,29,12,0
2021/04/05,0,10,4,4701,5564,8234,11783,9490,17170,12886,25431,18084,24989,17075,16234,27357,32775,11794,19987,4,2,1572,1544,2413,3915,2743,6637,3695,10123,4716,8475,3419,3451,11305,14342,7244,12656,142963,94647,28469,3574,92098,12,11,27,12,0
2021/04/04,0,10,4,4694,5558,8225,11772,9476,17153,12860,25410,18056,24964,16943,16058,27161,32529,11785,19973,4,2,1570,1543,2411,3912,2740,6633,3693,10119,4711,8472,3410,3440,11294,14330,7240,12648,142240,94565,28376,3574,91981,12,9,25,12,0
2021/04/03,0,10,4,4690,5550,8210,11765,9456,17133,12821,25378,17978,24899,16863,15968,27114,32472,11780,19966,4,2,1567,1541,2402,3904,2722,6619,3670,10091,4628,8417,3293,3325,11212,14255,7234,12638,141708,93917,28347,3574,91968,12,9,25,12,0
2021/04/02,0,10,4,4665,5530,8150,11712,9391,17064,12681,25271,17740,24697,16410,15491,26637,31895,11748,19911,4,2,1565,1532,2387,3899,2715,6603,3649,10058,4558,8324,3222,3256,10975,13952,7082,12435,140491,92616,26933,3570,91549,12,9,25,11,0
2021/04/01,0,9,4,4622,5469,8039,11568,9261,16904,12406,24984,17294,24296,15657,14764,25878,30930,11621,19728,4,2,1548,1512,2358,3867,2692,6575,3611,10020,4491,8258,3106,3123,10038,12832,6466,11584,138242,88593,26266,3464,88893,11,9,24,10,0
2021/03/31,0,9,4,4410,5391,7926,11444,9119,16737,12186,24705,16937,23931,14959,13998,25041,29919,11510,19529,4,2,1539,1507,2343,3847,2664,6546,3561,9972,4417,8186,3014,3033,9461,12127,6101,11085,136432,86145,24800,3235,86493,11,8,22,10,0
2021/03/30,0,9,4,4379,5339,7850,11317,9033,16580,12026,24515,16651,23619,14358,13351,24282,28931,11371,19284,4,2,1525,1497,2322,3823,2638,6516,3520,9907,4350,8115,2887,2885,8867,11465,5748,10588,134939,83806,23583,2829,84347,6,8,22,10,0
2021/03/29,0,9,4,4339,5286,7750,11205,8925,16414,11862,24240,16321,23271,13814,12751,23516,27951,11211,19035,4,2,1505,1484,2303,3807,2615,6488,3486,9847,4286,8039,2834,2817,8575,11077,5559,10275,133082,82409,22820,2570,81972,6,8,22,10,0
2021/03/28,0,9,4,4303,5202,7663,11097,8844,16259,11725,24010,16060,22997,13485,12440,22942,27257,11035,18749,4,2,1495,1477,2281,3791,2600,6459,3447,9797,4249,7980,2786,2766,8496,10971,5514,10207,132574,82058,22292,2241,79185,5,8,22,10,0
2021/03/27,0,9,4,4289,5191,7636,11065,8777,16185,11626,23914,15912,22881,13281,12227,22739,27043,11000,18720,4,2,1494,1475,2278,3789,2599,6458,3430,9770,4239,7957,2776,2759,8438,10907,5479,10167,131685,81757,21646,2241,79138,5,8,22,10,0
2021/03/26,0,9,4,4245,5123,7526,10927,8602,15999,11288,23607,15299,22376,12357,11396,21947,26194,10853,18491,2,2,1489,1461,2273,3768,2585,6434,3413,9744,4198,7921,2746,2720,8255,10688,5358,9995,127605,80904,20031,2126,78579,5,7,21,10,0
2021/03/25,0,9,3,4190,4961,7362,10648,8356,15591,10903,22981,14654,21676,11684,10733,21076,25124,10534,17946,2,2,1469,1448,2240,3743,2550,6396,3376,9697,4127,7839,2611,2580,7275,9424,4740,9075,124309,76687,19248,1886,74848,5,6,20,10,0
2021/03/24,0,9,3,4114,4821,7225,10358,8138,15178,10638,22432,14182,21066,11078,10172,20139,24031,10201,17379,2,2,1448,1419,2213,3706,2506,6359,3333,9632,4048,7739,2510,2483,6623,8656,4353,8493,121696,74046,18053,1463,71394,3,3,18,10,0
2021/03/23,0,9,3,4074,4730,7119,10117,7983,14836,10374,21926,13780,20573,10610,9731,19413,23179,9886,16912,2,2,1437,1401,2187,3685,2486,6331,3273,9578,3954,7663,2415,2382,5893,7725,3900,7798,120226,70964,16947,1133,68062,3,2,18,10,0
2021/03/22,0,9,3,4021,4652,6990,9876,7823,14513,10114,21458,13429,20072,10217,9374,18841,22471,9692,16564,2,1,1428,1394,2180,3671,2474,6315,3249,9555,3924,7629,2354,2331,5436,7114,3537,7304,119327,68840,16543,1043,64229,3,2,18,10,0
2021/03/21,0,9,3,3974,4551,6857,9614,7655,14152,9891,20916,13086,19545,9898,9095,18304,21870,9502,16248,2,1,1425,1390,2179,3660,2470,6307,3243,9546,3914,7615,2340,2312,5319,6982,3479,7203,119117,68329,16146,1043,59887,3,2,18,10,0
2021/03/20,0,9,3,3963,4531,6819,9558,7597,14077,9807,20804,12979,19455,9811,9001,18163,21692,9451,16161,2,1,1422,1385,2175,3656,2465,6302,3229,9536,3894,7605,2305,2280,4992,6610,3289,6961,118280,67051,16050,1043,59531,3,2,18,10,0
2021/03/19,0,8,3,3789,4390,6528,9305,7155,13649,8894,20072,11247,18127,6943,6646,15904,19486,9090,15596,2,1,1418,1381,2170,3649,2453,6290,3216,9510,3842,7559,2238,2239,4616,6136,3020,6636,108961,65352,11321,1010,56530,3,2,18,9,0
2021/03/18,0,8,2,3685,4259,6352,8999,6885,13210,8504,19413,10609,17388,6222,5993,14680,18014,8571,14768,2,1,1414,1375,2146,3622,2435,6254,3187,9468,3803,7526,2193,2205,4193,5603,2738,6220,103812,63468,10314,903,53417,3,2,17,9,0
2021/03/17,0,8,2,3606,4185,6222,8851,6713,13033,8206,19103,10205,16997,5814,5607,13858,17085,8170,14179,2,1,1404,1362,2130,3602,2405,6222,3156,9440,3766,7489,2138,2145,3783,5157,2486,5832,100557,61737,8622,769,52646,3,2,17,9,0
2021/03/16,0,8,2,3529,4053,6065,8579,6505,12663,7893,18517,9656,16341,5285,5151,13038,16119,7831,13679,2,1,1395,1353,2121,3584,2389,6207,3140,9421,3741,7463,2111,2108,3263,4516,2145,5319,98218,59500,7209,765,49468,3,2,17,9,0
2021/03/15,0,8,2,3480,3908,5874,8304,6286,12250,7619,17942,9221,15716,4968,4866,12378,15376,7567,13218,2,1,1395,1343,2104,3569,2369,6183,3121,9371,3717,7424,2074,2057,2894,4053,1858,4921,96717,57696,6226,747,46022,3,1,17,9,0
2021/03/14,0,8,2,3434,3776,5645,7975,5995,11803,7309,17225,8758,14963,4644,4591,12088,15119,7518,13119,2,1,1388,1338,2088,3540,2356,6134,3103,9312,3699,7385,2067,2046,2816,3945,1805,4834,96590,57293,5610,553,41754,3,1,17,9,0
2021/03/13,0,8,2,3417,3733,5604,7858,5933,11681,7223,17077,8609,14806,4492,4440,11997,15033,7512,13108,2,1,1388,1338,2088,3540,2355,6134,3102,9310,3698,7385,2063,2038,2763,3889,1771,4779,95894,57080,5610,553,41011,2,1,17,8,0
2021/03/12,0,8,2,3397,3663,5546,7718,5873,11529,7136,16849,8473,14572,4385,4343,11724,14707,7355,12890,2,1,1388,1338,2084,3534,2354,6126,3097,9304,3696,7380,2061,2036,2675,3778,1687,4690,94464,56667,5601,553,40088,2,1,16,8,0
2021/03/11,0,8,2,3319,3470,5336,7424,5641,11110,6795,16181,8034,13930,4038,4005,10644,13442,6695,11978,2,1,1382,1336,2073,3521,2336,6101,3074,9269,3673,7347,2030,2010,2435,3512,1530,4469,90246,55572,5164,520,36627,2,1,14,6,0
2021/03/10,0,8,2,3223,3352,5118,7152,5425,10746,6524,15635,7692,13382,3813,3776,9994,12649,6307,11441,2,1,1377,1325,2047,3483,2306,6011,3026,9146,3616,7227,1986,1933,2219,3275,1397,4273,87765,54355,4788,286,33671,2,1,14,6,0
2021/03/09,0,7,2,3150,3224,4948,6966,5221,10462,6292,15201,7395,12872,3629,3569,9358,11945,5927,10913,2,1,1370,1314,2013,3423,2275,5908,2964,9004,3548,7145,1956,1907,1938,2957,1225,4026,85469,52929,4521,38,31076,2,1,14,6,0
2021/03/08,0,7,2,3084,3068,4718,6702,4978,10108,6030,14687,7033,12285,3428,3376,8964,11502,5729,10597,2,1,1367,1296,1999,3345,2244,5810,2926,8858,3515,7050,1940,1884,1735,2725,1101,3831,83988,51588,4151,34,28145,0,1,13,6,0
2021/03/07,0,7,2,3051,3009,4646,6586,4894,9996,5925,14522,6915,12136,3376,3328,8875,11393,5688,10529,2,1,1361,1291,1993,3333,2236,5785,2919,8819,3503,7031,1932,1872,1680,2657,1050,3762,83624,51186,3972,34,27268,0,1,13,6,0
2021/03/06,0,6,2,3037,2952,4603,6495,4856,9929,5864,14402,6866,12024,3352,3305,8818,11327,5653,10486,2,1,1359,1278,1988,3319,2224,5758,2916,8791,3492,7012,1922,1848,1652,2633,1044,3753,83296,50951,3972,34,26695,0,1,13,6,0
2021/03/05,0,6,2,3014,2863,4544,6383,4792,9831,5801,14249,6763,11871,3307,3250,8632,11099,5530,10309,2,1,1350,1244,1956,3263,2199,5652,2876,8657,3448,6874,1878,1802,1588,2563,1021,3725,82387,50059,3964,34,25882,0,0,13,6,0
2021/03/04,0,4,2,2962,2675,4385,6145,4571,9516,5594,13832,6450,11482,3131,3074,7609,9802,4897,9390,2,1,1331,1195,1919,3140,2167,5470,2830,8380,3390,6641,1806,1712,1551,2511,1016,3707,78212,48730,3690,33,23606,0,0,13,6,0
2021/03/03,0,3,2,2923,2604,4244,5956,4403,9248,5390,13453,6193,11063,3005,2941,6959,9023,4498,8779,2,1,1319,1159,1892,3067,2145,5359,2800,8200,3337,6483,1738,1669,1509,2441,996,3652,75475,47731,3446,33,21753,0,0,13,5,0
2021/03/02,0,3,2,2863,2514,4055,5739,4198,8977,5193,13073,5924,10687,2856,2778,6191,8058,4026,8067,2,1,1286,1117,1865,2995,2121,5217,2750,7927,3288,6285,1663,1609,1442,2361,972,3602,72295,46466,2990,33,19906,0,0,13,4,0
2021/03/01,0,3,1,2824,2451,3892,5589,4012,8758,5004,12754,5686,10294,2753,2663,5696,7401,3660,7555,2,1,1280,1081,1842,2894,2095,5022,2709,7677,3228,6049,1620,1573,1392,2300,942,3559,70122,45229,2682,33,18179,0,0,13,4,0
2021/02/28,0,3,1,2782,2403,3735,5471,3789,8569,4823,12503,5499,9988,2696,2589,5574,7245,3598,7454,2,1,1276,1076,1837,2881,2086,4998,2702,7641,3218,6032,1611,1566,1386,2291,939,3549,69642,45056,2460,32,16607,0,0,13,4,0
2021/02/27,0,3,1,2769,2342,3709,5390,3755,8494,4789,12408,5464,9913,2655,2555,5240,6858,3397,7202,2,1,1269,1068,1830,2869,2073,4963,2683,7576,3202,5976,1593,1556,1380,2280,937,3548,68322,44771,2460,31,16149,0,0,13,4,0
2021/02/26,0,3,1,2749,2301,3667,5301,3689,8391,4726,12297,5377,9825,2578,2502,4855,6375,3118,6868,2,1,1212,1018,1780,2764,2024,4782,2627,7301,3129,5766,1532,1505,1357,2258,923,3539,66499,43486,2333,30,15779,0,0,12,4,0
2021/02/25,0,3,1,2578,2196,3480,5118,3503,8164,4523,12008,5157,9550,2489,2436,4405,5819,2829,6439,2,1,1196,961,1749,2656,1969,4508,2558,6905,3034,5479,1486,1462,1336,2243,920,3530,64629,41964,2006,27,14051,0,0,12,4,0
2021/02/24,0,3,1,2424,2063,3290,4922,3357,7958,4326,11753,4935,9299,2352,2316,3946,5307,2567,6041,1,1,1181,932,1726,2570,1933,4368,2498,6649,2981,5272,1455,1428,1318,2222,916,3507,62850,40935,1528,19,12470,0,0,12,4,0
2021/02/23,0,3,1,2295,1924,3114,4698,3204,7720,4151,11481,4749,9049,2261,2222,3389,4642,2221,5521,1,1,1166,884,1692,2475,1894,4177,2430,6349,2883,5013,1397,1371,1289,2178,900,3480,60628,39560,1175,16,10830,0,0,12,4,0
2021/02/22,0,3,1,2255,1873,3030,4605,3134,7611,4057,11294,4641,8924,2209,2181,3018,4174,1933,5132,1,1,1154,825,1660,2349,1851,3931,2354,5954,2757,4715,1334,1318,1266,2144,892,3455,58940,37951,1088,6,10035,0,0,12,4,0
2021/02/21,0,3,1,2219,1842,2978,4536,3054,7498,3976,11149,4573,8807,2194,2158,2933,4059,1877,5043,1,1,1151,807,1643,2297,1824,3824,2321,5798,2694,4589,1303,1295,1256,2130,885,3440,58504,37249,1055,6,9329,0,0,12,4,0
2021/02/20,0,3,1,2207,1839,2955,4523,3038,7462,3950,11116,4552,8785,2190,2150,2879,4002,1842,4988,1,1,1151,804,1643,2295,1823,3815,2320,5793,2693,4585,1302,1292,1255,2127,884,3439,58288,37213,1054,6,9129,0,0,11,4,0
2021/02/19,0,2,1,2195,1825,2919,4471,3013,7376,3905,11034,4498,8722,2182,2144,2788,3888,1757,4894,1,1,1101,795,1604,2287,1812,3806,2310,5772,2685,4572,1296,1281,1244,2122,879,3432,57866,36991,1022,5,8715,0,0,11,4,0
2021/02/18,0,2,1,2065,1730,2761,4289,2889,7177,3767,10748,4360,8515,2148,2110,2545,3617,1599,4670,1,1,1022,759,1532,2188,1762,3683,2237,5614,2628,4487,1282,1260,1237,2107,865,3414,56790,36071,955,4,7238,0,0,10,4,0
2021/02/17,0,2,1,2021,1682,2669,4157,2779,6964,3615,10407,4219,8271,2089,2026,2327,3388,1471,4477,1,1,870,694,1420,2065,1685,3492,2140,5387,2555,4314,1247,1214,1209,2062,849,3369,55718,34567,809,3,6028,0,0,10,4,0
2021/02/16,0,2,1,1851,1573,2495,3948,2638,6689,3453,10053,4042,7965,2044,1999,2044,3068,1297,4224,1,1,844,671,1350,1986,1615,3351,2045,5213,2458,4180,1183,1167,1143,1969,814,3265,54376,33250,773,2,4227,0,0,10,4,0
2021/02/15,0,2,1,1816,1519,2407,3776,2561,6415,3331,9685,3927,7695,2018,1970,1825,2827,1171,4031,1,1,826,659,1321,1940,1572,3282,1987,5040,2394,4078,1115,1126,1071,1877,792,3160,53265,32237,757,1,2945,0,0,10,4,0
2021/02/14,0,2,1,1728,1489,2359,3715,2519,6320,3260,9581,3881,7617,2007,1960,1767,2767,1121,3971,1,1,811,649,1305,1917,1545,3258,1953,4999,2368,4022,1105,1115,1064,1868,789,3148,52925,31914,729,1,2401,0,0,10,3,0
2021/02/13,0,2,1,1727,1477,2349,3708,2513,6306,3257,9565,3874,7607,1998,1940,1743,2747,1117,3961,1,1,811,649,1305,1917,1545,3258,1953,4999,2368,4022,1105,1115,1064,1868,789,3148,52768,31914,729,1,2385,0,0,10,3,0
2021/02/12,0,2,1,1648,1390,2249,3595,2434,6133,3152,9327,3750,7340,1950,1882,1679,2676,1093,3932,1,1,804,641,1294,1894,1531,3240,1945,4968,2352,4002,1100,1110,1063,1849,789,3117,51823,31698,729,0,1671,0,0,10,3,0
