Datum,<15_1_m,<15_1_w,15-24_1_m,15-24_1_w,25-34_1_m,25-34_1_w,35-44_1_m,35-44_1_w,45-54_1_m,45-54_1_w,55-64_1_m,55-64_1_w,65-74_1_m,65-74_1_w,75-84_1_m,75-84_1_w,>84_1_m,>84_1_w,<15_2_m,<15_2_w,15-24_2_m,15-24_2_w,25-34_2_m,25-34_2_w,35-44_2_m,35-44_2_w,45-54_2_m,45-54_2_w,55-64_2_m,55-64_2_w,65-74_2_m,65-74_2_w,75-84_2_m,75-84_2_w,>84_2_m,>84_2_w,bp_1,bp_2,mo_1,mo_2,az_1,az_2,ja,unb_1,unb_2
2021-03-24T23:59:59+01:00,0,3,3528,3781,6389,7187,6672,8631,8094,11081,9093,10861,9204,9869,12311,15244,5754,9599,0,2,325,332,884,1294,989,1858,1337,2838,1552,2483,1258,1091,3651,4741,2713,5259,109931,30109,4168,2482,23181,0,0,21,16
2021-03-23T23:59:59+01:00,0,3,3509,3748,6342,7133,6595,8572,7976,10953,8845,10628,8783,9401,11860,14722,5744,9585,0,2,325,332,883,1284,984,1849,1332,2829,1548,2476,1233,1066,3559,4664,2516,4936,109114,29320,4076,2482,21188,0,0,21,16
2021-03-22T23:59:59+01:00,0,3,3501,3728,6300,7105,6560,8524,7910,10878,8697,10492,8502,9050,11558,14399,5709,9546,0,2,323,327,877,1274,976,1842,1325,2818,1538,2466,1221,1057,3530,4628,2497,4903,108447,29106,4074,2482,19920,0,0,21,16
2021-03-21T23:59:59+01:00,0,3,3499,3726,6296,7095,6542,8508,7893,10859,8641,10434,8382,8933,11489,14296,5706,9543,0,2,321,326,869,1271,969,1835,1316,2816,1533,2462,1217,1053,3521,4613,2482,4893,108361,29002,4072,2482,19391,0,0,21,15
2021-03-20T23:59:59+01:00,0,3,3491,3688,6288,7023,6525,8371,7868,10675,8597,10299,8304,8847,11451,14257,5706,9543,0,2,321,326,869,1271,969,1834,1315,2816,1533,2460,1217,1053,3521,4612,2482,4892,108327,28997,3861,2481,18727,0,0,21,15
2021-03-19T23:59:59+01:00,0,3,3478,3658,6260,6937,6501,8278,7822,10558,8484,10139,7762,8240,11264,14014,5697,9525,0,2,318,325,864,1264,952,1825,1293,2785,1483,2416,1135,985,2849,3817,2063,4311,106707,26191,3560,2481,18332,0,0,21,15
2021-03-18T23:59:59+01:00,0,3,3467,3640,6219,6897,6467,8216,7758,10472,8368,10011,6802,7137,10984,13713,5685,9500,0,2,317,325,860,1259,946,1815,1278,2777,1459,2396,1096,965,2641,3576,1906,4088,103679,25210,3399,2481,18240,0,0,21,15
2021-03-17T23:59:59+01:00,0,3,3429,3603,6149,6814,6412,8111,7667,10341,8237,9854,6116,6287,10700,13399,5668,9473,0,2,316,325,852,1253,941,1803,1264,2755,1440,2369,1059,940,2512,3444,1825,3971,100878,24577,3398,2481,17966,0,0,21,13
2021-03-16T23:59:59+01:00,0,3,3410,3572,6111,6761,6368,8037,7613,10275,8146,9752,5939,6110,9990,12584,5627,9409,0,2,309,314,838,1236,929,1794,1258,2735,1428,2361,1044,920,2297,3195,1688,3773,98602,23629,3385,2479,17699,0,0,21,13
2021-03-15T23:59:59+01:00,0,3,3373,3540,6012,6680,6238,7944,7469,10155,8018,9625,5186,5276,9543,12034,5583,9339,0,2,308,313,834,1232,927,1787,1256,2722,1419,2352,1030,908,2152,3021,1596,3678,95077,23047,3376,2478,17544,0,0,21,12
2021-03-14T23:59:59+01:00,0,3,3249,3399,5733,6336,5966,7586,7154,9739,7732,9308,4854,4885,9382,11835,5579,9324,0,2,308,312,834,1232,926,1787,1254,2721,1417,2349,1028,905,2149,3018,1593,3677,92683,23025,3321,2475,16039,0,0,21,12
2021-03-13T23:59:59+01:00,0,3,2594,2745,4800,5469,4955,6662,5966,8626,6719,8361,4539,4502,8996,11311,5487,9216,0,2,308,311,833,1230,926,1781,1252,2719,1416,2349,1028,904,2125,2981,1562,3641,82026,22881,3321,2475,15583,0,0,21,12
2021-03-12T23:59:59+01:00,0,2,1772,1935,3465,4316,3448,5333,4220,6987,5081,6852,3865,3796,7739,9761,4972,8526,0,2,304,308,831,1226,920,1775,1245,2699,1391,2332,983,877,1768,2515,1288,3279,63180,21256,3318,2475,15551,0,0,21,12
2021-03-11T23:59:59+01:00,0,2,1276,1458,2561,3580,2549,4397,3128,5897,3723,5467,2690,2520,6033,7653,4197,7346,0,2,299,299,815,1218,907,1752,1227,2670,1366,2285,946,857,1609,2280,1161,3089,45888,20295,3316,2475,15252,0,0,21,12
2021-03-10T23:59:59+01:00,0,2,1055,1243,2194,3220,2175,4006,2678,5456,2811,4500,1553,1315,4670,5931,3630,6578,0,2,289,289,797,1198,885,1716,1193,2596,1327,2219,919,838,1427,2089,1064,2913,34829,19383,3316,2366,14852,0,0,20,12
2021-03-09T23:59:59+01:00,0,2,1039,1213,2131,3083,2111,3891,2594,5323,2727,4374,1519,1284,4593,5858,3588,6519,0,2,285,282,783,1177,868,1690,1167,2555,1309,2191,905,826,1350,1964,992,2797,34417,18809,3313,2322,14099,0,0,20,12
2021-03-08T23:59:59+01:00,0,2,1018,1184,2073,2983,2072,3811,2534,5211,2672,4301,1481,1263,4447,5697,3486,6376,0,2,285,278,778,1169,866,1681,1159,2547,1301,2175,880,805,1179,1738,866,2626,33724,18005,3313,2318,13554,0,0,20,12
2021-03-07T23:59:59+01:00,0,2,1013,1165,2033,2937,2030,3770,2495,5146,2631,4264,1476,1260,4440,5689,3483,6376,0,2,285,278,778,1169,866,1681,1159,2547,1300,2175,877,805,1170,1729,857,2615,33690,18004,3307,2277,13193,0,0,20,12
2021-03-06T23:59:59+01:00,0,2,1012,1162,2022,2923,2018,3751,2479,5119,2614,4243,1463,1250,4406,5643,3469,6364,0,2,285,278,778,1169,866,1680,1159,2547,1300,2175,877,805,1170,1729,857,2614,33546,18003,3306,2276,13068,0,0,20,12
2021-03-05T23:59:59+01:00,0,2,1008,1157,2006,2903,1988,3728,2436,5067,2562,4205,1427,1223,4136,5317,3317,6144,0,2,284,275,771,1162,860,1672,1156,2538,1296,2165,863,801,1162,1720,856,2612,32803,17907,2972,2276,12831,0,0,20,12
2021-03-04T23:59:59+01:00,0,2,915,1009,1917,2777,1922,3591,2360,4913,2472,4045,1396,1201,3893,5055,3050,5791,0,2,284,273,769,1157,857,1663,1155,2523,1292,2156,831,785,1149,1710,849,2599,31542,17789,2968,2253,11779,0,0,20,12
2021-03-03T23:59:59+01:00,0,2,868,900,1850,2679,1851,3487,2291,4798,2398,3961,1383,1187,3783,4948,2827,5516,0,2,282,271,768,1146,854,1645,1149,2481,1282,2130,814,781,1141,1690,841,2591,30863,17759,2849,2097,10997,0,0,20,12
2021-03-02T23:59:59+01:00,0,2,824,824,1754,2556,1767,3363,2200,4674,2338,3883,1348,1165,3653,4813,2618,5165,0,2,282,270,767,1140,850,1642,1144,2476,1278,2120,812,779,1126,1669,830,2572,30127,17651,2659,2096,10141,0,0,20,12
2021-03-01T23:59:59+01:00,0,2,801,788,1654,2414,1696,3218,2101,4502,2258,3762,1330,1153,3602,4748,2574,5105,0,2,282,268,763,1136,847,1630,1140,2464,1273,2110,805,776,1121,1657,822,2565,29874,17553,2575,2096,9239,0,0,20,12
2021-02-28T23:59:59+01:00,0,2,795,765,1636,2347,1668,3146,2078,4403,2243,3695,1324,1147,3592,4733,2559,5094,0,2,281,267,763,1135,847,1625,1139,2462,1273,2105,801,774,1113,1644,818,2555,29765,17530,2573,2062,8869,0,0,20,12
2021-02-27T23:59:59+01:00,0,2,780,748,1615,2287,1651,3035,2059,4277,2222,3601,1321,1144,3592,4731,2558,5093,0,2,281,267,763,1135,847,1625,1139,2462,1273,2104,801,774,1103,1638,801,2541,29760,17529,2572,2015,8364,0,0,20,12
2021-02-26T23:59:59+01:00,0,2,652,668,1511,2174,1600,2877,1996,4041,2121,3365,1229,1074,2936,3934,2123,4501,0,2,281,266,762,1133,846,1624,1139,2460,1271,2101,800,770,1085,1625,791,2524,26939,17455,2572,2013,7273,0,0,20,12
2021-02-25T23:59:59+01:00,0,2,504,591,1395,2070,1533,2749,1937,3914,2021,3252,1178,1039,2703,3662,1956,4257,0,2,264,251,738,1112,804,1555,1089,2360,1197,2009,744,749,1052,1587,779,2496,25861,17364,2544,1412,6338,0,0,20,12
2021-02-24T23:59:59+01:00,0,2,474,561,1325,1960,1463,2606,1867,3764,1945,3102,1141,1010,2563,3527,1877,4136,0,2,235,239,713,1066,777,1493,1059,2297,1142,1958,717,726,1005,1557,766,2465,25218,17173,2532,1032,5553,0,0,20,12
2021-02-23T23:59:59+01:00,0,2,419,521,1242,1820,1388,2461,1791,3553,1877,2980,1115,975,2356,3296,1749,3943,0,2,230,234,698,1041,765,1454,1037,2250,1116,1917,708,715,996,1543,763,2461,24278,17083,2523,835,4667,0,0,20,12
2021-02-22T23:59:59+01:00,0,2,406,487,1142,1711,1285,2364,1682,3446,1796,2909,1093,962,2212,3122,1657,3844,0,2,220,225,674,989,734,1392,1011,2156,1074,1835,664,682,926,1463,724,2402,23686,16892,2520,269,3894,0,0,20,12
2021-02-21T23:59:59+01:00,0,2,389,471,1040,1679,1135,2340,1527,3424,1691,2891,1085,960,2211,3121,1657,3844,0,2,193,219,643,981,723,1384,997,2151,1068,1833,661,679,923,1457,716,2394,23656,16758,2520,254,3271,0,0,20,12
2021-02-20T23:59:59+01:00,0,2,388,469,1039,1679,1134,2340,1526,3422,1691,2889,1085,959,2210,3121,1656,3843,0,2,192,217,640,981,720,1383,991,2148,1066,1833,661,679,923,1457,716,2393,23650,16736,2519,254,3264,0,0,20,12
2021-02-19T23:59:59+01:00,0,2,383,460,1027,1675,1124,2330,1514,3403,1658,2874,1034,930,1836,2614,1354,3450,0,2,169,207,614,977,702,1375,974,2146,1060,1831,658,678,922,1457,715,2390,21889,16611,2519,254,3240,0,0,20,12
2021-02-18T23:59:59+01:00,0,2,361,439,988,1591,1086,2244,1459,3286,1617,2782,1005,906,1659,2368,1220,3239,0,2,149,196,575,966,682,1362,940,2129,1034,1810,647,659,901,1429,701,2369,20889,16285,2519,254,2824,0,0,20,12
2021-02-17T23:59:59+01:00,0,2,338,387,905,1448,977,2047,1326,3032,1506,2562,967,876,1467,2154,1119,3058,0,2,143,189,563,935,657,1309,908,2050,988,1733,612,627,894,1402,695,2349,19807,15790,2519,254,1827,0,0,18,12
2021-02-16T23:59:59+01:00,0,2,332,347,862,1309,926,1864,1265,2812,1439,2402,956,859,1406,2057,1051,2958,0,2,137,176,549,894,642,1255,880,1986,958,1691,602,617,870,1368,681,2284,19435,15461,2518,119,876,0,0,18,12
2021-02-15T23:59:59+01:00,0,2,317,305,833,1277,909,1808,1225,2728,1401,2346,926,826,1227,1827,922,2780,0,2,129,168,528,868,625,1193,854,1913,935,1614,581,580,852,1331,672,2239,18519,14993,2517,79,608,0,0,15,12
2021-02-14T23:59:59+01:00,0,2,317,305,832,1277,908,1808,1224,2728,1401,2346,926,825,1227,1827,922,2779,0,2,128,168,527,860,621,1188,848,1907,931,1611,580,579,849,1330,670,2235,18517,14944,2517,78,606,0,0,14,12
2021-02-13T23:59:59+01:00,0,2,317,305,832,1277,908,1805,1224,2726,1401,2344,926,825,1227,1826,920,2779,0,2,128,168,527,860,621,1188,845,1904,929,1607,577,579,834,1309,658,2218,18510,14941,2514,1,606,0,0,14,12
2021-02-12T23:59:59+01:00,0,2,311,304,823,1272,904,1775,1218,2699,1373,2314,924,823,1226,1823,920,2779,0,2,128,168,525,858,620,1181,839,1892,923,1594,574,577,820,1298,652,2205,18502,14843,2514,1,460,0,0,14,12
2021-02-11T23:59:59+01:00,0,2,293,295,808,1237,898,1740,1201,2634,1350,2259,890,809,1215,1812,919,2769,0,2,125,154,507,819,598,1116,805,1792,901,1535,561,563,793,1264,637,2172,18390,14332,2513,0,214,0,0,14,12
2021-02-10T23:59:59+01:00,0,2,289,286,789,1199,885,1711,1189,2589,1335,2217,885,807,1200,1795,914,2751,0,2,121,144,440,733,552,1023,727,1666,843,1448,546,546,776,1241,624,2142,18364,13574,2408,0,58,0,0,13,0
2021-02-09T23:59:59+01:00,0,2,289,283,783,1184,873,1694,1174,2569,1321,2193,870,801,1186,1776,902,2731,0,2,105,125,384,644,499,889,646,1459,754,1255,492,466,656,1072,544,1874,18254,11866,2361,0,3,0,0,13,0
2021-02-08T23:59:59+01:00,0,2,288,282,781,1179,870,1687,1172,2565,1314,2185,864,798,1170,1753,884,2706,0,2,94,101,338,549,447,787,556,1248,646,1088,415,390,567,874,439,1541,18128,10082,2358,0,1,0,0,13,0
2021-02-07T23:59:59+01:00,0,2,287,281,780,1178,869,1687,1172,2564,1314,2182,858,796,1169,1750,882,2704,0,2,91,100,336,544,445,783,554,1238,642,1082,409,384,546,851,433,1526,18104,9966,2358,0,0,0,0,13,0
2021-02-06T23:59:59+01:00,0,2,287,280,779,1177,869,1686,1172,2564,1314,2181,857,796,1167,1744,880,2702,0,2,91,99,336,540,444,782,553,1234,640,1081,406,379,497,782,402,1480,18088,9748,2356,0,0,0,0,13,0
2021-02-05T23:59:59+01:00,0,2,287,279,779,1176,868,1685,1171,2563,1313,2176,850,790,1143,1733,873,2686,0,1,85,96,328,534,428,763,528,1199,611,1038,383,351,472,754,381,1433,18005,9385,2356,0,0,0,0,13,0
2021-02-04T23:59:59+01:00,0,2,284,271,776,1155,857,1662,1157,2535,1299,2153,827,776,1114,1702,866,2667,0,0,71,77,259,411,333,593,410,969,499,835,311,288,364,609,314,1210,17757,7553,2333,0,0,0,0,13,0
2021-02-03T23:59:59+01:00,0,2,283,266,773,1132,855,1635,1150,2483,1287,2121,807,762,1098,1680,854,2654,0,0,57,56,172,283,258,442,290,719,371,596,214,206,259,449,225,905,17656,5502,2173,0,0,0,0,13,0
2021-02-02T23:59:59+01:00,0,2,282,260,769,1124,849,1614,1142,2457,1275,2104,800,755,1090,1669,852,2646,0,0,37,35,94,143,149,255,177,449,239,377,140,136,177,273,158,582,17505,3421,2172,0,0,0,0,13,0
2021-02-01T23:59:59+01:00,0,2,280,257,764,1105,841,1595,1137,2428,1271,2069,790,742,1084,1657,847,2630,0,0,13,12,17,30,27,65,48,89,76,105,54,48,65,82,47,198,17314,976,2172,0,0,0,0,13,0
2021-01-31T23:59:59+01:00,0,2,274,255,748,1103,833,1584,1126,2417,1260,2061,784,736,1074,1639,840,2616,0,0,12,12,16,28,25,62,42,84,68,97,51,48,60,75,44,185,17277,909,2062,0,0,0,0,13,0
2021-01-30T23:59:59+01:00,0,2,274,255,748,1102,832,1584,1126,2417,1260,2061,783,736,1064,1632,823,2601,0,0,12,10,15,28,25,62,42,84,67,95,50,47,59,75,44,184,17272,899,2015,0,0,0,0,13,0
2021-01-29T23:59:59+01:00,0,2,272,255,748,1101,832,1584,1126,2417,1260,2060,782,735,1063,1630,823,2599,0,0,10,5,13,26,25,60,41,83,66,95,49,46,59,75,44,184,17263,881,2013,0,0,0,0,13,0
2021-01-28T23:59:59+01:00,0,2,268,251,736,1076,798,1528,1089,2356,1184,2000,741,721,1035,1610,807,2579,0,0,5,0,4,8,10,24,20,37,21,45,21,22,25,49,17,108,17081,416,1687,0,0,0,0,13,0
2021-01-27T23:59:59+01:00,0,2,262,244,713,1044,752,1473,1030,2275,1111,1919,706,694,1020,1587,804,2571,0,0,4,0,4,5,7,20,15,23,14,32,6,9,11,12,5,30,16631,197,1563,0,0,0,0,13,0
2021-01-26T23:59:59+01:00,0,2,238,235,698,1019,744,1425,1010,2201,1084,1854,694,680,996,1571,794,2552,0,0,4,0,2,5,6,10,13,12,7,11,3,5,7,8,2,17,16581,112,1203,0,0,0,0,13,0
2021-01-25T23:59:59+01:00,0,2,207,220,645,947,692,1303,967,2055,1026,1719,647,624,918,1474,747,2476,0,0,4,0,2,5,6,10,13,12,7,11,3,5,7,8,2,17,16353,112,303,0,0,0,0,13,0
2021-01-24T23:59:59+01:00,0,2,190,214,619,935,674,1289,949,2038,1010,1709,640,618,907,1455,738,2463,0,0,3,0,2,5,6,10,12,12,6,11,3,5,7,8,2,17,16178,109,259,0,0,0,0,13,0
2021-01-23T23:59:59+01:00,0,2,190,214,619,935,674,1289,949,2038,1010,1709,640,618,907,1455,738,2463,0,0,3,0,2,4,6,10,10,12,6,11,3,5,7,8,2,17,16178,106,259,0,0,0,0,13,0
2021-01-22T23:59:59+01:00,0,2,143,196,561,925,656,1274,915,2028,998,1698,635,617,906,1455,738,2463,0,0,3,0,1,4,6,10,10,12,6,11,3,5,7,8,2,17,15938,105,259,0,0,0,0,13,0
2021-01-21T23:59:59+01:00,0,2,139,188,546,904,636,1233,882,1974,977,1651,623,596,894,1424,731,2444,0,0,3,0,0,4,5,10,9,12,6,11,3,5,7,8,2,16,15572,101,259,0,0,0,0,13,0
2021-01-20T23:59:59+01:00,0,2,133,171,499,839,613,1155,819,1864,940,1579,603,578,877,1401,721,2414,0,0,3,0,0,4,5,10,9,12,6,11,3,5,7,8,2,16,14938,101,257,0,0,0,0,13,0
2021-01-19T23:59:59+01:00,0,2,123,153,428,753,550,1026,735,1675,840,1421,556,528,779,1246,639,2158,0,0,3,0,0,4,5,8,9,12,6,11,3,5,7,8,2,16,13409,99,190,0,0,0,0,13,0
2021-01-18T23:59:59+01:00,0,2,105,119,359,603,460,856,604,1414,714,1212,486,462,691,1084,561,1872,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,11510,5,81,0,0,0,0,13,0
2021-01-17T23:59:59+01:00,0,2,100,117,355,598,459,850,602,1395,707,1202,480,452,664,1053,541,1825,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,11309,4,80,0,0,0,0,13,0
2021-01-16T23:59:59+01:00,0,2,100,114,353,589,456,845,590,1382,696,1190,465,438,567,928,479,1726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10904,1,3,0,0,0,0,13,0
2021-01-15T23:59:59+01:00,0,2,98,112,348,587,450,840,584,1375,679,1174,449,420,558,916,468,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10748,0,1,0,0,0,0,13,0
2021-01-14T23:59:59+01:00,0,0,80,90,294,485,371,676,466,1121,560,994,368,338,439,750,384,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8849,0,0,0,0,0,0,13,0
2021-01-13T23:59:59+01:00,0,0,66,67,209,368,295,506,353,840,430,713,259,239,323,563,295,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6622,0,0,0,0,0,0,12,0
2021-01-12T23:59:59+01:00,0,0,44,45,130,217,182,314,213,534,287,445,166,155,211,370,203,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4260,0,0,0,0,0,0,0,0
2021-01-11T23:59:59+01:00,0,0,14,14,45,60,42,94,61,121,99,132,69,61,92,114,58,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,0,0,0,0,0,0,0,0
2021-01-10T23:59:59+01:00,0,0,13,14,32,48,35,76,52,112,84,122,62,57,85,104,55,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,0,0,0,0,0
2021-01-09T23:59:59+01:00,0,0,13,13,28,47,35,75,51,111,82,119,61,56,84,103,53,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,0,0,0,0,0,0,0,0
2021-01-08T23:59:59+01:00,0,0,9,5,28,42,33,72,49,108,81,118,58,52,78,98,49,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,0,0,0,0,0,0,0,0
2021-01-07T23:59:59+01:00,0,0,6,1,10,21,16,38,28,77,35,77,32,27,51,82,33,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,0,0,0,0,0,0,0,0
2021-01-06T23:59:59+01:00,0,0,6,0,5,10,11,30,25,43,21,48,26,24,37,56,23,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0
2021-01-05T23:59:59+01:00,0,0,5,0,5,9,11,30,25,43,21,48,26,24,37,55,23,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0
2021-01-04T23:59:59+01:00,0,0,4,0,2,4,5,11,14,12,6,12,3,5,7,9,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0
2021-01-03T23:59:59+01:00,0,0,3,0,2,4,5,10,13,12,6,12,3,5,7,9,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0
2021-01-02T23:59:59+01:00,0,0,3,0,2,4,5,10,11,12,6,12,3,5,7,9,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0
2021-01-01T23:59:59+01:00,0,0,3,0,1,4,5,10,11,12,6,12,3,5,7,8,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0
2020-12-31T23:59:59+01:00,0,0,3,0,0,4,5,10,9,12,6,12,3,5,7,8,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0
2020-12-30T23:59:59+01:00,0,0,3,0,0,4,5,10,9,12,6,12,3,5,7,8,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0
2020-12-29T23:59:59+01:00,0,0,3,0,0,3,5,8,9,12,6,12,3,5,7,8,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2020-12-28T23:59:59+01:00,0,0,3,0,0,3,5,8,9,12,5,12,3,5,7,8,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0
2020-12-27T23:59:59+01:00,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
