Datum,0,<15_1_m,<15_1_w,15-24_1_m,15-24_1_w,25-34_1_m,25-34_1_w,35-44_1_m,35-44_1_w,45-54_1_m,45-54_1_w,55-64_1_m,55-64_1_w,65-74_1_m,65-74_1_w,75-84_1_m,75-84_1_w,>84_1_m,>84_1_w,<15_2_m,<15_2_w,15-24_2_m,15-24_2_w,25-34_2_m,25-34_2_w,35-44_2_m,35-44_2_w,45-54_2_m,45-54_2_w,55-64_2_m,55-64_2_w,65-74_2_m,65-74_2_w,75-84_2_m,75-84_2_w,>84_2_m,>84_2_w,bp_1,bp_2,mo_1,mo_2,az_1,az_2,ja,unb_1,unb_2,0
2021/03/19,0,2,3,4180,5028,11273,16370,10769,16067,9577,20398,9943,18116,4571,5484,11973,17108,6357,13406,1,0,1328,1282,3655,5048,3110,5899,3106,8344,3576,6982,1712,1994,2079,4014,2590,7355,100467,60107,14954,1851,65003,4,7,194,106,0
2021/03/18,0,2,3,4092,4922,11021,15943,10504,15621,9295,19930,9720,17772,4425,5318,11343,16237,6126,13138,1,0,1324,1271,3637,5014,3090,5855,3084,8288,3549,6933,1690,1960,2043,3944,2463,7144,98656,59418,13945,1758,62613,4,7,191,103,0
2021/03/17,0,2,3,3913,4804,10721,15531,10246,15261,9051,19567,9465,17421,4301,5150,10527,14993,5862,12713,1,0,1323,1268,3623,4994,3082,5835,3074,8254,3530,6910,1687,1935,2018,3913,2352,6958,95986,58906,12395,1741,60955,4,5,190,101,0
2021/03/16,0,2,3,3768,4678,10386,15065,9977,14890,8774,19119,9166,17055,4158,4981,9705,13868,5581,12356,1,0,1309,1265,3618,4987,3072,5830,3068,8240,3521,6893,1656,1906,1978,3860,2231,6776,93650,58440,11201,1663,58490,4,4,187,100,0
2021/03/15,0,2,3,3621,4557,10074,14609,9684,14434,8473,18645,8876,16645,4009,4809,8987,12799,5356,12030,1,0,1299,1257,3596,4975,3060,5805,3045,8201,3501,6850,1639,1889,1959,3827,2114,6588,91668,57844,9839,1659,55921,4,3,182,96,0
2021/03/14,0,2,3,3549,4462,9816,14178,9433,14037,8152,18151,8595,16252,3844,4621,8176,11560,5044,11564,1,0,1285,1250,3575,4957,3039,5763,3023,8122,3472,6781,1611,1835,1898,3699,1946,6190,89330,57311,8815,1035,53117,4,1,176,96,0
2021/03/13,0,2,3,3466,4206,9503,13508,9180,13454,7920,17561,8385,15811,3732,4512,7981,11264,4993,11472,1,0,1285,1250,3575,4957,3037,5762,3022,8121,3469,6778,1608,1832,1896,3695,1945,6189,88652,57290,8814,1035,49311,4,1,175,92,0
2021/03/12,0,2,3,3400,4054,9253,12980,8942,12926,7684,16926,8024,15056,3567,4341,7589,10852,4852,11281,1,0,1281,1246,3570,4942,3034,5758,3015,8113,3465,6770,1579,1803,1873,3676,1845,6009,86840,56857,8563,1030,46155,4,1,173,88,0
2021/03/11,0,2,3,3238,3782,8870,12221,8636,12253,7351,16138,7676,14405,3403,4133,7026,10129,4655,10972,1,0,1263,1234,3536,4898,2989,5679,2980,7990,3413,6670,1531,1745,1790,3470,1641,5477,84362,56093,8108,132,42257,3,1,165,78,0
2021/03/10,0,2,3,3168,3674,8379,11715,7956,11774,7030,15642,7374,13807,3238,3968,6457,9430,4477,10694,1,0,1252,1220,3506,4841,2956,5601,2944,7852,3358,6547,1486,1699,1728,3370,1519,5189,82489,54883,7553,109,38583,0,1,162,76,0
2021/03/09,0,2,2,3059,3493,7705,11271,7076,11301,6610,15031,7009,13203,3000,3664,5943,8788,4319,10411,1,0,1247,1217,3483,4795,2929,5535,2926,7800,3339,6500,1472,1673,1693,3327,1408,4983,80166,54184,6185,72,35374,0,1,161,71,0
2021/03/08,0,2,2,2886,3253,7074,10730,6268,10820,6210,14510,6610,12635,2783,3450,5336,8048,4169,10139,1,0,1241,1210,3461,4731,2904,5459,2887,7705,3307,6425,1465,1664,1690,3317,1403,4980,77331,53708,5033,70,32403,0,1,157,71,0
2021/03/07,0,2,2,2772,3118,6743,10233,5860,10275,5913,14061,6361,12241,2682,3353,4573,6983,3952,9856,1,0,1237,1207,3457,4726,2899,5446,2883,7688,3299,6411,1459,1650,1667,3276,1386,4936,74065,53490,4197,67,30573,0,1,144,70,0
2021/03/06,0,2,2,2726,2973,6560,9783,5664,9858,5438,13201,5984,11503,2660,3324,4567,6972,3949,9853,1,0,1237,1206,3453,4721,2897,5445,2882,7686,3298,6408,1458,1647,1667,3274,1385,4936,72834,53463,4197,67,27844,0,1,143,70,0
2021/03/05,0,2,2,2624,2712,6346,9206,5449,9464,5259,12634,5602,10519,2431,2856,4186,6588,3810,9631,1,0,1223,1202,3437,4706,2891,5432,2872,7668,3286,6389,1441,1636,1666,3270,1381,4932,70487,53303,3961,67,24730,0,1,142,62,0
2021/03/04,0,2,2,2542,2500,6134,8776,5292,9125,5076,12209,5423,10140,2334,2686,3626,5762,3638,9284,1,0,1211,1186,3392,4608,2859,5365,2840,7571,3255,6312,1418,1624,1652,3256,1371,4921,68413,52723,3510,64,22486,0,1,141,54,0
2021/03/03,0,2,2,2483,2440,5964,8367,5122,8760,4860,11758,5234,9690,2251,2578,3217,5321,3475,8984,1,0,1190,1176,3357,4560,2822,5299,2798,7472,3207,6236,1397,1597,1632,3225,1365,4903,66966,52125,3264,60,20137,0,1,140,51,0
2021/03/02,0,2,2,2425,2345,5804,8032,4964,8506,4692,11356,5066,9369,2177,2486,2908,4959,3256,8659,1,0,1185,1165,3338,4538,2807,5272,2780,7423,3198,6208,1392,1587,1614,3205,1362,4898,65574,51863,3000,59,18298,0,0,136,51,0
2021/03/01,0,2,2,2397,2314,5695,7812,4865,8361,4605,11202,4963,9194,2119,2408,2608,4633,3065,8339,1,0,1179,1162,3323,4520,2795,5243,2763,7377,3183,6180,1386,1584,1606,3196,1359,4892,64297,51640,2775,59,17379,0,0,133,50,0
2021/02/28,0,2,2,2344,2268,5512,7550,4690,8138,4466,11015,4851,9063,2075,2341,2309,4329,2862,8022,1,0,1169,1156,3309,4510,2788,5236,2758,7363,3175,6165,1381,1581,1598,3176,1358,4860,63164,51478,2470,59,16073,0,0,132,47,0
2021/02/27,0,2,2,2254,1956,5339,7127,4590,7833,4381,10668,4777,8812,2046,2280,2277,4282,2840,7971,1,0,1165,1152,3308,4508,2782,5234,2754,7360,3170,6161,1380,1581,1596,3172,1357,4859,62918,51439,2468,56,13919,0,0,132,45,0
2021/02/26,0,2,2,2184,1874,5193,6895,4444,7574,4229,10402,4568,8526,1917,2171,2216,4241,2731,7788,1,0,1143,1139,3291,4474,2769,5194,2743,7308,3149,6107,1374,1570,1592,3164,1356,4857,61581,51133,2462,55,12784,0,0,130,43,0
2021/02/25,0,2,2,2048,1769,4867,6488,4017,7121,3945,9884,4335,8144,1858,2112,2185,4182,2614,7592,1,0,1124,1121,3251,4428,2739,5143,2697,7200,3108,6014,1362,1554,1576,3123,1342,4798,61098,50487,2354,52,9584,0,0,129,42,0
2021/02/24,0,2,2,2013,1703,4749,6274,3914,6908,3822,9640,4213,7985,1835,2078,2153,4139,2500,7391,1,0,1111,1115,3222,4364,2704,5079,2671,7115,3080,5944,1347,1536,1552,3073,1330,4729,60545,49892,2109,40,8538,0,0,129,41,0
2021/02/23,0,2,2,1782,1560,4374,5787,3631,6522,3600,9257,4057,7700,1799,2042,2107,4090,2386,7206,1,0,1092,1103,3186,4336,2676,5021,2646,7039,3044,5884,1327,1516,1523,3037,1320,4674,60066,49359,2062,25,5649,0,0,127,41,0
2021/02/22,0,2,2,1772,1541,4322,5728,3594,6461,3533,9161,3997,7604,1763,2014,2082,4040,2265,7007,1,0,1086,1089,3164,4292,2657,4982,2621,6980,3013,5830,1311,1496,1511,3025,1312,4665,59518,48984,1919,15,5326,0,0,125,36,0
2021/02/21,0,2,2,1759,1535,4290,5694,3550,6423,3493,9108,3952,7553,1750,2003,2077,4030,2141,6840,1,0,1078,1078,3142,4250,2627,4930,2606,6912,2984,5743,1298,1480,1487,2964,1283,4583,59159,48397,1912,13,5010,0,0,121,36,0
2021/02/20,0,2,2,1753,1534,4283,5691,3547,6420,3492,9106,3948,7552,1745,1997,2074,4026,2140,6840,1,0,1078,1078,3139,4248,2627,4930,2605,6911,2984,5743,1298,1479,1486,2964,1283,4583,59140,48388,1912,13,4986,0,0,114,36,0
2021/02/19,0,2,2,1722,1521,4269,5669,3535,6406,3481,9096,3939,7534,1717,1968,2052,4007,2039,6657,1,0,1077,1076,3137,4246,2626,4929,2605,6908,2981,5741,1298,1478,1486,2962,1283,4583,58714,48369,1906,13,4887,0,0,109,35,0
2021/02/18,0,2,2,1667,1487,4173,5555,3463,6302,3393,8931,3850,7390,1692,1929,2019,3934,1907,6457,1,0,1027,1034,2998,4027,2499,4660,2494,6570,2873,5476,1263,1433,1454,2875,1254,4428,58053,46323,1815,11,4185,0,0,100,32,0
2021/02/17,0,2,1,1644,1457,4079,5406,3378,6149,3275,8697,3721,7187,1633,1855,1941,3827,1781,6140,0,0,969,985,2848,3804,2383,4350,2369,6162,2744,5164,1211,1370,1406,2763,1204,4250,56799,43941,1802,9,3474,0,0,98,32,0
2021/02/16,0,2,1,1566,1388,3917,5217,3243,5968,3167,8464,3598,7023,1609,1826,1907,3798,1662,5931,0,0,881,955,2715,3649,2286,4140,2244,5841,2615,4913,1153,1274,1258,2458,937,3616,56106,40902,1786,6,2304,0,0,91,27,0
2021/02/15,0,2,1,1547,1368,3868,5133,3183,5883,3109,8350,3532,6917,1595,1810,1892,3774,1653,5908,0,0,845,932,2634,3519,2212,3961,2164,5562,2527,4702,1106,1208,1164,2277,866,3386,55634,39039,1782,4,2021,0,0,88,22,0
2021/02/14,0,2,1,1479,1338,3786,5059,3139,5778,3054,8197,3488,6808,1574,1778,1838,3643,1594,5650,0,0,836,926,2581,3449,2171,3894,2110,5442,2461,4596,1076,1168,1074,2100,791,3137,55392,37792,1151,3,1575,0,0,88,17,0
2021/02/13,0,2,1,1475,1337,3777,5053,3132,5777,3050,8195,3485,6806,1573,1774,1838,3641,1592,5650,0,0,836,926,2581,3449,2171,3893,2108,5440,2460,4594,1073,1166,1072,2100,791,3137,55369,37784,1150,1,1551,0,0,88,12,0
2021/02/12,0,2,1,1435,1318,3740,5019,3109,5757,3028,8162,3466,6761,1553,1761,1828,3624,1584,5629,0,0,828,919,2547,3395,2137,3847,2078,5387,2442,4563,1072,1163,1070,2098,790,3135,55145,37463,1145,1,1406,0,0,81,7,0
2021/02/11,0,2,1,1382,1269,3623,4850,3018,5583,2930,7853,3367,6547,1491,1698,1759,3440,1492,5284,0,0,789,853,2293,2949,1909,3374,1847,4639,2169,4032,981,1091,973,1900,731,2852,54503,33377,156,0,857,0,0,73,5,0
2021/02/10,0,2,1,1356,1246,3560,4744,2953,5478,2887,7703,3314,6413,1470,1679,1731,3402,1478,5245,0,0,706,793,2001,2540,1698,2931,1611,4030,1909,3573,869,943,803,1520,587,2327,53852,28837,153,0,591,0,0,66,4,0
2021/02/09,0,2,1,1344,1227,3504,4673,2924,5409,2866,7611,3277,6344,1462,1663,1703,3379,1468,5232,0,0,656,711,1738,2193,1506,2545,1426,3531,1737,3215,836,908,777,1441,565,2211,53541,25996,148,0,334,0,0,66,0,0
2021/02/08,0,2,1,1330,1223,3475,4642,2904,5371,2844,7560,3257,6315,1450,1656,1692,3353,1466,5213,0,0,641,674,1588,1959,1365,2287,1294,3222,1580,2952,796,887,728,1333,531,2037,53237,23874,122,0,331,0,0,64,0,0
2021/02/07,0,2,1,1197,1180,3372,4587,2850,5328,2817,7522,3230,6276,1440,1638,1683,3330,1459,5181,0,0,496,527,1317,1604,1123,1837,1082,2631,1352,2428,691,758,646,1172,484,1808,52941,19956,93,0,0,0,0,59,0,0
2021/02/06,0,2,1,1193,1178,3370,4585,2846,5326,2810,7519,3226,6273,1439,1636,1682,3326,1458,5180,0,0,373,375,1118,1355,985,1533,941,2221,1187,2011,603,658,618,1154,481,1805,52898,17418,93,0,0,0,0,59,0,0
2021/02/05,0,2,0,1181,1167,3354,4562,2838,5298,2800,7476,3208,6227,1433,1628,1679,3320,1457,5180,0,0,273,217,934,1039,839,1164,765,1773,1011,1601,486,552,591,1134,478,1801,52660,14658,93,0,0,0,0,57,0,0
2021/02/04,0,2,0,1165,1148,3308,4510,2798,5223,2758,7346,3160,6143,1418,1612,1665,3286,1447,5152,0,0,143,89,633,669,549,742,526,1165,670,1003,306,371,484,986,433,1638,52016,10407,68,0,0,0,0,57,0,0
2021/02/03,0,2,0,1143,1142,3282,4467,2769,5183,2735,7298,3130,6088,1408,1601,1639,3245,1440,5099,0,0,122,72,502,520,417,597,422,918,514,756,253,291,379,770,334,1276,51552,8143,63,0,0,0,0,56,0,0
2021/02/02,0,2,0,1121,1128,3246,4436,2737,5130,2710,7224,3095,6024,1383,1572,1602,3190,1414,5003,0,0,113,63,418,420,347,518,370,827,460,673,233,268,333,695,306,1140,50900,7184,62,0,0,0,0,55,0,0
2021/02/01,0,2,0,1105,1116,3226,4384,2710,5069,2680,7098,3063,5928,1360,1539,1575,3152,1397,4938,0,0,84,48,316,315,255,391,277,619,329,506,194,219,262,555,238,893,50232,5501,62,0,0,0,0,48,0,0
2021/01/31,0,2,0,1097,1106,3210,4353,2685,5024,2663,7043,3050,5884,1347,1522,1552,3086,1369,4852,0,0,73,46,289,291,230,346,255,575,299,465,173,200,216,454,195,724,49737,4831,60,0,0,0,0,48,0,0
2021/01/30,0,2,0,1096,1106,3207,4347,2683,5023,2662,7042,3050,5883,1347,1521,1551,3086,1369,4852,0,0,72,41,279,277,217,331,250,564,295,459,172,197,215,454,195,724,49722,4742,57,0,0,0,0,48,0,0
2021/01/29,0,2,0,1094,1104,3205,4344,2683,5021,2662,7040,3047,5881,1347,1521,1551,3084,1369,4852,0,0,65,37,262,261,194,311,234,547,284,448,166,193,211,448,194,722,49702,4577,57,0,0,0,0,48,0,0
2021/01/28,0,2,0,1073,1085,3138,4242,2629,4912,2604,6884,2980,5750,1330,1498,1535,3016,1345,4726,0,0,55,20,165,155,130,188,164,362,209,284,133,150,165,284,117,432,48652,3013,53,0,0,0,0,44,0,0
2021/01/27,0,2,0,1027,1047,3056,4101,2548,4734,2509,6605,2896,5549,1297,1452,1493,2921,1308,4574,0,0,26,7,102,71,59,93,85,212,120,150,102,118,122,214,90,313,47037,1884,43,0,0,0,0,39,0,0
2021/01/26,0,1,0,949,1019,2939,3967,2468,4550,2427,6425,2827,5393,1269,1401,1402,2767,1084,4166,0,0,25,7,97,70,58,92,83,212,118,149,100,117,121,214,90,313,44990,1866,30,0,0,0,0,34,0,0
2021/01/25,0,1,0,931,1002,2855,3837,2424,4403,2367,6230,2768,5243,1247,1376,1388,2738,1071,4130,0,0,25,7,95,69,56,90,83,212,118,147,100,116,121,214,90,313,43962,1856,20,0,0,0,0,29,0,0
2021/01/24,0,1,0,921,998,2834,3820,2413,4371,2341,6191,2734,5182,1232,1367,1378,2713,1057,4096,0,0,25,7,95,69,56,89,83,211,117,147,99,116,121,214,90,313,43611,1852,16,0,0,0,0,22,0,0
2021/01/23,0,1,0,921,998,2834,3819,2413,4370,2339,6189,2733,5180,1229,1365,1375,2713,1057,4096,0,0,25,6,94,69,56,89,83,211,117,147,99,116,121,214,90,311,43602,1848,14,0,0,0,0,16,0,0
2021/01/22,0,1,0,914,990,2802,3772,2379,4305,2307,6114,2712,5133,1227,1361,1373,2710,1056,4093,0,0,25,6,94,68,56,89,83,211,117,147,99,116,121,214,90,311,43226,1847,14,0,0,0,0,9,0,0
2021/01/21,0,1,0,898,922,2547,3361,2177,3888,2125,5503,2487,4648,1168,1315,1324,2591,1020,3935,0,0,21,6,83,62,52,72,70,171,97,134,89,100,101,154,74,235,39890,1521,14,0,0,0,0,6,0,0
2021/01/20,0,1,0,818,857,2238,2954,1971,3430,1895,4895,2232,4175,1053,1173,1153,2237,886,3410,0,0,21,6,83,62,52,71,69,171,96,134,89,100,101,154,72,235,35361,1516,14,0,0,0,0,3,0,0
2021/01/19,0,1,0,754,776,1945,2510,1732,2973,1661,4233,1989,3701,976,1075,1024,1947,778,3028,0,0,10,3,50,46,33,44,35,100,44,77,41,37,50,83,44,152,31092,849,11,0,0,0,0,0,0,0
2021/01/18,0,1,0,680,716,1716,2117,1493,2501,1415,3550,1736,3197,889,987,917,1731,721,2745,0,0,5,2,19,11,13,21,17,54,17,33,21,22,26,56,31,82,27106,430,6,0,0,0,0,0,0,0
2021/01/17,0,0,0,502,555,1396,1713,1215,1968,1161,2818,1455,2574,747,831,762,1440,598,2351,0,0,0,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,22082,8,4,0,0,0,0,0,0,0
2021/01/16,0,0,0,382,404,1215,1468,1094,1681,1022,2420,1297,2167,660,734,734,1423,596,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19644,0,3,0,0,0,0,0,0,0
2021/01/15,0,0,0,279,243,1031,1169,944,1336,853,1974,1119,1765,541,623,695,1388,583,2309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16850,0,2,0,0,0,0,0,0,0
2021/01/14,0,0,0,162,108,717,783,652,866,618,1316,755,1145,354,434,570,1203,524,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12266,0,0,0,0,0,0,0,0,0
2021/01/13,0,0,0,135,89,606,618,528,700,501,1058,598,879,298,358,481,1016,451,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10071,0,0,0,0,0,0,0,0,0
2021/01/12,0,0,0,125,73,520,527,452,598,433,926,526,773,263,309,393,819,377,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8484,0,0,0,0,0,0,0,0,0
2021/01/11,0,0,0,95,60,423,434,367,486,347,749,421,598,229,258,326,685,307,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6943,0,0,0,0,0,0,0,0,0
2021/01/10,0,0,0,79,52,357,360,300,403,294,652,351,528,200,227,261,545,245,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5756,0,0,0,0,0,0,0,0,0
2021/01/09,0,0,0,78,49,343,339,276,382,286,636,343,521,199,226,260,543,245,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5628,0,0,0,0,0,0,0,0,0
2021/01/08,0,0,0,72,41,306,305,231,341,256,592,316,480,181,206,235,482,224,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5066,0,0,0,0,0,0,0,0,0
2021/01/07,0,0,0,58,27,213,201,162,243,197,426,245,343,151,167,180,317,150,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592,0,0,0,0,0,0,0,0,0
2021/01/06,0,0,0,46,16,166,121,113,162,146,298,180,244,119,135,139,250,107,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609,0,0,0,0,0,0,0,0,0
2021/01/05,0,0,0,28,9,101,73,59,95,89,215,119,152,109,125,130,231,106,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,0,0,0,0,0,0,0,0,0
2021/01/04,0,0,0,26,9,100,71,56,91,89,215,119,150,109,123,129,231,106,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,0,0,0,0,0,0,0,0,0
2021/01/03,0,0,0,26,9,100,69,56,90,89,214,118,150,108,123,129,231,106,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,0,0,0,0,0,0,0,0,0
2021/01/02,0,0,0,26,8,100,69,56,90,88,214,117,150,108,123,129,231,106,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,0,0,0,0,0,0,0,0,0
2021/01/01,0,0,0,26,7,99,69,56,90,88,214,116,149,108,123,129,231,106,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951,0,0,0,0,0,0,0,0,0
2020/12/31,0,0,0,26,7,99,69,56,90,87,214,115,149,108,123,129,231,106,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949,0,0,0,0,0,0,0,0,0
2020/12/30,0,0,0,26,7,99,69,55,90,86,214,115,149,108,123,129,231,105,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946,0,0,0,0,0,0,0,0,0
2020/12/29,0,0,0,14,2,67,54,33,61,50,138,64,91,53,54,74,142,65,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194,0,0,0,0,0,0,0,0,0
2020/12/28,0,0,0,5,2,37,26,20,31,21,67,25,41,23,22,27,51,34,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0,0,0,0,0
2020/12/27,0,0,0,1,0,9,6,8,2,1,5,0,2,1,1,2,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
