Datum,0,<15_1_m,<15_1_w,15-24_1_m,15-24_1_w,25-34_1_m,25-34_1_w,35-44_1_m,35-44_1_w,45-54_1_m,45-54_1_w,55-64_1_m,55-64_1_w,65-74_1_m,65-74_1_w,75-84_1_m,75-84_1_w,>84_1_m,>84_1_w,<15_2_m,<15_2_w,15-24_2_m,15-24_2_w,25-34_2_m,25-34_2_w,35-44_2_m,35-44_2_w,45-54_2_m,45-54_2_w,55-64_2_m,55-64_2_w,65-74_2_m,65-74_2_w,75-84_2_m,75-84_2_w,>84_2_m,>84_2_w,bp_1,bp_2,mo_1,mo_2,az_1,az_2,ja,unb_1,unb_2,0
2021/04/26,0,0,1,811,964,1616,2385,2039,3771,3009,5539,5249,6256,11366,11778,8256,9987,2757,5253,0,1,306,240,452,660,519,1109,675,1682,890,1334,817,697,4339,5164,2396,4367,46293,22916,8334,2689,26403,38,3,4,2,0
2021/04/25,0,0,1,801,961,1599,2378,2000,3754,2883,5515,5153,6251,11361,11774,8252,9981,2756,5252,0,1,305,239,452,660,519,1102,675,1680,886,1332,817,696,4339,5164,2396,4367,45959,22909,8328,2685,26378,31,3,4,2,0
2021/04/24,0,0,1,786,951,1577,2358,1960,3708,2786,5444,4809,5924,10748,11048,8221,9922,2755,5250,0,1,305,239,452,660,519,1101,674,1678,885,1332,812,692,4329,5148,2394,4366,43543,22872,8326,2680,26372,30,3,4,2,0
2021/04/23,0,0,1,781,943,1564,2348,1929,3679,2747,5391,4647,5736,10439,10665,8181,9880,2752,5241,0,1,305,238,452,660,519,1100,673,1678,883,1332,812,691,4327,5145,2394,4366,42237,22862,8325,2679,26355,30,3,4,2,0
2021/04/22,0,0,1,764,929,1536,2304,1880,3610,2659,5298,4491,5580,10294,10470,8167,9849,2750,5233,0,1,305,237,450,649,517,1094,667,1670,877,1323,806,687,4324,5143,2394,4364,41229,22826,8295,2655,26284,22,3,4,2,0
2021/04/21,0,0,1,753,917,1511,2291,1828,3565,2554,5210,4108,5159,9696,9783,8117,9785,2746,5222,0,1,303,237,448,648,517,1093,663,1667,872,1318,793,675,4314,5128,2394,4360,38706,22775,8279,2631,26254,20,3,4,2,0
2021/04/20,0,0,1,746,905,1490,2264,1797,3533,2504,5153,3970,5063,9499,9563,8099,9775,2742,5219,0,1,303,236,448,647,516,1091,662,1663,869,1312,787,670,4310,5123,2394,4360,37868,22743,8266,2625,26182,20,3,4,1,0
2021/04/19,0,0,1,739,896,1481,2255,1780,3515,2473,5126,3904,5003,9128,9145,8074,9750,2740,5213,0,1,303,234,447,642,514,1088,659,1660,864,1308,782,664,4301,5121,2394,4358,36837,22702,8254,2614,26125,20,3,4,1,0
2021/04/18,0,0,1,735,893,1476,2249,1761,3508,2454,5114,3896,5001,9118,9134,8074,9749,2740,5213,0,1,302,234,447,639,513,1084,657,1657,861,1308,781,662,4301,5119,2394,4358,36778,22694,8234,2600,26097,20,3,4,1,0
2021/04/17,0,0,1,716,887,1388,2238,1661,3496,2417,5083,3815,4922,8399,8411,8058,9736,2740,5213,0,1,302,234,445,637,512,1083,656,1657,860,1305,781,662,4300,5119,2394,4358,36768,22682,8233,2600,24173,20,3,4,1,0
2021/04/16,0,0,1,701,869,1259,2215,1508,3470,2331,5017,3653,4758,7058,6861,8023,9687,2727,5181,0,1,302,233,440,630,507,1079,646,1655,856,1296,771,656,4295,5105,2391,4356,35390,22608,8223,2595,21699,12,3,4,1,0
2021/04/15,0,0,1,680,858,1248,2202,1487,3451,2273,4980,3580,4704,6618,6361,7982,9621,2703,5106,0,1,295,227,425,618,490,1064,612,1628,820,1267,680,595,3797,4590,2367,4320,34058,22546,8167,1238,21623,8,3,4,1,0
2021/04/14,0,0,1,675,854,1229,2187,1454,3432,2228,4943,3447,4609,5278,4957,7931,9555,2681,5069,0,1,287,222,422,612,483,1061,604,1619,815,1263,665,579,3784,4580,2363,4314,30823,22454,8154,1209,21546,7,3,4,1,0
2021/04/13,0,0,1,671,854,1220,2182,1438,3430,2220,4932,3427,4592,5258,4940,7925,9552,2680,5067,0,1,287,221,420,609,480,1057,602,1615,804,1260,647,573,3782,4577,2363,4314,30739,22430,8132,1171,21511,7,3,4,1,0
2021/04/12,0,0,1,666,847,1207,2172,1421,3419,2186,4917,3395,4569,5233,4924,7912,9539,2677,5034,0,1,286,220,418,609,478,1051,600,1611,796,1252,642,570,3776,4574,2362,4314,30605,22401,8087,1148,21420,7,3,4,1,0
2021/04/11,0,0,1,658,843,1190,2160,1401,3404,2118,4892,3276,4485,4816,4485,7241,8717,2670,5029,0,1,286,220,416,609,476,1049,594,1608,792,1249,638,567,3772,4569,2362,4314,30574,22394,5478,1117,21327,7,3,4,1,0
2021/04/10,0,0,1,658,841,1189,2159,1399,3399,2116,4889,3272,4477,4772,4438,7237,8711,2670,5028,0,1,280,217,414,598,463,1033,567,1591,759,1223,566,497,3202,3951,2313,4219,30450,20768,5475,1117,21326,7,1,4,1,0
2021/04/09,0,0,1,654,840,1181,2154,1393,3394,2083,4865,3193,4396,4573,4272,7202,8662,2666,5012,0,1,270,210,404,584,444,1017,540,1572,738,1200,486,436,2544,3129,2263,4123,29754,18836,5471,1116,21311,7,1,4,1,0
2021/04/08,0,0,1,644,830,1164,2142,1376,3362,2022,4811,3044,4286,3518,3117,6963,8298,2655,4997,0,1,257,202,387,566,420,1003,518,1541,705,1178,463,409,2533,3120,2259,4120,28949,18606,5421,1067,18855,7,1,4,1,0
2021/04/07,0,0,1,637,824,1151,2133,1357,3349,1912,4731,2722,4036,2907,2585,6851,8174,2630,4944,0,1,243,195,360,543,382,969,475,1507,668,1150,435,384,2472,3054,2254,4111,26765,18149,5400,1047,18774,6,1,4,0,0
2021/04/06,0,0,1,627,815,1111,2126,1333,3330,1794,4681,2442,3871,2455,2235,6772,8082,2607,4906,0,1,219,182,325,516,356,950,438,1484,632,1116,400,342,2417,2979,2248,4099,25160,17669,5381,1028,18642,6,1,4,0,0
2021/04/05,0,0,1,624,813,1100,2121,1327,3327,1784,4671,2427,3853,2162,1891,5663,6777,2605,4905,0,1,219,182,324,512,350,944,434,1482,628,1112,397,339,2415,2973,2248,4097,25126,17659,5369,991,15552,6,1,3,0,0
2021/04/04,0,0,1,623,812,1100,2121,1327,3326,1784,4671,2424,3851,2160,1888,5663,6773,2605,4905,0,1,219,182,323,512,350,944,433,1482,628,1112,397,339,2414,2973,2248,4097,25116,17656,5369,991,15545,6,1,3,0,0
2021/04/03,0,0,1,623,812,1100,2120,1326,3326,1783,4669,2420,3851,2159,1884,5662,6773,2605,4905,0,1,219,182,323,512,350,944,433,1482,627,1112,397,339,2414,2973,2248,4097,25110,17655,5365,991,15540,6,1,3,0,0
2021/04/02,0,0,1,623,811,1100,2118,1321,3325,1780,4663,2418,3848,2151,1875,5651,6757,2602,4893,0,1,219,182,323,510,350,943,432,1481,626,1101,395,339,2414,2972,2248,4097,25040,17635,5359,991,15534,6,1,3,0,0
2021/04/01,0,0,1,619,800,1078,2099,1223,3230,1689,4594,2159,3640,1423,1290,5443,6543,2592,4863,0,1,215,181,323,509,349,942,431,1478,626,1100,392,337,2414,2972,2248,4093,24930,17622,2857,982,15495,6,1,3,0,0
2021/03/31,0,0,1,617,798,1074,2095,1218,3222,1678,4589,2140,3627,1394,1257,5415,6488,2551,4763,0,1,214,181,322,508,348,942,431,1477,625,1098,389,334,2410,2971,2246,4091,24603,17607,2841,974,15479,6,1,3,0,0
2021/03/30,0,0,1,614,791,1069,2091,1212,3217,1668,4575,2133,3612,1347,1212,5327,6355,2504,4610,0,1,214,180,322,507,345,938,426,1474,618,1087,374,323,2306,2818,2122,3865,24066,16982,2818,931,15451,6,1,2,0,0
2021/03/29,0,0,1,612,789,1066,2082,1203,3210,1661,4562,2119,3599,1309,1178,5262,6258,2450,4477,0,1,214,179,320,505,343,936,424,1469,612,1082,367,318,2079,2550,1893,3484,23614,15841,2790,928,15431,6,1,2,0,0
2021/03/28,0,0,1,612,786,1064,2076,1200,3203,1656,4551,2113,3594,1293,1169,5251,6235,2438,4444,0,1,212,179,319,502,334,932,421,1462,609,1070,360,306,2074,2536,1892,3481,23503,15813,2772,873,15408,3,1,2,0,0
2021/03/27,0,0,1,560,725,985,2008,1119,3083,1537,4426,2011,3511,1223,1099,4647,5503,2438,4444,0,1,210,178,319,501,334,932,417,1460,608,1067,359,306,2073,2535,1892,3481,23486,15797,2767,873,13065,2,1,1,0,0
2021/03/26,0,0,1,557,720,977,1999,1117,3077,1527,4419,1994,3503,1179,1068,4617,5469,2437,4440,0,1,209,175,319,499,331,931,415,1459,603,1060,351,301,1663,1996,1466,2751,23291,13660,2757,867,13051,2,1,1,0,0
2021/03/25,0,0,1,554,714,965,1991,1114,3068,1520,4407,1978,3493,1168,1057,4609,5463,2437,4438,0,1,208,172,317,498,329,926,411,1453,599,1051,347,297,1566,1873,1429,2675,23242,13305,2749,844,12984,2,1,1,0,0
2021/03/24,0,0,1,552,708,957,1981,1101,3052,1491,4386,1963,3484,1131,1027,4582,5428,2432,4433,0,1,207,172,316,497,325,922,407,1445,589,1033,335,287,1236,1490,1273,2405,23098,12153,2723,784,12886,2,1,1,0,0
2021/03/23,0,0,1,550,702,951,1966,1096,3040,1483,4372,1953,3476,1118,1014,4562,5414,2432,4429,0,1,206,172,314,493,316,919,406,1445,583,1029,327,280,997,1222,1157,2224,23018,11326,2714,762,12825,2,1,1,0,0
2021/03/22,0,0,1,549,693,946,1952,1090,3031,1474,4356,1938,3466,1115,1010,4557,5412,2432,4428,0,1,205,172,313,491,315,917,403,1442,580,1025,323,276,996,1218,1157,2220,22992,11309,2698,742,12758,2,1,1,0,0
2021/03/21,0,0,1,546,690,944,1943,1087,3027,1466,4343,1926,3459,1111,1009,4557,5410,2431,4428,0,1,204,172,313,490,313,913,403,1437,574,1023,313,271,992,1212,1156,2220,22987,11305,2685,699,12704,2,1,1,0,0
2021/03/20,0,0,1,541,683,940,1926,1070,3010,1437,4325,1891,3429,1039,939,3972,4771,2380,4328,0,1,204,172,313,490,313,913,403,1437,574,1023,313,271,992,1212,1155,2219,21316,11303,2684,699,12680,2,1,1,0,0
2021/03/19,0,0,1,532,673,922,1899,1042,2990,1401,4299,1865,3398,952,875,3292,3932,2328,4229,0,1,201,172,311,490,312,910,401,1435,570,1017,310,270,979,1199,1124,2179,19320,11281,2672,597,12636,2,1,1,0,0
2021/03/18,0,0,1,519,660,905,1873,1018,2964,1360,4258,1820,3346,853,811,2777,3398,2304,4196,0,1,196,170,308,486,310,900,397,1428,568,1012,307,263,873,1100,1011,1985,19236,10893,1269,419,12556,2,1,1,0,0
2021/03/17,0,0,1,517,651,896,1854,1005,2943,1337,4236,1802,3330,823,786,2689,3305,2298,4190,0,1,194,169,306,484,307,899,390,1424,565,1008,304,258,630,824,703,1534,18925,9964,1230,35,12507,0,1,0,0,0
2021/03/16,0,0,1,515,642,887,1833,984,2926,1320,4224,1778,3313,793,775,2641,3224,2296,4183,0,1,194,169,304,484,305,896,387,1422,562,1004,297,254,383,581,513,1223,18714,8950,1190,29,12431,0,0,0,0,0
2021/03/15,0,0,1,515,632,882,1814,973,2904,1314,4217,1770,3303,787,771,2638,3222,2295,4183,0,1,193,169,303,483,304,896,387,1421,559,1004,297,254,383,580,512,1223,18699,8943,1165,26,12357,0,0,0,0,0
2021/03/14,0,0,1,513,626,874,1801,966,2896,1304,4202,1760,3289,782,766,2632,3219,2295,4183,0,1,193,169,302,483,303,894,385,1419,558,1004,296,254,383,580,512,1223,18693,8939,1134,20,12282,0,0,0,0,0
2021/03/13,0,0,1,492,575,781,1538,835,2513,1109,3638,1478,2861,702,678,2529,3093,2294,4182,0,1,193,169,302,483,303,894,385,1419,558,1004,296,254,383,580,512,1223,18689,8939,1134,20,9476,0,0,0,0,0
2021/03/12,0,0,1,478,492,717,1268,744,2116,937,2952,1231,2267,559,527,2485,3049,2294,4182,0,0,193,167,302,483,303,892,384,1419,558,1001,296,253,370,559,463,1157,18659,8780,1133,20,6507,0,0,0,0,0
2021/03/11,0,0,1,454,456,683,1197,697,2010,877,2805,1149,2155,502,467,2470,3037,2293,4180,0,0,193,167,301,481,302,891,384,1416,557,1001,296,252,357,542,414,1112,18460,8649,1084,17,5889,0,0,0,0,0
2021/03/10,0,0,1,440,446,649,1166,657,1976,834,2769,1116,2126,483,451,2456,3017,2292,4176,0,0,189,165,297,474,302,890,379,1410,551,994,292,246,232,443,180,842,18183,7875,1064,11,5808,0,0,0,0,0
2021/03/09,0,0,1,425,429,617,1136,633,1955,811,2741,1093,2101,461,430,2362,2875,2165,3945,0,0,189,165,295,472,301,889,378,1407,551,991,290,245,232,443,179,841,17415,7867,1046,1,5719,0,0,0,0,0
2021/03/08,0,0,1,413,409,594,1105,615,1932,795,2716,1071,2075,439,402,2131,2600,1935,3564,0,0,189,164,295,470,300,884,378,1401,551,989,289,243,232,442,179,841,16166,7846,1017,1,5614,0,0,0,0,0
2021/03/07,0,0,1,412,408,587,1087,601,1924,792,2703,1066,2065,438,401,2126,2592,1934,3561,0,0,189,164,294,469,300,883,378,1398,551,988,289,243,232,442,179,841,16138,7839,1007,1,5553,0,0,0,0,0
2021/03/06,0,0,1,412,405,583,1073,597,1922,785,2696,1062,2058,437,401,2126,2592,1934,3561,0,0,189,164,294,469,300,883,378,1398,551,987,288,243,232,442,179,841,16128,7837,1007,1,5510,0,0,0,0,0
2021/03/05,0,0,1,406,390,577,1060,591,1913,780,2686,1055,2049,423,393,1705,2034,1503,2810,0,0,187,159,290,469,298,881,376,1395,549,983,288,243,232,442,178,840,13909,7809,1007,1,5460,0,0,0,0,0
2021/03/04,0,0,1,395,365,549,1021,572,1856,749,2632,1034,1999,419,389,1612,1914,1463,2733,0,0,176,151,280,456,297,873,374,1381,547,979,287,243,232,442,178,840,13549,7735,1001,1,5153,0,0,0,0,0
2021/03/03,0,0,1,392,359,542,989,554,1822,725,2585,1016,1959,411,383,1285,1533,1304,2457,0,0,175,150,279,455,296,872,370,1374,544,972,285,241,231,441,176,835,12381,7695,992,1,4944,0,0,0,0,0
2021/03/02,0,0,1,388,354,534,954,540,1801,716,2560,1005,1940,400,373,1038,1265,1184,2273,0,0,175,148,278,445,292,866,370,1365,544,966,285,241,231,441,176,835,11548,7657,955,1,4823,0,0,0,0,0
2021/03/01,0,0,1,386,347,525,931,521,1770,707,2536,995,1923,396,366,1037,1258,1184,2268,0,0,175,146,278,436,289,856,367,1350,540,960,283,239,230,440,176,835,11526,7599,920,1,4705,0,0,0,0,0
2021/02/28,0,0,1,382,344,522,923,513,1759,703,2524,990,1908,391,361,1037,1255,1184,2268,0,0,173,144,278,435,289,855,367,1350,539,960,283,239,230,440,176,835,11519,7592,892,1,4654,0,0,0,0,0
2021/02/27,0,0,1,381,342,517,916,511,1753,700,2515,987,1906,390,360,1037,1255,1183,2268,0,0,173,144,278,435,289,855,367,1350,538,960,283,239,230,440,176,835,11518,7591,892,1,4612,0,0,0,0,0
2021/02/26,0,0,1,335,299,449,743,434,1445,573,2097,816,1563,362,330,1037,1252,1183,2268,0,0,173,142,278,431,287,847,365,1342,536,957,283,239,230,440,176,835,11508,7560,881,1,2798,0,0,0,0,0
2021/02/25,0,0,1,315,290,438,722,422,1409,558,2048,796,1532,354,322,951,1159,1109,2142,0,0,122,129,258,425,278,834,353,1326,531,950,283,237,230,440,176,835,11095,7407,850,0,2623,0,0,0,0,0
2021/02/24,0,0,1,310,284,433,706,416,1374,542,2000,774,1489,347,309,741,925,922,1833,0,0,122,123,256,420,275,823,351,1313,524,944,280,234,228,439,176,833,10147,7341,809,0,2450,0,0,0,0,0
2021/02/23,0,0,1,308,272,425,691,405,1348,534,1967,754,1470,332,299,488,675,731,1526,0,0,122,122,255,418,273,817,351,1307,523,936,279,233,227,439,174,832,9133,7308,764,0,2329,0,0,0,0,0
2021/02/22,0,0,1,308,271,424,684,404,1343,530,1956,749,1466,332,297,487,673,731,1525,0,0,122,117,250,408,272,800,347,1281,518,928,275,232,227,439,174,832,9128,7222,753,0,2300,0,0,0,0,0
2021/02/21,0,0,1,305,270,422,677,401,1334,527,1948,743,1462,321,292,483,668,729,1525,0,0,122,117,249,407,271,797,344,1278,511,924,274,231,226,438,173,821,9123,7183,711,0,2274,0,0,0,0,0
2021/02/20,0,0,1,305,267,422,675,401,1326,526,1939,741,1458,321,292,483,668,729,1525,0,0,122,117,249,407,271,797,344,1278,510,924,274,231,226,438,173,821,9123,7182,711,0,2245,0,0,0,0,0
2021/02/19,0,0,0,259,241,390,599,367,1156,468,1726,632,1248,312,276,457,632,647,1416,0,0,122,117,249,407,270,797,344,1278,510,924,274,231,226,438,173,821,8901,7181,604,0,1321,0,0,0,0,0
2021/02/18,0,0,0,258,236,382,589,356,1134,455,1708,622,1241,312,274,403,584,534,1284,0,0,119,114,245,401,263,790,341,1269,506,923,272,229,226,438,173,821,8712,7130,424,0,1236,0,0,0,0,0
2021/02/17,0,0,0,252,232,370,575,349,1125,432,1692,614,1229,307,267,242,448,188,866,0,0,111,101,242,395,258,774,335,1253,500,912,268,226,225,438,173,821,7974,7032,33,0,1181,0,0,0,0,0
2021/02/16,0,0,0,251,230,359,573,339,1116,424,1678,609,1222,304,264,241,447,188,866,0,0,83,88,222,369,247,744,318,1213,468,877,246,211,217,418,172,814,7965,6707,29,0,1117,0,0,0,0,0
2021/02/15,0,0,0,247,229,356,568,337,1110,422,1666,604,1216,304,264,241,446,187,866,0,0,82,86,218,358,240,732,308,1186,452,854,233,204,204,394,165,758,7952,6474,26,0,1085,0,0,0,0,0
2021/02/14,0,0,0,246,227,350,565,334,1101,418,1660,601,1213,304,264,241,446,187,866,0,0,78,84,211,354,237,724,303,1173,448,839,232,202,204,383,165,748,7943,6385,21,0,1059,0,0,0,0,0
2021/02/13,0,0,0,246,227,350,565,334,1101,416,1660,601,1212,303,264,241,446,187,866,0,0,78,84,211,353,237,724,303,1173,448,839,232,202,204,383,165,748,7941,6384,21,0,1057,0,0,0,0,0
2021/02/12,0,0,0,193,168,302,486,307,904,383,1423,564,999,295,249,240,446,187,866,0,0,75,83,208,352,235,721,297,1169,445,834,228,199,204,381,165,748,7928,6344,21,0,63,0,0,0,0,0
2021/02/11,0,0,0,191,167,296,473,303,890,377,1403,554,992,295,249,240,446,187,866,0,0,74,80,198,326,225,676,277,1118,427,784,227,196,204,376,165,745,7885,6098,18,0,26,0,0,0,0,0
2021/02/10,0,0,0,189,160,293,469,300,885,371,1392,550,984,293,247,238,445,187,864,0,0,69,75,181,298,214,616,260,1034,402,732,218,181,190,346,150,694,7843,5660,12,0,12,0,0,0,0,0
2021/02/09,0,0,0,184,153,289,461,299,876,371,1382,548,975,290,246,238,445,186,863,0,0,60,60,143,234,185,512,222,841,346,595,196,155,168,309,140,617,7798,4783,3,0,5,0,0,0,0,0
2021/02/08,0,0,0,178,147,285,449,294,866,367,1362,542,968,286,242,237,444,184,859,0,0,33,47,98,145,136,285,163,460,252,388,165,127,139,251,115,512,7702,3316,3,0,5,0,0,0,0,0
2021/02/07,0,0,0,176,145,283,448,293,864,366,1361,541,967,285,241,237,444,184,859,0,0,19,40,80,123,131,264,154,426,236,362,155,122,129,240,108,474,7692,3063,2,0,0,0,0,0,0,0
2021/02/06,0,0,0,176,145,283,448,293,864,366,1361,541,967,285,241,237,444,184,859,0,0,19,37,78,120,121,249,143,409,205,341,140,118,128,235,107,463,7692,2913,2,0,0,0,0,0,0,0
2021/02/05,0,0,0,176,143,283,444,292,853,364,1353,537,964,285,240,237,444,184,858,0,0,18,33,75,115,114,235,137,382,188,323,135,113,124,230,99,446,7655,2767,2,0,0,0,0,0,0,0
2021/02/04,0,0,0,168,138,282,439,285,844,360,1342,528,955,284,238,236,443,184,856,0,0,11,20,48,76,85,178,114,290,155,265,117,99,112,210,89,402,7581,2271,1,0,0,0,0,0,0,0
2021/02/03,0,0,0,150,131,272,434,282,837,358,1331,528,953,284,238,235,443,184,855,0,0,11,18,41,64,76,143,90,259,134,223,98,85,97,181,80,354,7514,1954,1,0,0,0,0,0,0,0
2021/02/02,0,0,0,130,126,260,432,279,829,353,1325,527,946,283,238,234,443,183,854,0,0,11,15,33,58,64,121,75,214,103,173,66,60,72,118,55,227,7441,1465,1,0,0,0,0,0,0,0
2021/02/01,0,0,0,125,121,255,417,277,812,351,1299,521,934,278,236,234,443,183,854,0,0,4,9,18,30,33,66,46,119,59,72,30,31,32,52,30,111,7339,742,1,0,0,0,0,0,0,0
2021/01/31,0,0,0,124,118,253,414,275,808,349,1293,516,932,278,233,233,442,183,854,0,0,4,6,13,21,28,47,32,73,39,44,16,11,16,32,24,65,7304,471,1,0,0,0,0,0,0,0
2021/01/30,0,0,0,124,118,253,414,275,807,349,1292,515,932,278,233,233,442,183,854,0,0,4,6,13,18,25,40,27,65,36,42,16,11,16,32,24,65,7301,440,1,0,0,0,0,0,0,0
2021/01/29,0,0,0,124,118,253,414,274,807,349,1292,515,932,278,233,233,442,183,854,0,0,4,6,6,17,23,32,22,56,32,39,16,11,16,31,23,64,7300,398,1,0,0,0,0,0,0,0
2021/01/28,0,0,0,122,115,249,407,270,800,346,1285,510,931,278,233,233,442,183,854,0,0,1,3,2,7,15,14,12,27,12,23,12,7,9,18,8,27,7257,197,1,0,0,0,0,0,0,0
2021/01/27,0,0,0,114,105,247,402,267,791,341,1278,504,924,273,230,232,441,183,854,0,0,0,0,1,4,12,12,8,20,10,17,11,7,9,18,8,27,7185,164,1,0,0,0,0,0,0,0
2021/01/26,0,0,0,88,93,229,385,259,766,329,1240,478,893,253,218,222,423,183,846,0,0,0,0,1,4,12,12,8,20,10,17,11,7,9,18,8,27,6904,164,1,0,0,0,0,0,0,0
2021/01/25,0,0,0,85,88,227,365,246,746,315,1207,460,868,236,211,211,401,178,791,0,0,0,0,1,4,12,10,7,13,7,13,11,7,9,18,8,27,6635,147,0,0,0,0,0,0,0,0
2021/01/24,0,0,0,85,86,223,362,245,741,312,1194,458,853,235,209,211,390,178,780,0,0,0,0,1,4,11,10,7,13,7,13,11,7,9,18,8,27,6562,146,0,0,0,0,0,0,0,0
2021/01/23,0,0,0,85,86,223,362,245,741,312,1194,458,853,235,209,211,390,178,780,0,0,0,0,1,4,11,10,7,13,7,13,11,7,9,18,8,27,6562,146,0,0,0,0,0,0,0,0
2021/01/22,0,0,0,85,85,221,359,245,738,309,1190,454,850,233,208,211,389,178,780,0,0,0,0,1,4,11,10,7,13,7,13,11,7,9,18,8,27,6535,146,0,0,0,0,0,0,0,0
2021/01/21,0,0,0,85,82,208,329,235,693,284,1140,439,816,232,204,210,383,177,777,0,0,0,0,1,2,9,9,6,12,6,11,11,7,9,18,8,27,6294,136,0,0,0,0,0,0,0,0
2021/01/20,0,0,0,79,77,193,306,223,626,270,1047,410,756,223,192,195,352,163,725,0,0,0,0,1,2,9,9,6,12,6,11,11,7,9,18,8,27,5837,136,0,0,0,0,0,0,0,0
2021/01/19,0,0,0,71,67,154,257,203,564,244,924,369,646,202,166,169,310,149,635,0,0,0,0,1,2,3,7,6,11,4,9,8,6,9,18,8,27,5130,119,0,0,0,0,0,0,0,0
2021/01/18,0,0,0,59,60,131,213,182,460,217,765,329,553,183,145,144,258,127,546,0,0,0,0,0,1,2,4,3,6,2,7,7,6,9,18,8,25,4372,98,0,0,0,0,0,0,0,0
2021/01/17,0,0,0,40,48,107,183,167,402,200,682,306,498,175,138,131,241,110,486,0,0,0,0,0,0,2,4,2,6,2,5,4,4,7,14,6,23,3914,79,0,0,0,0,0,0,0,0
2021/01/16,0,0,0,33,45,107,180,157,385,185,662,275,477,159,133,130,235,109,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3746,0,0,0,0,0,0,0,0,0
2021/01/15,0,0,0,31,41,104,175,146,371,179,632,256,455,154,124,126,229,100,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3579,0,0,0,0,0,0,0,0,0
2021/01/14,0,0,0,13,23,50,76,84,174,115,294,151,266,126,105,112,209,88,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2297,0,0,0,0,0,0,0,0,0
2021/01/13,0,0,0,12,20,40,64,76,139,93,265,126,228,97,83,92,168,69,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901,0,0,0,0,0,0,0,0,0
2021/01/12,0,0,0,12,15,36,60,63,115,78,216,97,174,64,55,62,102,40,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,0,0,0,0,0,0,0,0,0
2021/01/11,0,0,0,4,10,25,42,39,83,57,145,60,87,34,30,27,44,19,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,0,0,0,0,0,0,0,0,0
2021/01/10,0,0,0,3,6,18,30,34,58,38,98,38,55,17,10,10,23,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0
2021/01/09,0,0,0,3,6,16,26,33,54,33,88,36,54,17,10,10,23,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0
2021/01/08,0,0,0,3,6,13,25,29,44,27,78,32,50,16,10,9,21,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0
2021/01/07,0,0,0,1,4,2,8,15,14,14,28,13,25,12,8,9,18,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0
2021/01/06,0,0,0,1,0,2,4,14,12,9,22,11,20,12,8,9,18,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0
2021/01/05,0,0,0,0,0,1,4,13,12,8,20,10,20,11,8,9,18,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0
2021/01/04,0,0,0,0,0,1,4,13,11,7,16,8,18,11,8,9,18,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0
2021/01/03,0,0,0,0,0,1,4,12,10,7,13,6,15,11,8,9,18,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0
2021/01/02,0,0,0,0,0,1,4,12,10,7,13,6,15,11,8,9,18,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0
2021/01/01,0,0,0,0,0,1,4,12,10,7,13,6,15,11,8,9,18,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0
2020/12/31,0,0,0,0,0,1,4,12,10,7,13,6,15,11,8,9,18,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0
2020/12/30,0,0,0,0,0,1,4,12,10,7,13,6,15,11,8,9,18,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0
2020/12/29,0,0,0,0,0,1,4,8,9,7,13,4,13,11,8,9,18,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0
2020/12/28,0,0,0,0,0,1,1,5,7,7,7,2,10,11,8,9,18,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0
2020/12/27,0,0,0,0,0,0,0,2,4,2,6,1,7,5,6,8,15,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0
