Datum,<15_1_m,<15_1_w,15-24_1_m,15-24_1_w,25-34_1_m,25-34_1_w,35-44_1_m,35-44_1_w,45-54_1_m,45-54_1_w,55-64_1_m,55-64_1_w,65-74_1_m,65-74_1_w,75-84_1_m,75-84_1_w,>84_1_m,>84_1_w,<15_2_m,<15_2_w,15-24_2_m,15-24_2_w,25-34_2_m,25-34_2_w,35-44_2_m,35-44_2_w,45-54_2_m,45-54_2_w,55-64_2_m,55-64_2_w,65-74_2_m,65-74_2_w,75-84_2_m,75-84_2_w,>84_2_m,>84_2_w,bp_1,bp_2,mo_1,mo_2,az_1,az_2,ja,unb_1,unb_2
2021-03-25T23:59:59+01:00,26,22,20258,24085,42113,61289,45026,77287,52315,106926,68935,101896,55355,54926,106509,134778,58046,105225,9,9,4679,4982,10961,17770,12196,27078,14980,40164,19380,33758,13598,13591,32671,45180,36510,71324,685783,382574,78734,16217,350656,45,38,257,145
2021-03-24T23:59:59+01:00,26,22,19852,23632,41326,60010,43998,75739,50928,104993,66828,99559,52564,52006,102252,129686,57406,104149,9,9,4623,4913,10867,17627,12028,26875,14749,39876,19013,33336,13138,13141,30094,41962,33383,66467,672935,366956,73852,15119,338349,39,33,253,141
2021-03-23T23:59:59+01:00,26,22,19604,23323,40764,59080,43265,74633,49879,103474,65154,97693,50260,49655,99495,126472,56849,103312,9,9,4562,4841,10766,17498,11878,26689,14502,39560,18595,32946,12632,12629,27655,38845,29678,60524,664730,349260,70501,14529,327890,35,31,251,139
2021-03-22T23:59:59+01:00,26,22,19378,22901,40115,58189,42589,73585,48929,102081,63679,96060,48423,47760,97099,123729,56380,102547,6,8,4505,4795,10678,17379,11746,26512,14341,39320,18353,32644,12316,12254,25810,36473,25673,54034,658375,332851,67695,13972,317580,30,31,249,137
2021-03-21T23:59:59+01:00,26,22,19238,22637,39615,57426,42019,72727,48266,100915,62728,94822,47373,46731,95455,121876,56007,101967,6,8,4489,4786,10641,17331,11696,26424,14280,39231,18271,32542,12194,12116,25380,36024,25319,53474,655720,330639,65660,13558,308628,30,26,247,132
2021-03-20T23:59:59+01:00,26,22,19177,22491,39400,56928,41779,72166,47950,100277,62284,94216,46715,45962,92860,118644,55719,101483,6,8,4480,4777,10631,17318,11667,26407,14237,39196,18189,32466,12039,11955,24739,35252,24554,52391,649235,326927,65209,13370,303810,30,26,245,132
2021-03-19T23:59:59+01:00,25,21,18820,21924,38268,54798,40494,70167,46210,98186,59396,91455,42270,42086,87635,112882,55020,100405,6,8,4459,4762,10598,17268,11602,26294,14145,39022,17952,32166,11683,11672,23058,33186,22869,49818,631455,317550,57991,13006,290770,28,25,241,131
2021-03-18T23:59:59+01:00,25,20,18425,21271,37086,52639,38954,67374,44051,93710,55545,85651,38230,38270,82901,107402,53930,98749,6,8,4439,4733,10530,17165,11523,26138,13998,38832,17742,31965,11446,11488,21811,31662,21153,47217,614485,309455,52252,12391,267645,26,24,236,127
2021-03-17T23:59:59+01:00,24,19,17997,20916,36353,51714,38187,66414,42967,92350,53755,83823,35546,35477,78884,102569,52989,97278,5,8,4416,4705,10466,17065,11448,26003,13884,38642,17546,31775,11210,11263,20556,30241,19562,44810,597774,301927,47847,11676,261784,24,22,233,121
2021-03-16T23:59:59+01:00,23,19,17636,20495,35600,50640,37369,65212,41866,90668,51912,81835,33335,33457,74842,97601,52106,95964,5,6,4365,4653,10394,16934,11357,25850,13784,38401,17411,31530,11029,11077,19273,28714,18080,42482,584460,294108,43153,11241,253108,23,18,230,119
2021-03-15T23:59:59+01:00,23,19,17355,20128,34884,49652,36574,64018,40958,89186,50649,80228,31606,31615,71546,93502,51413,94833,5,6,4343,4618,10326,16811,11289,25647,13664,38111,17262,31256,10860,10916,18542,27747,16812,40618,573293,288261,39821,10591,245227,23,6,223,114
2021-03-14T23:59:59+01:00,23,18,17083,19700,34026,48443,35671,62697,39892,87358,49391,78497,30435,30369,69546,90935,50969,94155,5,6,4318,4599,10281,16733,11232,25505,13603,37889,17169,31091,10786,10830,18363,27466,16550,40056,566150,287055,37940,9458,235271,14,3,218,114
2021-03-13T23:59:59+01:00,23,18,16263,18635,32525,46393,34087,60553,37847,84274,47248,75932,29078,29007,67526,88307,50701,93765,5,6,4318,4598,10279,16727,11227,25496,13594,37881,17161,31081,10751,10795,17613,26575,15501,38598,549771,282784,37656,9457,224887,13,3,217,109
2021-03-12T23:59:59+01:00,22,17,15160,17256,30078,43742,31417,57409,34974,79419,44025,71453,26235,25815,63212,82994,49716,92362,5,5,4305,4563,10259,16665,11207,25443,13547,37763,17073,30949,10471,10568,16718,25319,14428,37069,521660,276950,36342,9443,207425,11,3,212,107
2021-03-11T23:59:59+01:00,21,17,14115,15792,27812,41039,29086,54221,32377,75024,40259,66558,22817,22330,57181,75662,47786,89531,5,5,4262,4521,10177,16546,11093,25216,13428,37452,16908,30641,10167,10352,16090,24473,13758,35790,489516,272925,34747,8010,187467,9,3,202,93
2021-03-10T23:59:59+01:00,21,17,13520,15091,26398,39420,27425,52393,30808,72701,37728,63425,20057,19765,51260,68518,46235,87192,5,5,4225,4477,10078,16378,10971,24961,13279,37031,16708,30264,9922,10161,15348,23699,13097,34763,463037,268164,32699,7263,176340,5,3,198,90
2021-03-09T23:59:59+01:00,20,16,13236,14624,25267,38377,26006,51211,29740,71046,36346,61587,18866,18635,47745,64063,45111,85403,5,5,4200,4451,9993,16209,10867,24701,13124,36713,16530,30026,9795,10055,14682,22859,12598,33987,449403,264437,30154,6425,167834,5,3,194,82
2021-03-08T23:59:59+01:00,19,16,12904,14012,24185,37260,24733,50069,28801,69559,35103,59965,17790,17751,43620,59079,43884,83418,5,5,4185,4415,9931,16011,10764,24437,12989,36353,16398,29760,9710,9970,14185,22251,12282,33542,433920,261230,28144,6028,160195,1,3,190,81
2021-03-07T23:59:59+01:00,19,16,12670,13717,23587,36403,24030,49189,28195,68686,34485,59200,17523,17492,42552,57625,43518,82859,5,5,4172,4400,9908,15968,10736,24361,12957,36183,16341,29646,9688,9941,13986,21995,12147,33336,429133,260159,26326,5682,156405,0,3,178,80
2021-03-06T23:59:59+01:00,18,16,12555,13426,23183,35662,23493,48395,27141,67151,33381,57434,17134,17161,41905,56734,43218,82391,5,5,4169,4386,9896,15942,10718,24327,12947,36140,16323,29615,9670,9900,13939,21957,12044,33125,425048,259777,26262,5398,149182,0,3,177,79
2021-03-05T23:59:59+01:00,18,16,12140,12824,22498,34455,22805,47164,26383,65514,32141,55015,16484,16325,38442,52431,41065,78950,5,5,4142,4336,9826,15838,10667,24179,12879,35944,16236,29406,9574,9829,13754,21746,11672,32511,409849,258072,24807,4550,140102,0,1,177,74
2021-03-04T23:59:59+01:00,16,16,11380,11809,21308,32724,21586,45112,25024,62859,30444,52654,15753,15604,34436,47261,37986,74262,5,5,4092,4243,9711,15542,10564,23821,12745,35409,16090,29001,9392,9672,13594,21536,11587,32365,391384,254998,22723,4452,126212,0,1,176,68
2021-03-03T23:59:59+01:00,15,16,11068,11307,20620,31505,20807,43747,24108,61106,29397,51007,15274,15097,31818,43935,34895,69490,5,5,4050,4178,9630,15368,10484,23565,12636,34985,15909,28652,9206,9544,13467,21316,11442,32089,375903,252325,21923,4284,117468,0,1,172,63
2021-03-02T23:59:59+01:00,15,16,10806,10877,19968,30528,20091,42724,23319,59711,28419,49729,14642,14443,29140,40566,30998,63269,5,5,4002,4105,9567,15201,10414,23296,12527,34550,15804,28342,9079,9441,13327,21124,11365,31944,357663,249897,20409,4278,111269,0,0,169,63
2021-03-01T23:59:59+01:00,13,15,10633,10616,19453,29720,19526,41839,22726,58640,27703,48604,14218,13988,27065,37982,26726,56362,5,5,3986,4055,9511,15043,10345,22995,12443,34172,15694,28017,8994,9379,13144,20854,11249,31760,340392,247448,19292,4278,106223,0,0,166,63
2021-02-28T23:59:59+01:00,13,15,10462,10413,18983,29065,18986,41097,22244,57782,27210,47808,14006,13742,26458,37320,26320,55759,5,5,3969,4040,9485,15010,10326,22943,12425,34102,15666,27969,8967,9355,13011,20674,11185,31611,337916,246586,18427,4240,101416,0,0,165,60
2021-02-27T23:59:59+01:00,13,15,10283,9898,18654,28199,18727,40308,21960,56796,26882,47019,13733,13441,25788,36519,25394,54341,5,5,3955,4027,9463,14989,10293,22896,12386,34019,15619,27895,8946,9338,12990,20649,11163,31591,334003,246220,17701,4089,96338,0,0,165,58
2021-02-26T23:59:59+01:00,12,14,9486,9114,17751,26761,17944,38101,21027,53943,25422,44194,13266,13038,24195,34528,23865,52034,5,5,3874,3958,9383,14829,10218,22640,12306,33653,15502,27602,8866,9257,12923,20580,11123,31521,324863,244311,17446,4015,82453,0,0,162,56
2021-02-25T23:59:59+01:00,12,14,8330,8260,16428,25149,16672,35844,19787,51054,23709,41410,12788,12637,22916,32937,22365,49751,5,5,3750,3812,9217,14509,9994,22033,12049,32789,15169,26944,8669,9105,12661,20255,10983,31253,317228,240147,16669,3136,66225,0,0,158,54
2021-02-24T23:59:59+01:00,11,13,7964,7736,15774,24115,16046,34605,19072,49539,22917,40211,12392,12301,21609,31441,20690,47124,4,5,3677,3742,9073,14214,9814,21574,11842,32157,14906,26404,8526,8962,12517,20082,10918,31041,308990,237350,15703,2188,58922,0,0,158,53
2021-02-23T23:59:59+01:00,11,13,7481,7258,14959,22934,15358,33386,18349,48127,22194,39135,12074,11971,20267,29867,19076,44568,4,5,3635,3665,8952,14010,9673,21175,11654,31575,14602,25898,8355,8817,12388,19870,10846,30803,300845,234485,14901,1522,51333,0,0,156,52
2021-02-22T23:59:59+01:00,10,11,7374,7052,14575,22316,15004,32658,17882,47118,21700,38401,11869,11721,19518,28854,17756,42612,4,5,3605,3563,8814,13719,9510,20672,11399,30826,14229,25296,8105,8620,12186,19614,10740,30492,294957,231150,14293,328,47229,0,0,152,50
2021-02-21T23:59:59+01:00,10,11,7282,6926,14247,21869,14585,32074,17465,46466,21259,37907,11760,11616,19355,28640,17508,42277,4,5,3565,3523,8728,13592,9429,20452,11326,30532,14106,25023,8045,8559,12128,19503,10669,30328,293799,229285,13923,310,43584,0,0,147,49
2021-02-20T23:59:59+01:00,10,11,7165,6875,14120,21789,14467,31936,17344,46312,21097,37724,11660,11529,18571,27721,16446,40805,4,5,3563,3516,8717,13584,9419,20431,11311,30507,14091,25012,8040,8550,12063,19439,10615,30259,289527,228896,13726,309,42380,0,0,142,48
2021-02-19T23:59:59+01:00,8,10,6863,6622,13765,21349,14093,31265,16869,45516,20391,36850,11053,11126,17521,26390,15289,39196,4,5,3483,3491,8641,13553,9376,20372,11273,30413,14031,24917,7998,8490,11844,19166,10422,29929,283129,227181,13349,307,37747,0,0,139,47
2021-02-18T23:59:59+01:00,8,10,6463,6148,13136,20202,13452,29891,16052,43647,19513,35270,10819,10905,16928,25636,14711,38309,4,5,3295,3353,8306,13014,9082,19619,10921,29368,13660,24083,7790,8178,11255,18210,9924,28771,279530,218615,12769,304,28852,0,0,131,45
2021-02-17T23:59:59+01:00,8,9,6297,5805,12690,19323,12959,28701,15349,41926,18862,33942,10584,10648,16172,24821,13935,37125,3,5,3045,3192,7964,12496,8781,18827,10551,28320,13272,23230,7554,7940,10696,17354,9485,27955,274854,210448,12035,298,22317,0,0,125,45
2021-02-16T23:59:59+01:00,8,9,5971,5503,12153,18488,12455,27627,14803,40550,18267,32907,10426,10541,15502,23992,13427,36341,3,5,2863,3072,7659,12040,8475,18101,10154,27226,12807,22329,7279,7640,9975,16174,8752,26398,271321,200889,11538,142,16169,0,0,115,40
2021-02-15T23:59:59+01:00,8,9,5863,5319,11856,17843,12188,26844,14452,39556,17916,32135,10296,10428,14943,23339,13066,35803,3,5,2774,2992,7463,11714,8256,17592,9850,26376,12452,21645,6998,7352,9273,15114,8237,25115,268207,193197,10935,96,12783,0,0,109,36
2021-02-14T23:59:59+01:00,8,9,5595,5201,11608,17571,11963,26409,14220,39109,17724,31858,10249,10377,14708,22998,12902,35410,3,5,2723,2954,7346,11545,8126,17384,9673,26042,12274,21342,6900,7225,9049,14731,8050,24577,267200,189942,9996,93,10783,0,0,108,31
2021-02-13T23:59:59+01:00,8,9,5535,5163,11557,17533,11932,26377,14191,39076,17704,31838,10235,10348,14681,22966,12888,35392,3,5,2719,2951,7340,11536,8114,17362,9656,26007,12247,21297,6869,7189,8893,14517,7697,23945,266950,188425,9993,10,10551,0,0,107,28
2021-02-12T23:59:59+01:00,8,8,5018,4845,10988,17169,11615,25825,13871,38435,17374,31198,10123,10240,14497,22753,12807,35282,3,5,2668,2918,7244,11377,8012,17130,9508,25615,12032,20850,6686,6952,8529,13953,7103,22599,265255,183266,9980,8,6883,0,0,104,26
2021-02-11T23:59:59+01:00,8,8,4557,4542,10399,16485,11202,25017,13389,37172,16885,30337,9806,9977,14216,22304,12526,34595,3,5,2499,2643,6641,10180,7320,15394,8645,22995,10972,18762,6030,6234,7477,12334,6285,20281,262013,164785,8337,3,3139,0,0,98,18
2021-02-10T23:59:59+01:00,8,8,4308,4375,10065,16034,10890,24479,13076,36286,16471,29586,9586,9838,14033,22099,12433,34385,3,5,2136,2349,5703,8710,6506,13343,7656,20084,9840,16715,5486,5644,6488,10668,5508,18218,259352,145149,7835,2,841,0,0,89,5
2021-02-09T23:59:59+01:00,8,8,4245,4275,9941,15764,10781,24070,12901,35668,16256,29112,9407,9697,13837,21885,12290,34160,3,5,1741,1997,4917,7438,5731,11541,6736,17558,8753,14717,4907,5013,5436,9098,4773,16094,256887,126538,7053,1,434,0,0,87,2
2021-02-08T23:59:59+01:00,8,8,4211,4221,9845,15553,10668,23708,12777,35208,16110,28753,9311,9629,13634,21600,12183,33963,3,5,1576,1800,4353,6441,5064,9960,5919,15029,7735,12853,4353,4481,4458,7501,4010,14004,254493,109617,6537,1,428,0,0,84,2
2021-02-07T23:59:59+01:00,8,8,4046,4154,9688,15417,10566,23543,12696,34946,15995,28557,9270,9582,13490,21420,12108,33819,3,5,1362,1553,3930,5768,4643,9078,5490,13859,7245,11889,4099,4219,4226,7105,3849,13404,253394,101797,5990,1,0,0,0,79,1
2021-02-06T23:59:59+01:00,8,8,4036,4144,9677,15401,10553,23508,12674,34896,15976,28501,9251,9569,13472,21385,12002,33622,3,5,1209,1358,3697,5462,4457,8652,5271,13274,6966,11331,3963,4084,4099,6955,3569,12947,253049,97368,5705,1,0,0,0,79,1
2021-02-05T23:59:59+01:00,8,7,3963,4074,9604,15258,10486,23257,12589,34528,15862,28217,9167,9494,13401,21310,11652,33027,3,4,1068,1127,3415,5014,4198,8068,4956,12495,6582,10602,3706,3838,3938,6723,3058,12055,251163,90912,4812,0,0,0,0,77,1
2021-02-04T23:59:59+01:00,8,7,3905,3949,9482,14939,10307,22708,12401,33731,15648,27653,9044,9381,13175,21015,11538,32820,3,2,804,792,2588,3758,3263,6318,4001,9944,5257,8380,3029,3123,3318,5735,2669,10558,247197,73589,4584,0,0,0,0,76,1
2021-02-03T23:59:59+01:00,8,7,3835,3876,9378,14716,10204,22371,12268,33222,15500,27237,8934,9265,13034,20838,11462,32655,3,2,667,623,1956,2834,2522,4879,3022,7638,4024,6315,2211,2248,2418,4242,1933,7895,244472,55467,4410,0,0,0,0,74,0
2021-02-02T23:59:59+01:00,8,7,3768,3780,9278,14519,10105,21992,12127,32658,15296,26784,8806,9147,12911,20631,11379,32390,2,2,531,492,1485,2098,1930,3670,2274,5810,3005,4727,1570,1549,1654,2797,1347,5252,241252,40219,4406,0,0,0,0,72,0
2021-02-01T23:59:59+01:00,7,7,3728,3688,9199,14288,9998,21605,11989,32021,15110,26280,8684,8997,12801,20487,11331,32211,1,0,394,358,1038,1449,1273,2451,1485,3807,1871,3000,999,986,980,1709,772,3037,238101,25623,4405,0,0,0,0,67,0
2021-01-31T23:59:59+01:00,7,7,3707,3652,9144,14178,9926,21397,11922,31722,15007,26083,8628,8938,12749,20374,11286,32081,1,0,363,337,912,1258,1083,2073,1283,3251,1636,2629,900,895,878,1525,701,2729,236594,22465,4289,0,0,0,0,65,0
2021-01-30T23:59:59+01:00,7,7,3706,3649,9133,14163,9911,21373,11909,31702,14995,26069,8624,8933,12680,20305,11219,32003,1,0,347,312,851,1174,1025,1949,1219,3061,1561,2493,870,869,859,1485,686,2676,236268,21448,4195,0,0,0,0,65,0
2021-01-29T23:59:59+01:00,7,7,3645,3632,9072,14133,9882,21321,11877,31625,14946,26002,8600,8910,12494,20078,11037,31759,1,0,280,228,726,998,880,1586,1064,2672,1349,2166,779,777,811,1431,668,2623,235036,19047,4066,0,0,0,0,64,0
2021-01-28T23:59:59+01:00,7,6,3527,3545,8866,13746,9661,20805,11643,31038,14613,25502,8463,8804,12060,19459,10680,31180,1,0,133,60,308,371,386,626,470,1165,616,975,412,430,477,827,384,1591,230239,9236,3444,0,0,0,0,61,0
2021-01-27T23:59:59+01:00,7,6,3296,3407,8572,13325,9361,20176,11254,30202,14225,24760,8244,8589,11510,18649,10254,30416,1,0,82,35,215,231,251,429,312,811,439,674,313,314,354,617,289,1167,223512,6537,2819,0,0,0,0,55,0
2021-01-26T23:59:59+01:00,6,6,3131,3309,8288,12982,9097,19604,10947,29441,13826,24125,8003,8363,10933,17731,9604,29262,1,0,76,31,200,221,235,394,296,757,408,612,298,288,326,553,262,1037,216767,5998,1974,0,0,0,0,48,0
2021-01-25T23:59:59+01:00,6,6,3043,3215,8004,12499,8805,18897,10559,28437,13346,23358,7719,8160,10316,16912,9148,28362,1,0,68,23,176,198,201,335,256,636,355,507,260,243,272,475,213,850,210452,5072,425,0,0,0,0,43,0
2021-01-24T23:59:59+01:00,6,6,2999,3194,7917,12419,8730,18769,10450,28277,13215,23175,7675,8121,10248,16798,9100,28267,1,0,67,22,171,193,198,321,253,613,346,493,251,239,270,468,209,835,209137,4953,320,0,0,0,0,36,0
2021-01-23T23:59:59+01:00,6,6,2998,3193,7915,12415,8725,18758,10447,28263,13209,23169,7667,8117,10122,16632,8771,27680,1,0,66,21,170,192,198,319,251,612,344,493,251,239,270,468,209,833,207871,4940,316,0,0,0,0,32,0
2021-01-22T23:59:59+01:00,6,6,2935,3147,7790,12299,8641,18615,10337,28089,13126,23054,7636,8080,9923,16328,8253,26655,1,0,66,20,169,191,197,317,251,611,342,493,251,239,270,468,209,833,204706,4931,314,0,0,0,0,26,0
2021-01-21T23:59:59+01:00,6,6,2849,2975,7288,11383,8157,17466,9799,26461,12519,21838,7349,7756,9290,15390,7739,25611,1,0,60,18,151,177,179,283,225,536,305,451,227,212,237,384,176,694,193669,4319,313,0,0,0,0,19,0
2021-01-20T23:59:59+01:00,6,6,2488,2629,6405,9972,7405,15504,8845,23632,11409,19761,6747,7104,8191,13622,6925,23390,1,0,58,18,149,172,176,281,216,522,292,428,214,205,231,359,162,656,173823,4143,309,0,0,0,0,16,0
2021-01-19T23:59:59+01:00,6,6,2049,2274,5502,8583,6542,13608,7824,20845,10137,17522,5991,6222,6811,11436,5904,20356,0,0,41,12,98,127,119,171,150,358,192,298,137,117,144,242,114,490,151473,2812,226,0,0,0,0,14,0
2021-01-18T23:59:59+01:00,5,6,1776,1985,4745,7196,5585,11373,6625,17245,8706,14801,5101,5342,5427,9185,4835,16875,0,0,22,7,39,48,54,79,66,164,76,148,63,56,69,135,62,222,126787,1312,100,0,0,0,0,14,0
2021-01-17T23:59:59+01:00,4,6,1501,1698,4228,6400,5074,10239,6087,15679,8065,13537,4763,4993,5052,8511,4508,15873,0,0,8,2,9,15,16,29,20,50,29,58,25,23,20,31,13,46,116193,395,92,0,0,0,0,13,0
2021-01-16T23:59:59+01:00,4,6,1335,1495,4011,6078,4894,9798,5828,15016,7735,12842,4571,4763,4837,8233,4154,15270,0,0,0,0,0,1,1,2,1,1,1,2,0,1,1,0,0,1,110922,12,11,0,0,0,0,13,0
2021-01-15T23:59:59+01:00,4,6,1185,1268,3755,5653,4637,9229,5537,14175,7327,12040,4280,4467,4647,7924,3617,14224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104027,0,6,0,0,0,0,13,0
2021-01-14T23:59:59+01:00,4,4,912,953,3007,4462,3769,7409,4592,11429,5929,9689,3478,3593,3902,6692,3134,12416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85416,0,0,0,0,0,0,13,0
2021-01-13T23:59:59+01:00,4,3,776,798,2533,3722,3181,6181,3817,9477,4833,7802,2606,2677,2942,5101,2399,9491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68376,0,0,0,0,0,0,12,0
2021-01-12T23:59:59+01:00,3,3,643,666,2121,3051,2621,5026,3056,7627,3812,6131,1876,1855,2015,3462,1700,6487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52193,0,0,0,0,0,0,0,0
2021-01-11T23:59:59+01:00,2,1,498,530,1767,2473,2099,4018,2368,5799,2835,4449,1210,1146,1208,2042,938,3694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37103,0,0,0,0,0,0,0,0
2021-01-10T23:59:59+01:00,2,1,440,461,1501,2044,1756,3289,1958,4812,2355,3729,1069,1020,1064,1794,837,3241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31390,0,0,0,0,0,0,0,0
2021-01-09T23:59:59+01:00,2,1,409,415,1375,1867,1609,2998,1805,4364,2170,3399,995,951,1009,1741,819,3198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29142,0,0,0,0,0,0,0,0
2021-01-08T23:59:59+01:00,2,1,312,285,1123,1519,1329,2326,1484,3581,1798,2780,859,843,920,1616,771,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24602,0,0,0,0,0,0,0,0
2021-01-07T23:59:59+01:00,2,0,147,79,414,518,490,807,600,1384,785,1215,471,488,568,976,468,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11337,0,0,0,0,0,0,0,0
2021-01-06T23:59:59+01:00,2,0,113,46,284,297,316,531,405,939,537,837,364,366,431,758,361,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8044,0,0,0,0,0,0,0,0
2021-01-05T23:59:59+01:00,2,0,88,34,203,240,249,443,327,828,453,715,348,350,414,726,354,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7177,0,0,0,0,0,0,0,0
2021-01-04T23:59:59+01:00,2,0,70,28,183,201,206,348,262,644,358,525,273,257,294,529,237,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5362,0,0,0,0,0,0,0,0
2021-01-03T23:59:59+01:00,1,0,68,24,175,195,201,332,260,627,349,507,265,255,290,516,235,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5228,0,0,0,0,0,0,0,0
2021-01-02T23:59:59+01:00,1,0,68,23,175,194,201,331,256,627,346,507,265,255,290,516,235,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5217,0,0,0,0,0,0,0,0
2021-01-01T23:59:59+01:00,1,0,67,21,173,193,200,326,255,627,342,505,265,255,290,514,235,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5196,0,0,0,0,0,0,0,0
2020-12-31T23:59:59+01:00,1,0,67,21,171,191,200,325,253,626,341,504,265,255,290,514,235,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5186,0,0,0,0,0,0,0,0
2020-12-30T23:59:59+01:00,1,0,66,21,170,190,198,321,252,623,340,502,264,255,290,514,234,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5168,0,0,0,0,0,0,0,0
2020-12-29T23:59:59+01:00,1,0,46,13,119,143,148,214,182,447,239,386,181,167,202,385,173,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3770,0,0,0,0,0,0,0,0
2020-12-28T23:59:59+01:00,1,0,25,9,66,79,82,124,101,255,118,236,100,95,107,204,102,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2096,0,0,0,0,0,0,0,0
2020-12-27T23:59:59+01:00,0,0,12,3,18,27,37,47,36,91,37,98,35,30,42,73,31,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,0,0,0,0,0,0,0,0
